排名,代號,名稱,市場,產業,新部位建議,既有部位建議,既有部位說明,分數,信心度,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
270,1560,中砂,TWSE,電機機械,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 663.00 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,47.6,100,676,676,16.39,23.02,19.38,38.56,179.04,2.94,63.81,11.7,0.76,6,1,7,-242,-227,22,-317,-30.21,-366.83399999999995,-1120.69,579.6519999999999,1,-402,-380,286,3,2,-271752000,2.0349999999999966,-84.685,39.04,-210,-135,-712,,-48.044,33.13099999999986,-656.0050000000001,457.4899999999998,46.36,36.08,36.39,35.46,false,true,-3.48,0.15,ETF短中期同步減碼；20日累積後5日轉為調節；主動ETF 5日轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；內部人最高設質比例達50%以上
271,2406,國碩,TWSE,光電業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 35.54，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,47.6,85,32.1,32.1,63,133.5,10.29,48.86,198.09,0.27,,2.9,,1,181,540,540,540,540,0,-953.925,-9681.915,-22360.391000000003,-15382.950999999997,181,540,540,540,3,0,17334000,84.223,-144.80899999999997,13.3,-913,-8693,-18332,,-1189.169,-10306.138,-22755.582000000002,-16055.971000000005,39.8,14.74,14.8,14.61,false,false,-9.69,-7.89,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；內部人最高設質比例達50%以上
272,3550,聯穎,TWSE,電子零組件業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 25.82 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,47.6,85,22.4,22.4,38.08,27.35,1.97,60.89,163.11,0.21,,1.41,,1,48,144,144,144,144,0,-359.115,-437.66200000000003,1251.525,-5436.441,48,144,144,144,3,0,3225600,9.279000000000002,2.4460000000000015,9.3,22,1226,1504,,-395.413,-590.941,1105.079,-5577.594999999999,35.1,9.8,8.44,12.52,true,false,-17.21,-11.11,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；內部人最高設質比例達50%以上
273,3014,聯陽,TWSE,半導體業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 141.84，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,47.4,100,129.5,129.5,-1.12,-2.09,28.74,37.14,205.88,2.85,13.41,3.32,6.85,11,0,-3,178,887,3578,-160,124.255,-860.866,-1864.7759999999998,-1673.0899999999992,-25,-26.389999999999986,680.792,3550.55,2,3,-3417505,-7.545,-335.30199999999996,19.57,204,-1152,-2940,,140.925,-826.931,-2210.266,-5164.742,35.05,17.25,13.3,25.16,true,false,-8.42,-4.43,累計營收負成長且當月改善不足；中期趨勢仍向下；主動ETF 5日轉為減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
274,2351,順德,TWSE,半導體業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 181.79 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,47.3,100,163.5,163.5,51.72,24.21,9.69,43.39,218.26,1.22,69.03,3.92,0.71,3,-72,-193,-199,603,562,23,89.165,2066.333,4354.341,8138.380000000002,-72,-199,645,1835,0,4,-32536500,-303.81899999999996,-680.948,18.51,1890,1485,8334,,143.82,2569.1519999999996,4390.289,7260.257,39.16,11.38,17.06,0.02,false,false,-14.74,-15.94,中期趨勢仍向下；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；投信20日買超後近5日轉賣；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
275,6449,鈺邦,TWSE,電子零組件業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 302.93 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,47.3,85,245,245,23.29,22.31,19.21,41.31,128.28,2.11,31.01,3.81,1.76,1,0,44,44,44,44,0,-352.434,922.7909999999998,1772.1019999999999,2499.649,0,44,-130,-328,1,0,10780000,-22.291999999999998,-45.211,7.45,606,1889,1835,,-350.644,901.083,1947.3129999999996,2910.692,33.16,11.58,16.02,2.69,false,false,-21.05,-18.06,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
276,2548,華固,TWSE,建材營造,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 108.24，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,47.2,100,102,102,-88.82,181.43,20.69,61.16,207.99,2.28,7.92,1.58,8.37,1,0,-94,-97,-96,-675,0,459.354,1708.759,-1761.6970000000001,-1047.6360000000002,0,-98,-98,-870,0,2,-9996000,-200.324,-293.762,16.44,171,755,-1720,,431,2007.083,-1369.935,1110.8220000000001,45.56,57.43,47.6,77.08,false,false,-0.36,2.72,中期趨勢仍向下；ETF短中期同步減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；2日內除權息，等待價格重置
277,3035,智原,TWSE,半導體業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 204.07，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,47.2,100,194.5,194.5,26.57,-50.61,3.7,31.04,227.18,0.4,97.07,3.48,0.99,5,0,125,125,128,138,0,747.487,-718.3200000000002,2350.136,-1524.8210000000004,0,125,127.2,137.2,1,0,24312500,-170.129,-340.4359999999999,12.48,772,-2504,-1766,,640.09,-673.191,2563.372,320.3260000000005,44.6,33.08,35.11,29.01,false,false,-4.69,-6.04,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
278,1605,華新,TWSE,電器電纜,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 35.45，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,47.1,100,32.95,32.95,29.34,-0.44,1.33,43.02,149.83,0.81,23.21,0.86,1.57,6,-15,21,21,-3,-110,0,3001.252,-629.509,-27849.676,-87696.686,-14.366,4.804000000000001,-37.512,-146.91800000000003,2,3,158292,-73.59800000000007,-1418.77,15.09,-682,-2245,-22756,,2692.886,-560.7150000000001,-26393.394,-80867.807,41.72,27.77,23.64,36.02,true,true,-5.22,-0.9,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；內部人最高設質比例達50%以上；單季稅前獲利對營業外貢獻依賴偏高
279,2049,上銀,TWSE,電機機械,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 326.87，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,47.1,100,305,305,31.62,18.05,9.88,31.29,229.46,1.64,65.36,2.83,0.67,11,-91,-90,-90,-101,-632,-261,-187.113,-111.81900000000002,-18.86800000000008,1485.7839999999999,-91,-91.433,1.0339999999999918,-755.699,2,2,-27887065,51.953,-456.75300000000004,36.47,341,832,1497,,-130.406,-72.339,436.85100000000006,2312.361,40.02,22.99,28.14,12.68,false,false,-6.69,-3.79,中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；內部人最高設質比例達50%以上
280,2353,宏碁,TWSE,電腦及週邊設備業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 31.82，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,47.1,100,30.2,30.2,-3.02,23.35,1.11,64.82,129.54,0.23,22.16,1.21,4.44,16,-2613,-9133,-8174,-16997,-72862,0,7500.041,29467.338,47792.457,52480.490000000005,-3509.91,-11715.121000000001,-21725.507,-78986.365,0,5,-353796654,4963.1630000000005,6623.268000000001,12.46,-1028,21609,47144,,10215.105,36219.296,62894.696,125417.32400000001,40.24,20.28,19.85,21.12,true,false,-5.03,-1.79,中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；單季稅前獲利對營業外貢獻依賴偏高
281,3060,銘異,TWSE,電腦及週邊設備業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 33.44，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,47.1,85,29.1,29.1,48.98,17.56,4.37,39.04,211.89,0.33,,1.42,0.7,1,75,223,223,223,223,0,-314.071,-2558.941,-4493.5779999999995,-6232.911999999998,75,223,223,223,3,0,6489300,32.040000000000006,40.55700000000001,13.8,-517,-2054,-3777,,-374.723,-2813.9809999999998,-4757.135,-6133.947,36.5,13.28,19.12,1.59,false,false,-12.97,-15.04,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
282,6155,鈞寶,TWSE,電子零組件業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 69.64 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,47.1,85,59.5,59.5,47.94,19.79,7.21,24.97,198.5,0.18,117.2,3.21,1.37,1,37,111,111,111,111,0,-292.298,140.22299999999996,1585.367,594.5919999999999,37,111,111,111,3,0,6604500,4.203999999999997,16.307,10.05,486,1062,1617,,-312.742,25.019000000000005,1458.06,477.11199999999997,32.92,13.15,11.03,17.37,true,true,-17.4,-10.66,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
283,2485,兆赫,TWSE,通信網路業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 57.70，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,47,100,41.25,41.25,80.93,82.02,9.39,19.84,327.9,0.41,1023.75,2.46,,1,-87,-265,-276,-283,-308,0,482.234,4223.5599999999995,9597.9,10527.648,-87,-276,-283,-308,0,4,-11385000,440.36199999999997,334.67599999999993,4.4,2620,4831,7027,,687.537,4059.1979999999994,9546.224,11399.781,26.01,12.15,14.75,6.96,false,true,-17.91,-12.79,中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
284,2486,一詮,TWSE,光電業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 238.68 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,46.9,100,218.5,218.5,35.04,24.86,6.99,61.39,190.92,0.29,424.51,9.61,0.23,3,200,200,369,369,66,369,-2394.973,-1101.192,-2627.5109999999986,-8025.562999999999,200,369,369,-1350,2,0,80626500,29.498000000000005,231.21800000000002,11.44,-431,-2410,1268,,-2492.227,-1499.6899999999996,-3227.729,-6627.036999999999,40.93,26.53,40.59,-1.6,false,true,-10.37,-6.62,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
285,3714,富采,TWSE,光電業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 62.58 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,46.4,100,52.3,52.3,18.97,1.73,-5.84,18.47,365.22,-0.2,,0.91,1.74,2,0,0,0,0,0,0,30.389,2590.4840000000004,3256.283,1435.0350000000017,0,0,0,0,0,0,0,-115.098,-135.87099999999998,12.01,1812,3146,6330,,41,2705.5820000000003,3392.154,2111.288000000001,32.23,14.85,16.57,11.42,false,false,-13.1,-11.8,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；官方重大訊息出現高風險關鍵字，須查原文
286,2481,強茂,TWSE,半導體業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 156.60 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,46.3,93,143.5,143.5,27.37,13.98,6.5,48.21,180.12,0.75,44.29,3.68,1.29,5,0,0,4,307,872,-301,-4284.634,-1815.4530000000004,-1280.0590000000009,9683.622,2668,2672,-571.8,2309.2,2,0,383432000,-1891.9759999999999,-2752.784,25.79,2810,9138,8485,,-6999.477,-2595.4769999999994,2044.5250000000003,8495.666000000001,37.66,9.17,18.39,-9.26,false,false,-18.03,-18.47,中期趨勢仍向下；主動ETF 5日轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
287,1102,亞泥,TWSE,水泥工業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 34.89，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,46.2,100,33.15,33.15,-2.21,-7.24,7.99,39.06,129.35,0.56,11.07,0.66,6.97,18,975,979,1319,3939,-90931,-3543,5461.475,2516.5260000000017,-49604.255999999994,-93624.42599999999,-4.753,-2549.573,-1225.48,-97634.64099999999,2,3,-84518345,-6155.4439999999995,-4155.330999999999,11.8,-1488,-12396,-56854,,4897.884,11221.543,-44223.445,1594.3599999999988,35.86,24.79,25.77,22.82,false,false,-4.26,-3.07,累計營收負成長且當月改善不足；中期趨勢仍向下；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；ETF加碼，但外資持股5/10日同步下降；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
288,5234,達興材料,TWSE,光電業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 387.72，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,46.2,100,342.5,342.5,21.77,10.01,20.1,41.63,176.52,2.21,43.25,11.08,1.95,4,-1,3,2,1,-1,0,-69.295,-344.5280000000001,-904.682,-956.2130000000002,-1,2,1,-65,2,2,685000,-32.111,-100.319,9.19,11,-341,-707,,-54.024,-314.417,-805.363,-809.3530000000001,35.1,14.98,16.57,11.8,false,false,-7.97,-6.04,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
289,6257,矽格,TWSE,半導體業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 231.08，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,46.2,100,216,216,21,18.08,22.37,44.09,185.48,2.1,31.54,4.67,2.01,16,-136,-265,-251,-174,-1517,-47,-853.084,-3884.653000000001,-12875.426000000001,-1236.7669999999998,-129,-245.802,-171.89999999999998,-407.56199999999995,2,3,-53093232,-324.661,-1192.1950000000002,30.57,-244,-4359,-9089,,-734.959,-3314.19,-11511.331,234.99799999999914,43.34,27.01,28.12,24.8,false,false,-6.53,-4,中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
290,1707,葡萄王,TWSE,生技醫療業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 100.34，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,46.1,100,91.4,91.4,-7.24,-2.69,14.72,23.5,159.55,1.18,11.59,1.37,6.47,1,0,-69,-72,-72,-70,0,-108,124.117,263.319,520.623,1,0,0,2,3,2,0,-7,7,14.27,-130,192,447,,-106,131.11700000000002,256.319,519.681,36.4,47.02,42.98,55.09,false,false,-2.1,-0.11,累計營收負成長且當月改善不足；中期趨勢仍向下；ETF短中期同步減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
291,6202,盛群,TWSE,半導體業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 61.35 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,46.1,100,57.1,57.1,30.93,11.58,6.69,25.14,428.08,0.3,85,3.2,1.21,3,0,43,18,23,114,0,-401.861,-5279.793000000001,1015.1259999999986,1232.704999999998,0,18,23,114,2,1,1027800,-94.856,-304.805,15.07,-35,-6058,2763,,-368.84,-5202.937000000001,1296.930999999999,1386.0269999999991,40.98,21,31.61,-0.21,false,false,-11.39,-15.66,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
292,6962,奕力-KY,TWSE,半導體業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 36.36，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,46,100,33.35,33.35,-0.33,-5.7,3.76,20.83,263.36,0.58,22.26,0.79,3.08,1,0,11,11,13,63,0,175.479,-2043.158,-6575.154,-3590.715000000001,0,11,13,63,2,0,366850,-36.64600000000001,-60.025000000000006,38.94,-511,-3139,-4984,,174.411,-2017.5119999999997,-6528.129,-3565.2090000000003,38.79,18.3,16.35,22.18,true,false,-6.33,-1.62,累計營收負成長且當月改善不足；中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
293,6719,力智,TWSE,半導體業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 238.84 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,45.9,100,234.5,234.5,-3.56,-4.78,18.44,15.94,1465.57,2.1,30.36,1.61,2.11,2,0,0,0,0,10,0,-316.686,-301.489,421.11800000000005,-1042.4260000000004,0,0,0,10,0,0,0,-35.003,-320.017,7.5,230,591,1824,,-339.048,-266.486,741.1349999999999,-910.393,43.69,19.32,17.7,22.56,true,false,-7.39,-3.89,累計營收負成長且當月改善不足；中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
294,2313,華通,TWSE,電子零組件業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 237.96，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,45.7,100,210,210,20.96,13.2,9.92,49.86,156.65,1.26,35.1,5.06,1.41,17,-15,87,28,812,852,-6,1324.43,-1043.1010000000024,-2481.019000000004,-45280.638000000006,26,4064,14527,12674,5,0,853440000,-2199.581,-2655.5350000000003,17.05,-2199,-15379,-16516,,1037.139,-2907.5200000000004,-14352.484,-54017.597,42.12,32.42,38.9,19.48,false,true,-7.97,-6.87,中期趨勢仍向下；主動ETF 5日轉為減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
295,3042,晶技,TWSE,電子零組件業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 182.82 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,45.7,100,168,168,19.98,7.73,15.08,32.91,231.24,1.32,29.96,3.53,3.06,9,-9,-188,-296,16,-3708,-499,-982.208,-1397.9920000000006,4565.495999999999,-6791.117,-333,-737,82,-2100,1,4,-123816000,-948.379,-3859.449,19.11,2826,5241,-3703,,-1221.331,287.3870000000004,8342.945,-425.4400000000005,40.18,14.38,15.35,12.43,false,false,-12.28,-9.19,中期趨勢仍向下；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高；內部人最高設質比例達50%以上
296,3673,TPK-KY,TWSE,光電業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 72.88 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,45.6,85,63.6,63.6,7.03,14.87,-0.32,47.04,216.68,1.33,17.14,0.63,2.88,1,0,125,125,125,125,0,-754.417,-16.9130000000002,-2918.4660000000003,-11166.706,0,125,125,125,2,0,7950000,-199.16900000000004,-1100.2910000000002,37.53,2812,740,-2190,,-652.352,57.25600000000014,-1943.175,-7832.552,34.34,13.6,15.98,8.86,false,false,-14.3,-11.91,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；單季稅前獲利對營業外貢獻依賴偏高
297,1722,台肥,TWSE,化學工業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 47.32 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,45.3,100,47.1,47.1,-10.47,6.42,-1.3,34.15,398.51,0.19,45.05,0.84,4.27,4,0,13,13,5,-10,0,632.603,953.969,356.9480000000001,5218.09,0,7,-7,-23,1,3,329700,-14.082999999999997,22.074000000000005,8.67,-491,596,-960,,650.772,961.0520000000001,341.87400000000025,5239.1230000000005,44.97,16.36,19.9,9.28,false,false,-1.03,-0.95,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；單季稅前獲利對營業外貢獻依賴偏高
298,3450,聯鈞,TWSE,半導體業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 459.04 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,45.3,100,427.5,427.5,88.18,9.91,12.75,43,192,0.69,115.77,10.87,0.26,2,0,0,0,0,0,0,491.11,-660.4870000000001,-1059.5289999999998,-951.473,225,366,365,388,3,0,156465000,36.254999999999995,-117.597,17.4,1976,-269,18,,258.791,-1062.7420000000002,-1306.9320000000002,-967.1089999999999,40.75,18.99,19.98,16.99,false,false,-11.26,-10.19,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；官方資料出現裁處或資訊申報違規紀錄
299,2371,大同,TWSE,電機機械,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 28.87，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,45.3,96.1,26.65,26.65,16.64,4.03,3.77,62.06,193.93,-0.05,,1.15,,4,-16,-1066,-1081,-900,179,-1357,2510.005,-1751.8580000000002,2584.736,-1541.9329999999989,-16,-1080.15,-899.1500000000001,179.8499999999999,1,3,-28785997,-180.66000000000003,-138.329,6.29,1068,-5671,1152,,2547.341,-491.0479999999999,3622.2150000000006,-1066.848,42.68,26.28,27.43,23.98,false,false,-2.37,-2.02,中期趨勢仍向下；ETF短中期同步減碼；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
300,2885,元大金,TWSE,金融保險業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 65.79，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,45.2,100,61.3,61.3,72.83,142.25,,91.67,,1.08,19.35,2.34,3.5,40,-1514,3239,5140,13318,-35267,1129,15794.086,-15282.538000000002,-24329.786,-62277.373999999996,-5553.385,-11246.993,-7525.767,-63377.338,1,4,-689440671,7282.3,12358.206,26.46,-14017,-47089,-52491,,23763.184,-11317.845,-29162.225,-13790.317,36.35,14.38,24.04,-4.94,false,false,-6.83,-8.1,中期趨勢仍向下；投信5/10日持續且具金額意義的賣超；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；內部人最高設質比例達50%以上
301,6438,迅得,TWSE,其他電子業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 157.92，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,45.2,100,147.5,147.5,-3.13,11.99,11.12,44.54,178.15,1.76,26.37,2.1,3.47,1,0,0,0,0,0,0,25.093,-94.84,-825.857,299.58500000000015,0,0,0,0,0,0,0,-23.715000000000003,-173.914,6.57,-55,-331,-466,,25,-71.125,-651.943,432.546,43.9,33.17,31.24,37.03,true,true,-3.3,0.68,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
302,6282,康舒,TWSE,電子零組件業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 55.60，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,45.1,100,48.5,48.5,28.28,24.91,2.93,56.18,135.55,0.27,93.7,1.78,1.71,4,-7,0,0,1790,3526,0,-226.34,-12868.817000000003,-32699.735000000004,-61273.87,-7,0,1790,3526,1,1,0,849.5059999999999,-158.5100000000001,13.09,-197,-17919,-19987,,-252.83,-13718.323,-34331.225,-61690.789,37.1,17.85,22.97,7.6,false,false,-11.65,-11.5,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
303,2327,國巨*,TWSE,電子零組件業,暫不承接,暫停加碼／守防線,已有部位暫停加碼，以60日EMA約 746.13 為趨勢防守參考；若收盤持續跌破且籌碼再惡化，轉為減碼。,45,100,670,670,38.91,29.35,25.19,57.9,116.8,3.9,49.61,7.76,0.95,45,712,-399,126,-445,-10285,-1783,-6071.907,-19368.788,-20066.415,-27111.962999999996,216.731,-4046.3990000000003,-14503.365,-19719.711,3,2,-2711087330,-567.8080000000001,-4499.765,48.45,4766,-5037,4887,,-6733.675,-14754.580999999998,-1063.284999999998,-409.66699999999673,34.89,9.87,10.14,9.33,false,false,-20.04,-13.88,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高；內部人最高設質比例達50%以上
304,8454,富邦媒,TWSE,數位雲端,暫不承接,停止加碼／開始減碼,已有部位先停止加碼並分批降低部位。若兩個交易日內仍未站回 275.71，或新增ETF／外資轉弱訊號，維持減碼；站回後仍須等賣超收斂再重新評估。,45,100,250,250,6.5,2.38,2.97,61.1,75.03,2.43,24.19,6.49,3.94,7,11,-109,-114,-200,-1373,0,-19.338,-222.15300000000002,506.15599999999995,-732.6320000000001,11.812,-116.098,-203.598,-1375.433,2,3,-29024500,-11.588,-15.128000000000002,11.65,112,270,743,,-20.957,-94.46700000000001,724.8820000000001,743.803,37.79,10.16,12.73,5.03,false,true,-9.33,-4.76,中期趨勢仍向下；ETF短中期同步減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；官方資料出現裁處或資訊申報違規紀錄
