排名,代號,名稱,市場,產業,新部位建議,既有部位狀態,持有判斷模式,今天動作,下一次確認,既有部位說明,主要原因,短期時機分數,中期研究分數,長期初篩分數,長期方法覆蓋率%,資料健康度,資料健康狀態,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
78,3019,亞光,TWSE,光電業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 138.90 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,74.9,65.7,55.5,85,100,完整,143.5,143.5,14.81,15.48,9.05,40.75,215.07,2.98,24.11,2.69,3.22,2,0,0,1,2,0,0,1943.585,2672.181,1547.973,4587.416,0,1,2,-1,1,0,143000,262.26099999999997,177.82899999999995,9.29,1616,3147,7435,,1669.111,2408.92,1367.144,4293.214,59.82,63.4,55.22,79.77,false,false,4.55,7.89,
79,8422,可寧衛*,TWSE,綠能環保,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 27.03 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,59.1,65.7,55.1,85,100,完整,26.75,26.75,59.87,28.17,27.67,55.71,104.84,0.55,27.92,3.54,4.48,4,-7,-7,-7,3270,3653,0,113.827,3456.2270000000008,12036.232,16173.987000000001,-7,-6,3262,3714,1,1,-160800,-152.211,-32.12700000000001,5.56,1057,1089,13998,,122,3614.438,8806.359,12108.609,50.12,43.5,58.18,14.14,false,false,-0.08,-1.65,20日累積後5日轉為調節；ETF 1/3日已轉為減碼；當下除權息調整價未守20日EMA
80,1303,南亞,TWSE,塑膠工業,等待確認,正常持有,strong,強勢續抱；不追高,下一交易日收盤，確認是否守住20日EMA,價格仍在20／60日EMA之上且短線強勢；法人未同步轉弱。若收盤跌破20日EMA約 202.31 且法人續弱，再轉為保護持有。,價格強勢站上20／60日EMA；法人未同步轉弱,76.4,65.6,52,85,100,可用,234.5,234.5,44.53,19.94,9.92,31.17,177.84,5.17,39.11,4.03,0.33,27,-365,-251,2670,5980,10727,3481,12936.364,63565.856,22583.414000000004,51090.556000000004,1191.948,20897.236,25756.595,9412.961000000001,5,0,5067579730,3112.2219999999998,-483.9539999999997,31.09,10695,34212,-58874,,10702.601,39556.398,-2689.226999999999,31804.916,64.55,79.17,70,97.52,false,false,15.91,24.4,ETF 1/3日已轉為減碼；短線過熱或乖離過大；高波動且5日漲幅過大；單季稅前獲利對營業外貢獻依賴偏高
81,4961,天鈺,TWSE,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 164.28 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,63.1,65.6,68,85,100,完整,167.5,167.5,32.91,5.67,7.97,20.7,391.38,5.07,18.26,1.13,4.75,4,0,-2,-3,67,57,0,27.255,-110.04100000000001,211.69799999999998,495.223,0,-3,67,119,0,3,-487500,-9.132000000000001,-7.153000000000002,22.29,100,-279,2220,,29.828,-97.90899999999998,151.851,419.93199999999996,54.06,60.53,53.19,75.22,true,true,1.87,1.82,20日累積後5日轉為調節
82,6139,亞翔,TWSE,其他電子業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 784.37，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超；投信5/10日持續且具金額意義地賣超,57.2,65.6,54.5,85,100,完整,770,770,62.28,68.37,18.19,75.95,125.12,25.91,15.21,8.59,3.05,21,164,118,124,8,405,-29,-484.462,-2827.5910000000003,-4508.7210000000005,-9917.514000000001,-16,-422.323,-890.323,-899.596,1,4,-318853865,131.31,162.071,22.01,-343,-1963,-11325,,-419.321,-2536.578,-3780.469,-8854.318000000001,46.95,40.12,39.44,41.47,true,true,-1.36,0.26,主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA；2日內除權息，等待價格重置
83,6274,台燿,TPEX,電子零組件業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 1,425.50 且法人籌碼轉弱，先減碼三分之一。",未觸發明確減碼訊號,65.8,65.5,55.5,85,100,可用,1450,1450,121.52,91.3,21.29,48.55,205.37,12.4,72.88,17.78,0.52,25,-502,-417,58,695,1576,-89,-347.058,-347.058,-1112.058,-2765.058,-1401,-1401,-357,-685,0,1,-2010435000,-74.88,-466.88,28.14,,,,,1128.822,1128.822,-288.1780000000001,-1895.178,48.91,30.32,30.83,29.3,false,false,-1.6,-2.36,ETF 1/3日已轉為減碼；外資持股趨勢資料不足或期間有非市場異動；當下除權息調整價未守20日EMA
84,6257,矽格,TWSE,半導體業,等待確認,正常持有,strong,強勢續抱；不追高,下一交易日收盤，確認是否守住20日EMA,價格仍在20／60日EMA之上且短線強勢；外資／投信偏弱先觀察，不因分歧減碼。若收盤跌破20日EMA約 207.29 且法人續弱，再轉為保護持有。,價格強勢站上20／60日EMA；外資／投信偏弱，先觀察,64.5,65.4,54.9,85,100,完整,221.5,221.5,26.62,19.31,24.09,43.78,182.58,4.65,24.39,3.95,2.04,12,305,281,514,-3777,-4075,0,-5979.256,-5113.3189999999995,-11490.448,-16296.572,98,-702,-4988,-4735.192,2,3,-146367000,252.69000000000005,-51.936999999999955,27.26,-5385,-4655,-15816,,-5373.298,-4664.009,-6450.511,-11202.361000000003,58.42,69.19,55.47,96.63,false,false,6.86,11.59,投信5/10日持續且具金額意義的賣超；外資持股5/10日下降，且外資5日賣超；借券賣出與借券賣出餘額壓力升高
85,5471,松翰,TWSE,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 56.40 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,65.7,65,63.8,85,100,完整,61.4,61.4,37.74,29.98,10.2,18.75,428.52,1.2,36.87,2.85,1.31,1,0,0,0,0,0,0,-126.756,1159.5320000000002,796.0600000000002,-1192.0159999999994,0,0,0,0,0,0,0,32.681000000000004,19.797000000000004,11.56,-294,1185,79,,-136.241,1126.851,776.2630000000001,-1263.364,61.29,75.57,68.44,89.81,false,false,5.31,9.64,
86,8086,宏捷科,TPEX,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 126.30 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,60,65,69.2,85,100,可用,123,123,18.39,39.99,24.75,21.4,324.69,2.93,22.01,2.74,1.42,1,0,0,0,1,-1,0,-611.146,-611.146,-9937.146,-11740.146,0,0,1,1,0,0,0,112.076,5.075999999999993,16.94,,,,,-723.222,-723.222,-9943.222,-11982.222,54.8,64.6,52.3,89.21,false,false,4.44,6.49,外資持股趨勢資料不足或期間有非市場異動；2日內除權息，等待價格重置
87,2379,瑞昱,TWSE,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 714.56 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,70.8,64.9,44.5,85,100,可用,744,744,32.54,13.31,10.89,65.75,118.89,15.86,26.14,7.37,3.47,48,118,83,90,733,756,-6,30.584,360.493,86.75199999999995,-2473.512,131.495,177.42000000000002,812.4200000000001,2050.545,3,2,127919820,79.92599999999999,86.28399999999999,44.39,-947,-1327,-6211,,-78.062,103.14699999999993,-812.952,-4377.3460000000005,53.24,64.55,55.21,83.23,false,false,1.81,1.92,主動ETF 5日轉為減碼；ETF加碼，但外資持股5/10日同步下降
88,2353,宏碁,TWSE,電腦及週邊設備業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 31.12 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,69.5,64.8,45.3,85,100,完整,31.75,31.75,21.93,23.14,1.64,67.67,121.95,0.96,18.75,1.23,4.13,16,848,420,436,751,-564,0,4786.699,6372.508,12396.278999999999,32416.689,923,932.421,1202.421,1893.112,3,2,29371262,-342.247,160.80499999999995,13.79,2512,-7302,38212,,4039.741,5782.334000000001,11033.053,27424.807,56.18,73.52,55.97,108.62,false,false,2.28,2.25,單季稅前獲利對營業外貢獻依賴偏高
89,2374,佳能,TWSE,光電業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 70.84 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,57.7,64.8,63.1,85,100,完整,68.7,68.7,64.11,53.36,9.83,37.89,158.61,1.55,21.2,2.6,2.9,1,0,0,0,0,0,0,-15.76,889.8030000000001,-1985.0069999999998,-1797.9579999999999,0,0,-3,4,0,0,0,-73.015,-204.862,5.3,139,2452,1620,,-11.6,962.818,-1777.145,-1403.693,48.58,54.19,47.77,67.03,false,false,-0.23,2.69,當下除權息調整價未守20日EMA
90,2006,東和鋼鐵,TWSE,鋼鐵工業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 76.44 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,61.8,64.5,60.5,85,100,完整,81.2,81.2,13.89,0.68,12.1,35.77,165.62,4.07,10.73,1.73,5.32,11,-2,-18,-20,398,435,0,-93.884,-241.18199999999996,-661.925,4938.808,-2,-18.247,392.753,1252.953,1,3,-1474358,-80.87400000000001,28.64399999999999,27.56,-51,-276,18725,,-78.572,-142.061,-1082.3220000000001,3671.2110000000002,54.58,38.34,41.23,32.57,false,true,0.6,-0.98,20日累積後5日轉為調節；ETF 1/3日已轉為減碼
91,3653,健策,TWSE,電子零組件業,等待確認,正常持有,strong,強勢續抱；不追高,下一交易日收盤，確認是否守住20日EMA,"價格仍在20／60日EMA之上且短線強勢；法人未同步轉弱。若收盤跌破20日EMA約 5,125.78 且法人續弱，再轉為保護持有。",價格強勢站上20／60日EMA；法人未同步轉弱,65.3,64.5,64.2,85,100,可用,5885,5885,90.96,35.95,35.34,28.69,256.61,25.33,135.18,37.28,0.36,37,-40,-47,-54,426,476,-55,92.965,212.01099999999997,2387.4359999999997,2626.221,151.496,132.485,1050.737,2297.135,3,2,793585150,24.105999999999995,-117.331,26.2,-66,42,-639,,-64.129,55.420000000000016,1454.03,227.13600000000014,69.36,84.42,83.73,85.8,true,false,14.81,13.06,20日累積後5日轉為調節；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；短線過熱或乖離過大；高波動且5日漲幅過大
92,5469,瀚宇博,TWSE,電子零組件業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 76.11 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,63.2,64.5,59.5,85,100,完整,74,74,24.09,24.44,7.35,43.83,130.96,2.05,13.7,0.58,3.41,4,0,0,1,3,176,0,-111.475,777.6959999999999,-1142.371,-2580.983,0,2,-1,184,2,0,148000,-10.328000000000003,-30.395000000000003,8.31,-413,1079,-2175,,-102.788,786.024,-1109.976,-2750.09,52.16,61.66,49.66,85.65,false,false,1.33,3.64,
93,3443,創意,TWSE,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 4,829.06 且法人籌碼轉弱，先減碼三分之一。",未觸發明確減碼訊號,75.7,64.3,35.5,85,100,可用,5995,5995,158.38,102.55,13.81,63.98,144.84,23.89,156.37,60.71,0.33,43,-54,-32,50,483,421,46,-17.752,675.6379999999999,1918.299,2976.7380000000003,-41.001,255.091,616.322,1210.634,4,1,1556055100,95.24199999999999,131.78699999999998,27.36,-19,374,2179,,-41.758,325.30499999999995,1172.19,1576.827,63.34,68.06,69.06,66.05,true,true,10.21,7.63,ETF 1/3日已轉為減碼
94,2882,國泰金,TWSE,金融保險業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 97.83 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,71.6,64.2,56.6,85,100,可用,111,111,-69.71,422.1,,92.45,,4.95,13.03,1.59,3.17,31,2381,3734,3751,2611,7129,-12,10266.894,28478.761,28658.86,58494.083,2495.864,2600.7490000000003,2059.9990000000003,15901.902000000002,2,3,287382765,210.31400000000002,-840.383,23.28,9177,26247,29766,,7894.14,25667.698,27439.244,36101.922999999995,70.2,81.44,69.32,105.68,false,false,8.54,7.77,主動ETF 5日轉為減碼
95,3090,日電貿,TWSE,電子零組件業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 185.28，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,57.5,64.2,64,85,100,完整,173,173,66.62,28.75,12.12,30.9,156.34,4.91,23.18,2.71,2.74,7,-17,-47,-26,3366,3330,-25,395.904,-1254.702,1497.525,-12347.468,-17,-26,2944,471,1,2,-4550000,-40.147,-136.98,8.31,613,-268,-16390,,457.826,-1188.555,-1310.495,-12912.903,49.23,49.1,44.79,57.73,true,false,1.44,4.22,20日累積後5日轉為調節；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；外資持股5/10日下降，且外資5日賣超
96,2301,光寶科,TWSE,電腦及週邊設備業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 243.59 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,68.9,64.1,46.4,85,100,可用,300.5,300.5,37.61,26.99,12.8,59.6,138.63,4.8,35.67,7.22,1.64,31,92,261,1258,5431,6248,938,-4064.029,2672.4490000000005,18917.242,20480.775999999998,330.974,7860.648000000001,14351.289,17727.778000000002,5,0,2397497640,967.612,731.4969999999998,44.04,-4393,-6135,61581,,-4476.948,-6155.811000000001,3835.455999999999,1431.522,63.26,78.21,79.41,75.79,false,true,8.45,1.52,
97,2421,建準,TWSE,電子零組件業,等待確認,正常持有,strong,強勢續抱；不追高,下一交易日收盤，確認是否守住20日EMA,價格仍在20／60日EMA之上且短線強勢；法人未同步轉弱。若收盤跌破20日EMA約 152.85 且法人續弱，再轉為保護持有。,價格強勢站上20／60日EMA；法人未同步轉弱,63.1,64,57.5,85,100,完整,177,177,31.65,20.34,15.56,50.21,164.23,4.78,19.3,4.88,2.92,7,0,0,0,2,-177,0,9656.304,17284.57,17083.996,18776.624999999996,0,0,0,-35,2,2,0,501.647,367.673,36.9,9432,16650,23918,,9431.027,16782.922999999995,16716.322999999997,18514.939,74.6,80.64,67.59,106.73,false,false,15.8,22.92,短線過熱或乖離過大
98,8046,南電,TWSE,電子零組件業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,"已有部位暫停加碼；若收盤跌破60日EMA約 1,093.34，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",外資持股5/10日下降且外資5日賣超,70.5,64,58.8,85,100,可用,1225,1225,50.24,39.38,17.18,24.03,338.73,5.53,144.54,16.13,0.16,33,194,392,86,350,1336,84,96.438,-2115.705,-2006.503,-5646.193,-521,1490.784,1680.7450000000001,4552.724999999999,3,2,1833664320,-78.35500000000002,-10.01000000000002,11.33,732,-3881,-10799,,742.097,-3528.134,-3677.238,-9477.797999999999,54.48,55.78,50.43,66.49,false,false,3.28,5.6,外資持股5/10日下降，且外資5日賣超
99,1904,正隆,TWSE,造紙工業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 22.91 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,63,64,47.4,85,85,完整,24.85,24.85,22.82,7.53,6.98,58.93,121.21,1.45,11.61,0.91,1.79,1,0,0,0,0,3,0,430.046,1146.33,4875.914,12753.27,0,2,2,28,1,0,50400,46.647,92.452,12.03,470,1102,17890,,419.35,1097.683,4782.4619999999995,12256.679999999998,58.54,37.05,52.79,5.57,false,false,1.38,-1.97,
100,6907,雅特力-KY,TPEX,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 173.95 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,58.7,64,56.9,85,82,可用,184.5,184.5,198.45,104.94,15.78,36.08,303.6,4,36.95,7.12,0.54,1,0,0,0,50,50,0,40.727,40.727,32.727000000000004,-666.273,0,0,50,50,0,0,0,4.727,25.727,52.04,,,,,36,36,-43,-781,50.44,36.9,39.85,30.99,false,true,-0.07,1.37,外資持股趨勢資料不足或期間有非市場異動；當下除權息調整價未守20日EMA
101,2609,陽明,TWSE,航運業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 53.97 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,63.6,63.9,65.6,85,100,可用,57.6,57.6,34.56,5.78,7.6,28.37,420.88,2.05,13.4,0.64,3.36,10,-7,-62,6,169,842,0,15356.18,-21984.808000000005,151572.069,197023.972,-36.805,-22.653000000000006,124.347,584.901,2,3,-1347854,-1361.22,3943.239,25.4,12811,-29697,208375,,14787.981,-20600.935,147504.483,190158.56700000004,54.31,33.29,49.17,1.53,false,false,1.51,-9.43,ETF 1/3日已轉為減碼
102,2633,台灣高鐵,TWSE,航運業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 26.08 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,67.3,63.8,45.1,85,100,完整,26.25,26.25,4.27,4.06,40.17,81.85,76.96,0.67,21.31,2.09,4.42,10,152,145,467,1464,6993,0,-2115.363,-154.90599999999995,1367,7022.062,152,470,1444,7329,4,1,12220000,84.452,71.452,5.93,-2121,492,-6810,,-2253.363,-709.3579999999997,-148.45199999999977,-804.3900000000003,55.09,64.57,72.25,49.2,false,true,0.58,-0.19,
103,3016,嘉晶,TWSE,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 103.71 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,72.6,63.8,49.5,85,100,完整,104,104,51.43,31.32,14.09,31.1,295.64,1,85.83,5.74,0.49,2,0,0,1,2,2,0,172.095,234.97100000000012,-605.2749999999999,-1729.312,0,1,2,3,1,0,103000,142.217,24.023000000000025,4.32,-61,255,-3802,,70.276,91.75400000000013,-628.2979999999999,-2022.3729999999998,52.07,57.38,46.38,79.38,false,false,2.54,7.59,
104,3661,世芯-KY,TWSE,半導體業,等待確認,正常持有,strong,強勢續抱；不追高,下一交易日收盤，確認是否守住20日EMA,"價格仍在20／60日EMA之上且短線強勢；法人未同步轉弱。若收盤跌破20日EMA約 3,878.47 且法人續弱，再轉為保護持有。",價格強勢站上20／60日EMA；法人未同步轉弱,76.7,63.8,54,85,100,可用,4275,4275,181.78,-13.78,25.49,32.68,290.95,37.57,59.77,5.82,0.8,26,7,16,58,23,-114,59,215.576,644.808,-542.806,-340.606,117.008,175.965,127.951,-1043.721,4,1,717057375,265.168,222.53700000000003,51.38,162,267,-61,,71.132,203.675,-893.294,376.6320000000003,62.78,72.55,54.85,107.94,true,false,10.22,10.61,
105,1503,士電,TWSE,電機機械,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 206.70 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,68.9,63.7,49.9,85,100,完整,208.5,208.5,15.1,10.84,14.79,38.12,135.8,5.04,27.55,2.69,2.5,8,0,2,3,-70,-69,0,-613.212,-60.62499999999996,456.1,1114.8259999999996,0,2.8529999999999998,-74.147,-60.29400000000001,3,0,570600,124.811,-20.176999999999992,30.44,-444,-542,2407,,-564.189,-188.289,549.424,1230.4520000000002,54.75,56.36,55.83,57.42,true,true,2.97,4.51,
106,2539,櫻花建,TWSE,建材營造,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 34.08 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,67.4,63.7,67.4,85,100,完整,35.55,35.55,-15.44,19.46,40.6,38.54,310.41,2.36,8.59,2.16,7.75,3,0,0,0,54,53,0,432.595,-709.898,-1965.8980000000001,-339.0640000000002,0,0,-1,-2,0,0,0,-83.474,-132.474,2.3,912,785,2876,,515.869,-626.424,-1831.424,-377.8240000000002,56.9,62.41,56.69,73.87,true,false,2.28,1.86,
107,2891,中信金,TWSE,金融保險業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 64.51 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,73.4,63.6,52.4,85,100,可用,66.5,66.5,-18.42,66.45,,92.82,,1.96,15.48,1.85,3.86,38,2840,3647,3574,860,-4852,-29,2826.526,5880.881,-28090.597999999998,13742.539999999999,3217.753,4815.864,2805.6179999999995,12226.304000000002,2,3,311586401,-2578.255,-1654.5840000000003,35,1524,-147,74443,,508.319,3643.272,-29241.632,-8806.714999999998,56.21,67.06,53.37,94.44,true,false,2.31,3.1,主動ETF 5日轉為減碼
108,3028,增你強,TWSE,電子通路業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 68.79，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,50.4,63.6,55.8,85,93,可用,64.6,64.6,117.59,96.81,4.64,81.04,119.22,5.24,9.01,2.12,4.64,2,0,-4,-3,17,7,0,-101.328,-1609.98,-1979.972,-3646.325,0,-3.8,-8.8,-30.8,1,1,-245860,-38.991,-36.983000000000004,9.73,-51,-1517,-5102,,-92.149,-1567.1889999999999,-1934.1889999999999,-3294.527,42.9,24.21,26.71,19.19,false,true,-2.72,-2.12,20日累積後5日轉為調節；外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA；官方重大訊息出現高風險關鍵字，須查原文
109,1504,東元,TWSE,電機機械,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 69.60 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,72.6,63.5,54.9,85,100,完整,73.5,73.5,13.81,7.05,9.49,33.82,217.56,1.63,26.27,1.77,2.76,11,0,17,14,3517,3498,0,-472.974,2236.525,6777.341,21770.954,0,15.337,3502.337,3515.561,3,1,1111933,196.463,-272.736,7.4,-2997,-690,12082,,-444.732,2024.7249999999995,3546.74,17536.095999999998,61.59,55.13,54.65,56.07,true,false,3.86,3.81,
110,6245,立端,TPEX,通信網路業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 81.55 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,53,63.5,67.6,85,100,可用,78.8,78.8,102.55,17.99,8.15,41.82,223.77,1.81,18.68,2.02,4.65,1,0,0,0,0,-2,0,-565.473,-565.473,-1190.473,-1453.473,0,0,0,0,0,0,0,-34.473,-20.473,10.72,,,,,-531,-531,-1170,-1421,41.46,29.49,35.32,17.82,false,true,-4.27,-2.96,外資持股趨勢資料不足或期間有非市場異動；2日內除權息，等待價格重置
111,2801,彰銀,TWSE,金融保險業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 23.28 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,68,63.4,58.2,85,100,可用,25.2,25.2,7.11,13.38,,93.5,,0.94,14.79,1.29,4.17,20,589,-95,375,-248,6790,0,6601.178,13140.789000000002,26309.704,38923.037000000004,607.896,442.98699999999997,-287.01300000000003,-190.7059999999999,2,3,11141123,698.359,259.30500000000006,16.99,6074,76328,10606,,6043.44,11999.443000000001,26337.412,29637.971999999998,70.34,86.22,78.65,101.34,false,false,4.29,6.11,外資持股趨勢資料不足或期間有非市場異動
112,1712,興農,TWSE,化學工業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 39.78，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,KD高檔死亡交叉（僅屬時機警示）,64.3,63.3,50.5,85,100,完整,40.15,40.15,21.54,5.25,8.25,47.84,141.74,1.56,15.08,2.04,6.26,2,0,0,0,-1,-16,0,-25.391,-14.297999999999973,64.21300000000002,809.383,0,4,3,-3.551,2,0,159800,-26.00999999999999,49.99000000000001,13.18,-53,-87,43,,0.826,7.711999999999989,11.222999999999985,541.2829999999999,63.23,83.14,79.31,90.78,true,true,1.41,0.38,KD高檔死亡交叉，等待動能確認
