排名,代號,名稱,市場,產業,新部位建議,既有部位建議,既有部位說明,分數,信心度,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
100,9914,美利達,TWSE,運動休閒,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 74.04 且法人籌碼轉弱，先減碼三分之一。,40.7,88,77,76.6,-5.51,-15.29,,,,,20.76,1.15,3.65,1,0,0,0,5,92,0,-767.295,190.43500000000006,89.92500000000013,6190.703000000001,2,7,-184,-100,3,0,537600,96.57199999999999,-132.967,25.18,-721,166,736,,-768.111,86.86299999999989,406.89199999999994,6203.4349999999995,50.65,22.26,25.98,14.82,false,false,-0.61,-1.28,累計營收負成長且當月改善不足；當下除權息調整價未守20日EMA
101,8039,台虹,TWSE,電子零組件業,等待確認,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 163.19，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,37.7,100,176,190.5,-6.57,2.45,6.25,32.38,237.55,1.56,55.08,4.09,1.15,2,0,0,0,0,-264,0,-1700.719,-6557.536,-8306.799,9833.528,100,-2559,-2350,405,1,2,-443986500,-462.15100000000007,450.701,21.15,-1216,-3604,-4750,,-1311.231,-3536.3849999999998,-6407.5,7928.643999999998,48.66,20.92,34.68,-6.59,false,false,-4.76,-18.52,外資持股5/10日下降，且外資5日賣超
102,3706,神達,TWSE,電腦及週邊設備業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 87.37，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,66.1,88,86.9,88.45,80.93,44.8,,,,,16.68,1.75,4.58,15,56,76,1262,7235,21679,0,1056.074,-2180.3199999999997,10117.959,-1585.7809999999981,64,1287,7267,21989,4,1,112483800,-758.8119999999999,-1224.2649999999999,7.83,487,-3607,3647,,804.836,-2708.508,4075.224,-19742.411,46.06,36.62,42.14,25.6,false,false,-1.79,-4.71,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
103,3036,文曄,TWSE,電子通路業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 216.69，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,65.7,88,193.5,201.25,188.09,114.03,,,,,13.94,2.21,3.97,25,522,975,1122,1681,-7872,329,-2334.252,-1167.8549999999996,-3428.660999999999,-10860.035999999998,459,588.3149999999999,-1639.342,-13671.280999999999,4,1,115603897,377.67599999999993,344.0229999999999,27.35,-2820,-4272,-8484,,-3119.991,-2133.846,-2133.3420000000006,2729.220999999999,41.44,41.26,40.13,43.51,true,false,-3.52,-4.91,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎
104,2317,鴻海,TWSE,其他電子業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 245.62，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,64.4,85,243,247.75,52.11,34.99,,,,,17.79,1.97,2.86,43,5306,14582,17359,27008,37986,187,56378.231,10744.195000000002,78776.102,69089.94599999998,3505.375,6839.438,10685.626,15603.035,5,0,1713279219,8534.131,14104.117999999997,40.23,47631,-5864,48270,,49858.145,-4629.3740000000025,53986.358,34313.32600000001,48.48,47.96,48.64,46.6,false,false,-0.53,-3.95,中期趨勢仍向下；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；借券賣出與借券賣出餘額壓力升高
105,6177,達麗,TWSE,建材營造,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 46.47，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,64.2,88,47.4,47.25,1322.16,667.77,,,,,6.33,1.76,6.34,2,0,0,-14,-86,-101,0,-1131.216,255.9680000000002,1350.5440000000003,4840.799,0,-13.848,242.34300000000002,465.153,0,1,-655010,-129.518,63.482,7.4,-946,579,1993,,-1019.025,399.334,1044.719,4260.532,53.89,41.22,48.16,27.33,false,false,0.52,-1.04,ETF短中期同步減碼
106,3006,晶豪科,TWSE,半導體業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 209.09，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,63.6,100,198,198,328.35,242.62,44.44,36.84,267.13,27.58,5.68,2.7,0.56,4,0,5,12,-250,-553,0,-184.604,-7131.527,-4918.058000000001,-1433.4570000000022,0,17,-243,-1272,3,0,3060000,-515.851,-569.3100000000001,33.1,-88,-7002,-4460,,-227.843,-6632.6759999999995,-4105.748,1468.8830000000007,47.3,36.31,29.9,49.14,true,false,-2.2,-6.6,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
107,4967,十銓,TWSE,半導體業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 244.25，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,63.5,88,232.5,240.5,35,67.74,,,,,5.98,2.8,4.28,2,1,1,1,3,777,0,1382.047,1235.46,1061.48,1378.486,1,2,4,778,2,0,467000,21.94600000000001,35.901,8.04,1321,1402,1275,,1310.52,1211.5140000000001,1021.5790000000002,1143.0440000000003,49.68,75.41,63.81,98.61,false,false,1.81,4.03,中期趨勢仍向下；20日趨勢尚未上彎
108,8112,至上,TWSE,電子通路業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 86.09，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,62,85,77.9,82.85,231.17,153.98,,,,,9.67,2.29,4.73,7,0,0,-5,1198,6929,0,1118.145,-19515.97,7242.311999999999,-3986.309000000001,0,-5,-621.485,5109.514999999999,0,1,-401500,-180.16699999999997,-287.07599999999996,13.07,524,-16653,8507,,787.541,-19330.803,8150.8730000000005,-7874.951999999999,39.19,25.47,28.22,19.97,false,false,-6.82,-7.59,中期趨勢仍向下；20日累積後5日轉為調節；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
109,4915,致伸,TWSE,電子零組件業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 69.55，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,61.6,88,64.9,64.75,27.58,12.84,,,,,12.41,1.42,6.99,11,902,910,1974,315,1937,0,1889.305,1842.4080000000004,3264.6670000000004,3592.7270000000008,902,1974,421.726,2043.7020000000002,3,0,129099600,57.485,64.91,26.91,1028,-1489,1034,,959.96,-189.0770000000001,2778.031,1494.7399999999998,41,48.71,39.32,67.49,true,false,-1.89,-0.31,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
110,2382,廣達,TWSE,電腦及週邊設備業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 339.40，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,61.4,88,285.5,292.25,102.87,86.48,,,,,14.66,5.42,5.35,48,1413,4097,8428,15595,30310,15,-3111.696,-25657.661,-13826.346999999998,-26395.061999999998,840.369,5388.731,9460.404999999999,21482.504999999997,5,0,1570815087,611.076,2112.382,19.09,-4022,-28909,-14287,,-4083.394,-31657.468000000004,-25399.134000000005,-45853.07300000002,29.58,13.84,16.08,9.35,false,false,-12.72,-11.34,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
111,1795,美時,TWSE,生技醫療業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 199.79，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,61.3,88,178,181.25,225.46,84.17,,,,,11.94,1.91,1.54,2,0,0,0,3,50,0,17.149,218.622,220.932,-1172.277,2,6,11,56,3,0,1050000,-57.835,-163.59000000000003,51.93,-246,277,361,,-5.374,270.45699999999994,373.52199999999993,-975.507,37.84,16.96,13.23,24.43,true,false,-4.46,-3.26,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
112,9958,世紀鋼,TWSE,鋼鐵工業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 112.08，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,61,88,105,105.75,64.09,29.18,,,,,13.33,2.25,4.31,4,0,0,0,272,335,0,410.13,1216.417,1548.0669999999998,795.3139999999997,2,6,280,341,3,0,627000,-140.444,-111.33099999999999,10.22,66,1935,1990,,432.493,1350.861,1379.3980000000001,471.9020000000002,39.23,21.27,20.17,23.45,true,false,-4.65,-3.67,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
113,1608,華榮,TWSE,電器電纜,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 32.54，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,60.6,88,30.2,30.48,13.35,15.81,,,,,5.33,1.28,6.81,3,0,20,20,10,605,0,1021.223,352.78999999999985,-3293.4880000000003,-7676.393000000002,5,35.31,34.051,620.573,4,0,1036349,85.758,-281.398,2.25,738,2198,10,,912.028,231.7220000000002,-3046.1409999999996,-8042.463999999999,44.12,43.92,22.88,85.98,true,false,-2,2.37,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
114,8016,矽創,TWSE,半導體業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 288.12，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,60.6,88,270,277,26.61,28.95,,,,,16.74,2.74,4.32,13,145,179,191,164,803,77,78.352,275.881,421.42299999999994,4417.495,145,191,117.941,686.184,4,0,50901500,-29.056,-46.626000000000005,43.86,2,68,378,,-77.494,113.93700000000001,350.10800000000006,3979.4320000000002,40.14,24.93,24.03,26.71,true,false,-7.01,-8.01,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
115,3209,全科,TWSE,電子通路業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 58.57，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,59.8,88,55.3,55.7,170.41,44.35,,,,,15.54,2.51,4.48,1,0,0,0,-226,-344,0,354.056,699.7839999999999,-383.0450000000001,-2964.3450000000003,0,0,-226,-344,0,0,0,-15.651,-34.722,18.36,344,1280,345,,341.546,715.435,-122.3230000000001,-2560.708,42.54,42.64,37.19,53.52,true,false,-3.13,-3.32,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
116,2646,星宇航空,TWSE,航運業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 21.19，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,59.4,88,21.6,21.63,40.81,30,,,,,240.56,2.04,,3,0,0,0,23,484,0,3129.665,14333.469000000001,16058.761,26854.590000000004,9,29,69,515,4,0,627850,333.232,294.913,3.5,1644,11737,11870,,3047.907,13971.237000000001,15694.847999999998,25842.746999999996,54.69,49.75,49.72,49.81,false,false,0.83,0,
117,2606,裕民,TWSE,航運業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 63.20，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,59.2,87.9,61.8,62.6,35.52,26.3,,,,,12.02,1.3,4.47,8,0,-4,-6,-2839,-4082,0,2270.073,4620.664999999999,13293.711000000001,21449.062000000005,0,0,-2828,-4621,2,2,0,-136.934,-62.501,19.6,2189,3427,14429,,2212.177,4757.599,16184.212000000001,26293.038000000008,46.64,37.77,41.1,31.12,false,false,-1.1,-1.59,ETF短中期同步減碼
118,2882,國泰金,TWSE,金融保險業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 93.71，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,58.9,92,98,98.6,-42.04,436.35,,,,,15.4,2.03,3.45,31,3680,15631,20884,17160,7089,0,19696.076,28209.223,57132.39,98298.3,2237.148,12561.903,3722.619000000001,-9648.199999999999,5,0,1275033155,7212.641,8951.538999999999,23.11,16630,5264,39750,,16253.308,8434.679000000002,44458.232,95434.27399999999,51.84,56.5,52,65.51,true,false,0.84,-0.51,
119,3022,威強電,TWSE,電腦及週邊設備業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 81.90，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,58.5,88,86,88.5,79.97,18.78,,,,,24.08,1.31,4.12,2,0,0,0,-2,-2,0,-549.467,-695.836,3033.576,5191.974,0,0,-2.608,-2.608,0,0,0,-118.453,64.356,20.96,-546,-474,3798,,-575.054,-577.3829999999999,2971.8279999999995,5149.913,49.88,43.2,53.06,23.5,false,true,-0.85,-6.22,
120,2731,雄獅,TWSE,觀光餐旅,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 151.97，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,58.2,88,147,146.25,-0.46,9.79,,,,,8.6,2.57,8.71,2,0,5,5,6,11,0,313.935,745.676,623.2790000000001,-8.248999999999853,0,4.597,5.7860000000000005,10.949000000000002,1,0,675759,17.479,7.352999999999998,9.74,206,685,506,,309,723.6,610.14,-15.843000000000075,48.99,65.62,57.18,82.52,false,false,0.45,0.68,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
121,2855,統一證,TWSE,金融保險業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 44.97，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,58,91.7,42.75,43.7,199.02,334.18,,,,,9.69,1.66,4.87,12,454,1532,2894,4952,8442,0,1772.999,-390.389,-1245.3039999999999,1566.118,467,2935,5003.531,8426.61,5,0,127085500,0,0,7.42,1262,-3339,-5869,,1305.999,-3325.389,-6248.835,-6860.492,40.75,41.33,31.49,61.02,true,false,-4.71,-5,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
122,2211,長榮鋼,TWSE,鋼鐵工業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 93.23，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,58,88,87,87.05,47.25,2.08,,,,,10.64,1.33,7.47,4,0,1,1,-5,-5,0,-255.525,948.683,601.269,-745.2239999999998,2,10,122.369,115.75500000000001,3,0,870000,-179.21300000000002,-287.06500000000005,3.6,-117,1773,1406,,-264.251,1117.8960000000002,765.9650000000001,-636.3549999999998,30.72,28.77,27.67,30.98,true,false,-3.47,-1.81,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
123,2834,臺企銀,TWSE,金融保險業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 17.38，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,57.8,92,18.2,18.17,-7.72,4.14,,,,,13.89,1.19,5.49,12,4,51,123,97,-190,0,23308.001,52740.317,27050.888000000003,59517.308000000005,47,256.467,287.02,-53.97400000000003,5,0,4667699,2996.234,2982.8589999999995,18.52,21221,14427,8050,,20791.001,49487.615999999995,23781.009000000005,56662.462000000014,59.4,72.73,74.15,69.9,false,false,1.21,0,
124,2376,技嘉,TWSE,電腦及週邊設備業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 327.00，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,57.5,88,321,325,68.55,48.36,,,,,15.72,3.49,3.57,31,447,1145,1621,5588,8752,-843,-687.039,-2722.344,-3224.1780000000003,-4200.395999999999,379,-189.755,3173.23,5664.403000000001,4,1,-63852557,-246.66000000000003,765.3999999999999,19.73,-1341,-4856,-8323,,-1014.958,-2285.929,-7162.808,-11728.928,43.35,34.22,44.54,13.56,false,false,-4.14,-8.15,中期趨勢仍向下；主動ETF 5日轉為減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎
125,3443,創意,TWSE,半導體業,暫不承接,暫停加碼／跌破減碼,"已有部位暫停加碼；若收盤跌破60日EMA約 4,200.87，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",57.4,100,4185,4185,103.72,93.05,13.81,63.98,144.84,23.89,97.54,37.87,0.53,42,12,82,145,347,558,34,-59.694,118.439,-185.05800000000002,-1072.5929999999998,19,79.31199999999998,602.0719999999999,106.6289999999998,3,2,301782160,-48.510000000000005,-52.827000000000005,25.7,-64,103,-880,,-83.501,87.63699999999997,-734.3030000000001,-980.0680000000002,50.7,48.62,40.43,65,true,false,3.03,3.33,中期趨勢仍向下；20日趨勢尚未上彎
126,2324,仁寶,TWSE,電腦及週邊設備業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 35.08，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,57.3,84.9,34.9,35.42,58.38,15.82,,,,,27.07,1.2,3.06,11,664,1946,2368,6008,-15064,0,22121.164,13152.921999999999,40442.538,83629.085,222,554.3290000000001,267.8109999999999,-25456.034,5,0,19955844,-388.01800000000003,2916.4700000000003,36.19,20102,7182,38986,,21202.376,12986.611,37258.257,101087.64799999999,46.59,42.13,45.13,36.13,false,false,-2.18,-6.06,中期趨勢仍向下；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
127,2801,彰銀,TWSE,金融保險業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 23.07，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,57.2,92,25.4,25.38,9.51,14.62,,,,,15.75,1.31,4.17,17,97,614,1426,43320,52754,0,6434.047,16453.333,19026.24,47778.329000000005,161,1628.307,43596.783,52943.09500000001,4,1,41033336,8714.465999999999,8755.498999999996,17.3,7112,211,-44546,,6151.99,6110.560000000001,-33326.042,-13576.394999999997,72.73,80.24,79.06,82.61,true,false,4.57,2.83,
128,2323,中環,TWSE,光電業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 10.72，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,57.1,88,9.84,9.93,38.84,16.06,,,,,4.56,0.58,2.01,1,20,67,67,178,78,0,1931.879,-11391.311000000002,-12907.560000000003,-19466.837000000007,20,67,178,78,3,0,665980,-653.648,-957.807,10.04,1413,-9413,-9314,,1769.622,-10804.662999999999,-12127.753,-17692.164000000004,40.47,28.14,24.96,34.5,true,false,-5.13,-4.47,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
129,9939,宏全,TWSE,其他,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 125.79，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,57,88,129,129,12.13,3.43,,,,,14.19,1.99,4.84,8,0,0,0,56,214,0,-48.906,2236.675,2847.8059999999996,8564.868,2,6,376.983,582.3469999999999,3,0,768000,-62.675,2.8030000000000044,15.09,-159,1739,2455,,-47.95,2293.35,2468.0199999999995,7978.891999999999,53.75,47.37,54.72,32.65,false,false,0.75,0,
130,2753,八方雲集,TWSE,觀光餐旅,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 180.22，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,56.9,88,181.5,181.25,10.85,7.26,,,,,13.47,3.41,6.61,3,0,0,-2,-7,-13,0,297.199,819.28,992.7489999999999,1051.3559999999998,0,-1.975,-6.938,-13.155999999999999,0,1,-358463,1.161999999999999,-4.521000000000001,6.18,274,744,880,,297.33,820.0930000000001,1004.2080000000001,1078.6610000000003,55.07,72.51,61.11,95.31,true,false,1.38,2.25,ETF短中期同步減碼；20日趨勢尚未上彎
131,8926,台汽電,TWSE,油電燃氣業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 65.36，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,56.9,88,60.6,60.95,1719.48,712.57,,,,,14.46,2.47,3.59,5,8,20,18,484,267,0,-2274.798,-4705.481,-7283.593,-14526.322,13,35.416,506.853,281.337,3,1,2089544,64.857,-20.696,8.21,-1353,-1814,-4104,,-2301.799,-4805.754,-7769.75,-14915.830999999998,34.76,15.62,12.2,22.45,true,true,-7.26,-4.57,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
132,2345,智邦,TWSE,通信網路業,暫不承接,暫停加碼／跌破減碼,"已有部位暫停加碼；若收盤跌破60日EMA約 2,269.60，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",56.9,87.8,2245,2282.5,61.16,60.28,,,,,40.19,18.18,0.71,48,82,826,1081,1773,2711,516,-166.366,-62.928000000000026,-488.55699999999996,-2623.4509999999996,66,331.25300000000004,1400.368,2142.891,4,1,703912625,126.233,170.51,57.61,-129,-485,-2223,,-247.134,-520.4140000000001,-2059.4350000000004,-4587.741,49.3,46.97,37.1,66.69,true,false,0.85,0.22,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎
133,2527,宏璟,TWSE,建材營造,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 40.66，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,56.8,88,42.05,44.73,365.12,2533.23,,,,,8.79,0.54,3.37,1,1,1,3,8,86,0,359.723,304.31100000000004,-98.48699999999997,4029.522,1,3,8,86,2,0,133650,173.186,157.71900000000002,44.23,251,622,85,,245.825,128.12499999999997,-264.206,3714.8300000000004,46.65,23.43,31.56,7.16,false,false,-4.69,-10.05,
134,6196,帆宣,TWSE,其他電子業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 493.84，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,56.8,88,466,487.75,120.99,39.48,,,,,29.81,5.9,1.38,13,3,70,71,99,-779,0,-397,63.03800000000001,301.01,890.7039999999997,9,113,175,-709.636,5,0,52884000,-21.365000000000002,-67.67699999999999,17.72,-397,211,438,,-440.353,-28.59700000000001,193.687,1820.2250000000001,39.28,22.7,21.94,24.22,true,false,-8.51,-8.63,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
135,6005,群益證,TWSE,金融保險業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 34.90，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,56.7,92,33.6,34.08,101.2,127.6,,,,,9.55,1.55,5,7,6,7,40,-19812,-37726,0,2818.772,-6311.318000000001,-8789.800000000003,-36343.066000000006,21,85.648,-19753.021,-37691.109,5,0,2929162,0,0,19.12,2971,-8133,8992,,2797.772,-6396.966000000001,10963.221,1348.043000000001,42.8,43.17,42.99,43.54,true,false,-3.08,-5.62,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
136,2308,台達電,TWSE,電子零組件業,暫不承接,暫停加碼／跌破減碼,"已有部位暫停加碼；若收盤跌破60日EMA約 1,890.85，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",56.6,100,1605,1637.5,55.43,41.02,17.22,53.58,159.95,17.59,52.2,14.5,0.71,55,1827,3590,3987,6853,7762,1134,-3635.659,-9741.460000000001,-9781.253,-20587.277000000002,1947.171,1527.522,4769.48,5498.563999999999,3,2,2505136080,1442.6890000000003,2187.271,62.31,-5802,-13151,-17663,,-6105.332,-12711.671,-16738.004,-28925.311999999998,37.83,30.41,29.39,32.45,true,false,-8.88,-8.55,中期趨勢仍向下；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
137,2441,超豐,TWSE,半導體業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 120.14，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,56.5,100,105,110,33.15,21.76,20.06,18.34,230.57,2.98,18.61,2.08,2.99,8,122,123,124,2112,4756,0,-2803.571,-4046.1349999999998,-5986.464,-6373.008,122,124,2112,4756,3,1,12462000,-707.021,-915.0710000000001,10.33,-2788,-1908,-6008,,-3069.98,-3463.1139999999996,-7183.393,-9609.145,39.08,19.93,16.61,26.56,true,false,-11.29,-11.76,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
138,1714,和桐,TWSE,化學工業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 14.55，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,56.5,88,13.5,13.53,73.41,58.4,,,,,20.39,1,1.38,1,63,83,124,2193,2308,0,-6591.604,3927.023,-2246.8280000000004,-64331.493,63,124,2193,2308,3,0,1618200,-258.30199999999996,-233.13499999999993,18.56,-6632,3686,-3804,,-6654.725,4061.325,-4206.693,-64685.594999999994,38.86,17.16,13.71,24.05,true,false,-10.33,-6.57,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
139,2316,楠梓電,TWSE,電子零組件業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 164.60，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,56.5,88,147.5,151.25,27.83,30.96,,,,,9.2,1.88,1.41,2,0,62,87,497,578,77,-38.042,603.436,-1075.953,-2994.47,-58,-29,381,462,3,2,-4118000,-115.913,-151.13800000000003,35.97,55,940,644,,10.79,748.3489999999999,-1305.8149999999998,-3164.251,40.1,27.31,21.09,39.76,true,false,-9.22,-4.84,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
