排名,代號,名稱,市場,產業,新部位建議,既有部位建議,既有部位說明,分數,信心度,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
85,2646,星宇航空,TWSE,航運業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 21.11 且法人籌碼轉弱，先減碼三分之一。,57.6,100,21.25,21.25,40.81,30,9.87,78.34,92.65,0.3,237.78,2.02,,3,23,23,23,248,1789,23,-3550.946,7660.293,10652.09,16268.472000000002,23,17,234,1774,1,2,363800,255.05499999999998,193.89899999999997,3.2,-2846,7118,12804,,-3331.969,7388.237999999999,10224.190999999999,14400.139,50.69,47.25,53.04,35.69,false,true,-0.12,-1.39,20日趨勢尚未上彎；當下除權息調整價未守20日EMA
86,2455,全新,TWSE,通信網路業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 338.92 且法人籌碼轉弱，先減碼三分之一。,57.3,98.6,345,345,23.55,27.65,23.63,32.02,359.31,1.06,102.37,16.36,0.81,14,0,-5,52,65,-51,-10,341.321,2412.635,4021.2620000000006,-1905.5429999999992,198,278,550.6,-920.4,4,1,90211000,-9.496000000000038,-1254.626,28.25,174,1288,251,,72.356,2144.131,4725.2880000000005,1228.7380000000007,52.27,58.32,38.2,98.57,true,false,4.73,10.22,主動ETF 5日轉為減碼；20日趨勢尚未上彎；高波動且5日漲幅過大；估值高且成長不足以支撐
87,2883,凱基金,TWSE,金融保險業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 26.98 且法人籌碼轉弱，先減碼三分之一。,57.2,100,30.85,30.85,-23.3,241.65,,91.24,,0.69,17.11,1.52,3.28,25,5260,23732,24891,38706,41755,1087,37726.636,81058.32,119404.73600000003,225710.69400000008,1284.154,2648.5490000000004,-3526.847999999999,-12661.222000000002,2,3,80648317,16136.509,23040.661,26.12,32348,225861,224690,,37650.846,62273.262,99890.92300000001,209171.04500000004,62.47,64.16,57.99,76.5,true,false,4.08,0.98,外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎
88,6525,捷敏-KY,TWSE,半導體業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 144.07 且法人籌碼轉弱，先減碼三分之一。,57.2,100,149,149,19.84,15.64,19.12,39.59,183.44,1.62,25.54,4.56,3.23,3,26,100,131,130,107,0,-254.793,2123.857,3028.987,4160.201,25.442,130.984,129.107,106.27099999999999,4,0,20302520,-160.927,-244.253,16.39,-488,2721,4701,,-335.713,2153.8,3144.1330000000003,4047.9990000000003,43.27,11.56,22.18,-9.69,false,false,-11.06,-22.19,20日趨勢尚未上彎；當下除權息調整價未守20日EMA
89,6257,矽格,TWSE,半導體業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 217.85 且法人籌碼轉弱，先減碼三分之一。,56.9,100,226,226,21,18.08,22.37,44.09,185.48,2.1,33.41,4.95,1.9,16,-203,-284,-465,245,-1683,77,459.029,-4776.5960000000005,-8706.278,-3797.632,-198.866,-462.0709999999999,244.7340000000001,-576.9719999999999,1,4,-103272868,-131.31900000000002,-619.531,30.54,617,-2014,11786,,676.897,-4183.206,-8331.481,-2389.0129999999995,48.27,41.42,34.01,56.23,true,false,-1.71,-5.04,ETF 1/3日已轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
90,2493,揚博,TWSE,電子零組件業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 214.56 且法人籌碼轉弱，先減碼三分之一。,56.8,100,236,236,32.06,9.46,17.97,51.53,160.67,1.26,61.94,11.44,1.53,2,0,69,121,131,149,0,-130.311,3408.041,5298.664,4783.936,0,121,33,51,3,0,31702000,22.885000000000012,-101.326,9.53,-152,3503,3326,,-126,3264.156,5366.990000000001,4904.138000000001,47.69,36.28,27.31,54.21,true,false,-5.1,0.64,20日趨勢尚未上彎；當下除權息調整價未守20日EMA
91,2354,鴻準,TWSE,其他電子業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 56.79 且法人籌碼轉弱，先減碼三分之一。,56.3,100,57,57,10.66,-21.9,1.48,29.41,278.46,0.47,26.59,0.74,2.67,6,0,18,39,43,57,0,1199.652,1.0090000000000146,597.929,-2439.8139999999994,0,34,31,44,4,0,1907400,-274.508,-448.17199999999997,10.49,835,4221,-2770,,1206.4,241.51700000000034,1015.1010000000003,-2210.9210000000003,52.18,55.4,41.75,82.71,true,false,1.34,1.06,20日趨勢尚未上彎；單季稅前獲利對營業外貢獻依賴偏高
92,3037,欣興,TWSE,電子零組件業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 866.88 且法人籌碼轉弱，先減碼三分之一。,56.3,100,896,896,36.31,28.42,7.36,56.18,132.43,3.28,133.38,12.7,0.22,45,429,1752,2609,6070,9615,1176,3237.323,-2349.8050000000003,-12020.354,-41236.652,405.033,3522.9539999999997,11955.01,23652.064000000002,5,0,3195319278,-268.257,121.31200000000001,36.72,2503,-14286,-13419,,2704.243,-5604.5019999999995,-24096.676000000003,-65125.25100000001,49.76,50.54,36.76,78.08,true,false,0.54,1.59,外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；單季稅前獲利對營業外貢獻依賴偏高
93,5876,上海商銀,TWSE,金融保險業,等待確認,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 42.12，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,56,100,44.8,44.8,-4.39,-1.56,,88.71,,1.05,14.29,1.05,4,21,-1024,-1472,-2947,5147,47598,1578,2279.416,32020.385,59248.558000000005,66131.913,-1787,-7530,-2655,37680,1,4,-338850000,5362.447,8720.530999999999,53.45,3749,24000,-12066,,4421.557,34187.938,53183.027,15548.084000000003,64.08,67.46,77.5,47.38,false,true,2.19,-0.33,累計營收負成長且當月改善不足；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超
94,2885,元大金,TWSE,金融保險業,等待確認,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 61.68，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,55.9,100,63.3,63.3,72.83,142.25,,91.67,,1.08,19.42,2.34,3.49,39,1504,3116,3068,12319,-20058,3019,22739.217,12387.510999999999,-11012.306,-26342.697,-787.108,-9796.622000000001,-9942.965,-49981.924,1,4,-618166848,5371.571,9430.144999999999,26.81,25114,-2151,19467,,25000.62,16812.562000000005,-10499.485999999994,9705.858000000007,43.99,24.13,23.14,26.11,true,false,-3.1,-5.1,投信5/10日持續且具金額意義的賣超；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
95,1216,統一,TWSE,食品工業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 75.47 且法人籌碼轉弱，先減碼三分之一。,55.6,100,77,77,4.6,3.29,5.86,70.13,88.34,1.15,20.76,3.02,3.91,30,6147,23521,31792,37715,70378,676,-9444.22,9270.657,22132.222999999998,55699.12,4687.376,23457.279000000002,24739.460000000006,52936.95100000001,5,0,1801519027,7389.3679999999995,11043.748,31.03,-13530,3199,-37127,,-13799.365,-21575.989999999998,-13650.985,-12577.814000000002,49.38,51.1,68.17,16.98,false,true,-0.78,-2.53,當下除權息調整價未守20日EMA
96,1736,喬山,TWSE,運動休閒,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 125.58 且法人籌碼轉弱，先減碼三分之一。,55.6,100,131.5,131.5,14.49,9.38,-0.78,69.64,130.22,0.08,16.59,2.94,3.3,1,0,0,0,0,-167,0,-350.803,-25.86,267.94499999999994,1317.867,81,229,227,180,2,1,31258500,-5.292000000000002,16.692,5.28,-434,1000,994,,-420.778,-249.56799999999998,24.253000000000025,1127.2040000000002,53.77,53.76,54.04,53.21,false,true,1.4,1.94,單季稅前獲利對營業外貢獻依賴偏高
97,3704,合勤控,TWSE,通信網路業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 44.16 且法人籌碼轉弱，先減碼三分之一。,55.5,100,46.55,46.55,47.87,13.91,1.83,49.3,172.53,0.29,41,1.63,0.85,1,0,0,0,0,0,0,560.128,-1011.0249999999999,4540.246999999999,2312.4089999999983,0,0,0,0,0,0,0,13.578000000000003,112.983,14.64,585,2544,3695,,586.128,-1024.6029999999998,4427.264000000001,2416.0760000000005,50.77,44.52,45.85,41.88,false,false,-0.02,-0.21,20日趨勢尚未上彎；當下除權息調整價未守20日EMA
98,1708,東鹼,TWSE,化學工業,等待確認,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 49.22，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,55.4,85,53.9,53.9,3.25,11.5,16.67,41.95,100.39,1.11,16.05,1.82,2.96,1,116,370,470,470,470,0,-462.301,-637.678,-6428.874,-9472.221,116,470,470,470,4,0,25427000,-80.897,-89.45499999999998,10.28,-551,-8411,-9017,,-559.232,-1026.781,-6809.419,-9845.573,51.51,32.94,31.91,34.99,true,false,-0.75,-3.58,外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA
99,2486,一詮,TWSE,光電業,等待確認,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 238.71，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,55,100,239,239,35.04,24.86,6.99,61.39,190.92,0.29,455.88,10.31,0.22,3,0,200,369,369,65,369,1089.142,-4158.067,-783.81,-6940.46,0,369,369,-1351,2,0,85792500,168.25800000000004,525.642,11.32,1080,-1963,-2929,,897.754,-4695.325,-1678.4519999999989,-5754.010999999999,48.23,33.83,35.71,30.06,false,false,-1.38,-8.6,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
100,2634,漢翔,TWSE,航運業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 54.60 且法人籌碼轉弱，先減碼三分之一。,54.7,97.5,61.9,61.9,7.23,7.04,3.59,64.76,142.74,0.28,80.5,3.34,1.21,4,668,1046,1326,1415,1981,8,-30626.95,-13268.267,-5707.140000000001,12152.706999999997,668,1321,1403,1967,3,2,85072400,-3718.1530000000002,-1389.0140000000001,3.77,-28055,5115,5846,,-27578.912,-10871.114000000001,-5721.125999999998,8662.085,54.25,45.2,59.88,15.84,true,true,2,-4.03,估值高且成長不足以支撐
101,3450,聯鈞,TWSE,半導體業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 459.55 且法人籌碼轉弱，先減碼三分之一。,54,100,474,474,88.18,9.91,12.75,43,192,0.69,136.46,12.81,0.22,2,0,0,0,0,0,0,220.386,960.3129999999999,-830.7089999999998,-2975.459,151,517,516,539,4,0,237044500,38.265,76.15599999999999,17.83,175,-704,912,,44.607,405.0479999999999,-1422.865,-2986.75,48.65,42.9,30.09,68.53,true,false,-1.05,-1.25,20日趨勢尚未上彎；當下除權息調整價未守20日EMA
102,6409,旭隼,TWSE,其他電子業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 945.45 且法人籌碼轉弱，先減碼三分之一。,53.9,100,1000,1000,5.72,-8.79,18.11,42.09,188.74,4.46,28.59,8.47,3.68,12,60,302,389,480,3313,0,-35.891,12.086999999999994,-935.018,1953.4029999999998,59.914,413.978,504.77500000000003,3339.77,5,0,413150044,-44.64,-49.846000000000004,51.83,-88,-2172,-1199,,-100.938,-357.251,-1389.9470000000001,-1329.5800000000004,48.09,21.97,19.03,27.87,true,false,-2.91,-1.96,累計營收負成長且當月改善不足；外資持股趨勢資料不足或期間有非市場異動；2日內除權息，等待價格重置
103,1301,台塑,TWSE,塑膠工業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 54.22 且法人籌碼轉弱，先減碼三分之一。,53.8,100,66.2,66.2,-2.69,-3.62,-3.1,34.25,182.85,0.51,,1.04,0.79,6,330,678,672,672,675,687,10038.023,-5272.270000000001,24491.333999999995,76740.737,330,659.9,642.9,615.6999999999999,3,2,41903650,-74.76400000000012,2302.3219999999997,33.87,10826,19623,221956,,10118.099,-5857.406,21546.111999999997,73762.909,64.32,65.44,63.63,69.07,true,false,10.61,0.91,累計營收負成長且當月改善不足；單季稅前獲利對營業外貢獻依賴偏高
104,4764,雙鍵,TWSE,化學工業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 286.21 且法人籌碼轉弱，先減碼三分之一。,53.7,100,309.5,309.5,22.36,26.34,14.65,51.67,136.61,1.03,154.52,10.26,0.34,1,0,0,0,53,53,0,94.478,911.043,1942.2040000000002,2171.7870000000003,0,1218,3061,3061,2,0,353829000,-90.18199999999999,-51.396999999999984,26.64,75,-1376,372,,109.367,-216.77499999999995,-1067.399,-773.2569999999998,50.81,33.15,39.21,21.05,false,false,0.86,-5.78,外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；估值高且成長不足以支撐
105,2302,麗正,TWSE,半導體業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 37.89 且法人籌碼轉弱，先減碼三分之一。,53.7,85,42.45,42.45,45.71,22.13,7.43,33.36,146.92,0.25,55.13,4.05,0.8,1,46,147,186,186,186,0,584.546,268.73199999999997,954.7919999999999,493.45500000000004,46,186,186,186,4,0,8100300,-44.304,-30.304000000000002,1.99,539,85,-216,,546.17,127.03600000000006,799.096,347.75900000000036,48.74,34.93,26.04,52.69,true,false,-2.89,-5.03,20日趨勢尚未上彎；當下除權息調整價未守20日EMA；單季稅前獲利對營業外貢獻依賴偏高
106,1712,興農,TWSE,化學工業,等待確認,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 40.31，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,53.3,100,39.15,39.15,4.08,3.12,7.64,49.53,134.41,0.67,15.67,2.08,6.44,2,0,0,11,-2,1090,0,-1446.824,-426.9370000000001,-537.6380000000001,-583.7230000000001,0,174,158.9,1250.4499999999998,3,1,6759900,-41.937,-36.67099999999999,13.44,-1377,-1567,-1997,,-1397,-559,-659.867,-1789.253,43.87,38.97,43.63,29.66,false,true,-0.92,-1.01,外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA
107,2912,統一超,TWSE,貿易百貨,等待確認,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 231.10，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,52.5,100,237,237,6.31,5.05,4.26,80.62,82.73,2.97,21.83,5.36,3.76,23,1282,4085,6083,6304,8902,39,-1395.189,3265.2219999999998,7216.696,10946.884,1281.709,6080.16,6296.177,8902.491,5,0,1456198320,-87.34199999999998,95.36600000000003,13.57,-2450,-25,-3954,,-2645.369,-2727.596,825.1529999999999,2277.1269999999995,51.8,40.23,54.14,12.39,false,false,-0.26,-3.46,外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA
108,6166,凌華,TWSE,電腦及週邊設備業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 122.82 且法人籌碼轉弱，先減碼三分之一。,51.4,100,159.5,159.5,25.89,41.08,12.12,60.93,142.12,1.57,40.17,5.46,0.83,1,0,0,0,0,0,0,622.585,1102.746,1088.8090000000002,1478.866,0,0,0,0,0,0,0,-6.010000000000005,6.199999999999994,21.84,581,2214,1223,,620.556,1108.756,1082.6090000000002,1523.87,67.99,73.68,53.18,114.66,true,false,17.9,24.61,外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；短線過熱或乖離過大；高波動且5日漲幅過大
109,6834,天二科技,TWSE,電子零組件業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 89.68 且法人籌碼轉弱，先減碼三分之一。,50.7,85,97,97,66.46,36.56,8.5,37.92,154.16,0.45,164.75,6.09,0.4,1,31,99,126,126,126,0,-640.432,273.6610000000003,-1777.2489999999998,-714.5899999999996,31,126,126,126,4,0,12663000,7.503,-211.88299999999998,12.27,-652,-236,-333,,-674.453,140.15800000000002,-1691.366,-773.7069999999998,43.38,19.21,21.15,15.34,false,false,-10.08,-9.35,20日趨勢尚未上彎；當下除權息調整價未守20日EMA
110,2464,盟立,TWSE,其他電子業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 146.10 且法人籌碼轉弱，先減碼三分之一。,50.6,100,148.5,148.5,43.05,19.87,2.24,55.04,125.76,0.24,,6.2,0.33,1,0,0,0,0,-218,0,253.149,2093.2679999999996,-2262.4410000000007,1778.2139999999995,0,0,0,-218,0,0,0,-139.95900000000003,-415.317,7.34,-241,4087,-693,,182.444,2233.227,-1847.1240000000003,2891.1680000000006,45.31,29.33,22.18,43.63,true,false,-4.78,-5.71,外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
111,9921,巨大,TWSE,運動休閒,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 76.47 且法人籌碼轉弱，先減碼三分之一。,50.6,100,85.5,85.5,15.98,-10.5,-1.53,48.26,167.76,-0.51,211.5,0.97,2.13,2,0,1,2,2,0,0,130.372,1106.542,2434.755,2677.094,0,1,0,329,2,1,84600,166.433,172.10600000000002,27.84,-391,1146,841,,141.702,939.109,2262.649,2178.569,64.52,65.51,66.79,62.96,false,true,6.48,-2.84,估值高且成長不足以支撐
112,3481,群創,TWSE,光電業,等待確認,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 51.54，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,48.8,100,51.9,51.9,17.25,16.11,2.25,40.84,145.85,0.2,477.27,1.85,1.9,15,169,685,1096,1464,2538,219,-683.255,-47788.73300000002,-52284.440000000024,-299445.1610000001,168.884,-69379.128,-75991.703,-73906.072,2,3,-3642404220,-6035.168000000001,-9271.187000000002,21.51,-9205,-142988,-277400,,-4005.697,27625.56300000001,32978.45000000001,-194940.009,40.16,13.68,13.72,13.58,false,false,-9.83,-9.42,投信5/10日持續且具金額意義的賣超；ETF加碼，但外資持股5/10日同步下降；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；估值高且成長不足以支撐
113,3532,台勝科,TWSE,半導體業,等待確認,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 346.23，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,48.5,100,421.5,421.5,23.71,15.76,-3.18,52.65,251.18,-0.18,592.41,7.48,0.21,6,3,4,6,25,160,3,943.813,666.5659999999999,5855.343,6925.423000000001,1058,3086,9263,10904.4,5,0,1444248000,-1004.2789999999999,-1427.8709999999999,43.15,-51,-2056,-2377,,-83.858,-1415.1550000000002,-1979.7860000000003,-2563.2850000000008,51.46,33.74,45.76,9.68,false,false,-1.16,-10.51,外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA；估值高且成長不足以支撐；借券賣出與借券賣出餘額壓力升高；官方重大訊息出現高風險關鍵字，須查原文
114,2454,聯發科,TWSE,半導體業,等待確認,暫停加碼／跌破減碼,"已有部位暫停加碼；若收盤跌破60日EMA約 3,673.76，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",48.4,100,3875,3875,2.8,-0.77,15.35,46.07,122.07,15.17,61.35,15.75,1.39,69,57,584,598,1027,-4636,159,421.544,-291.32399999999984,-3020.9289999999996,-17985.512,160.75,10.956000000000003,177.164,-6132.96,3,2,42180600,-70.96900000000008,650.1740000000001,55.56,347,-9563,-4578,,554.762,-231.3110000000001,-3848.267,-11188.776,49.57,51.88,34.97,85.72,true,false,0.38,4.73,累計營收負成長且當月改善不足；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎
115,1409,新纖,TWSE,紡織纖維,等待確認,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 23.75，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,47.7,100,23.8,23.8,13.44,9.32,,77.76,102.04,0.39,18.07,0.94,3.69,2,28,28,28,297,2161,28,-1149.47,-3260.0889999999995,-52376.672999999995,-38628.602,28,21,280,2131,1,2,512400,-224.445,-928.847,11.25,-1888,-25068,-44307,,-1119.809,-3056.644,-51727.826,-37531.437,42.43,25.2,20.97,33.66,true,false,-7.5,-8.46,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
116,2409,友達,TWSE,光電業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 25.26 且法人籌碼轉弱，先減碼三分之一。,47.2,100,26.25,26.25,13.83,-1,-0.92,57.02,111.83,-0.15,80.63,1.3,1.55,10,-15,114,3879,3927,3075,0,-7726.445,-38087.659999999996,-17260.75199999998,-80430.391,-14.55,3858.7259999999997,3878.650999999999,3024.646999999999,4,1,99555131,-2974.6240000000007,-7288.905000000001,10.29,-22502,-59501,-68238,,-8152.551,-38971.762,-13850.498,-67947.799,45.71,17.13,18.08,15.23,false,false,-4.95,-5.06,外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；估值高且成長不足以支撐
117,8033,雷虎,TWSE,其他,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 174.88 且法人籌碼轉弱，先減碼三分之一。,46.2,82,190.5,190.5,19.63,9.67,-0.7,45.47,219,0.34,293.28,15.55,,1,77,245,311,311,311,0,2106.949,-1735.861,-1180.2609999999997,19447.825,77,311,311,311,4,0,61111500,-184.62199999999999,-269.62199999999996,15.15,2428,16835,18725,,2206.583,-1862.239,-1221.639,19192.897,47.7,19.63,37.72,-16.56,false,false,-7.06,-21.6,外資持股趨勢資料不足或期間有非市場異動；當下除權息調整價未守20日EMA；估值高且成長不足以支撐；單季稅前獲利對營業外貢獻依賴偏高
118,3576,聯合再生,TWSE,光電業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 17.68 且法人籌碼轉弱，先減碼三分之一。,45.3,100,18.35,18.35,-9.51,-24.09,-86.65,48.61,146.42,1.07,46.31,2.42,,1,0,0,0,0,0,0,7581.744,35252.88,59387.683,36032.56599999999,0,0,0,0,0,0,0,-69,-60,14.7,7622,40561,16626,,7621.744,35321.88,59447.683,36107.09599999999,54.7,63.76,66.09,59.12,false,true,3.14,3.67,累計營收負成長且當月改善不足；單季稅前獲利對營業外貢獻依賴偏高
119,9914,美利達,TWSE,運動休閒,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 73.02 且法人籌碼轉弱，先減碼三分之一。,45.2,85,78.1,78.1,-5.51,-15.29,5.21,43.46,142.15,1.09,21.43,1.18,3.53,1,5,5,5,47,338,5,480.209,5067.732,5945.81,6652.096000000001,5,3,43,335,1,2,237900,-229.75000000000003,-114.507,25.13,576,6295,6268,,495.24,5294.482,6017.317000000001,6371.655,55.05,46.24,52.12,34.48,false,true,1.29,-7.24,累計營收負成長且當月改善不足
120,6226,光鼎,TWSE,光電業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 17.69 且法人籌碼轉弱，先減碼三分之一。,45.1,85,18,18,22.5,4,-6.37,40.97,123.71,0.01,,1.83,,1,55,222,223,223,223,0,-3339.734,-4569.184000000001,-2189.694000000001,2151.655999999999,55,223,223,223,4,0,4259300,-1043,9,7.46,-3316,1224,3211,,-3371.734,-3749.1839999999997,-2421.694,1734.656,42.55,12.27,24.23,-11.65,false,false,-15.35,-28.14,當下除權息調整價未守20日EMA；單季稅前獲利對營業外貢獻依賴偏高
121,8039,台虹,TWSE,電子零組件業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 156.58 且法人籌碼轉弱，先減碼三分之一。,44.7,100,256,256,-6.57,2.45,6.06,32.91,245.15,0.65,98.31,5.8,0.85,2,0,0,0,0,-249,0,-1643.294,-3619.4449999999997,12414.833000000002,12091.749000000003,7,2033,3086,2837,3,0,473689000,1459.04,1927.907,20.56,-1346,11023,10018,,-1629.232,-7111.485000000001,7400.9259999999995,7760.553,82.43,95.98,90.53,106.87,false,false,39.68,28.32,短線過熱或乖離過大；高波動且5日漲幅過大；估值高且成長不足以支撐；融資增幅與短線漲幅同步偏高
122,7795,長廣,TWSE,電子零組件業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 459.83 且法人籌碼轉弱，先減碼三分之一。,44.6,100,411,411,62.55,2.93,10.99,32.61,363.61,0.21,155.56,12.16,0.5,1,0,0,0,0,0,0,-95.166,-562.608,-1261.685,338.54600000000016,0,0,0,0,0,0,0,22.236000000000004,33.836,9.34,-129,314,606,,-134,-584.844,-1295.5210000000002,279.7679999999998,38.28,9.36,16.5,-4.94,false,false,-17.45,-27,當下除權息調整價未守20日EMA
123,2352,佳世達,TWSE,電腦及週邊設備業,等待確認,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 29.88，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,44.3,100,30.1,30.1,-0.62,1.03,1.34,71.52,114.51,0.2,49.03,1.64,3.29,6,-5,104,2942,2842,47175,0,-3785.186,-10318.454,-35289.935,-14333.719999999998,-5,2942,2842,47175,2,2,89436800,-1906.868,-2295.0019999999995,7.68,-1726,-41456,-38138,,-2506.089,-11353.586000000001,-35836.933000000005,-59394.386999999995,45.18,23.37,24.76,20.58,false,false,-3.57,-3.99,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；2日內除權息，等待價格重置
124,2208,台船,TWSE,航運業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 19.57 且法人籌碼轉弱，先減碼三分之一。,43.5,100,19.75,19.75,14.86,-30.71,-3.8,85.17,110.85,0.07,,3.49,,1,0,0,0,0,-589,0,-2869.067,-88.59800000000024,-662.7170000000004,-688.6439999999998,0,0,0,-589,0,0,0,10,32,7.55,-2824,132,-1570,,-2824.067,-98.59800000000024,-694.7170000000006,-117.64400000000023,50.12,22.52,34.17,-0.79,false,false,-0.93,-4.82,外資持股趨勢資料不足或期間有非市場異動；當下除權息調整價未守20日EMA；單季稅前獲利對營業外貢獻依賴偏高
