排名,代號,名稱,市場,產業,新部位建議,既有部位建議,既有部位說明,分數,信心度,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
115,9938,百和,TWSE,其他,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 46.30，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,60.9,100,47.1,46.95,21.21,0.03,12.89,53.72,118.79,0.87,13.55,1.08,6.44,3,-12,-12,-49,-45,1637,0,-527.523,-3531.7830000000004,-2773.0910000000003,-1192.0640000000003,-12.908,-49.397999999999996,256.639,1937.6390000000001,0,3,-2301947,828.5129999999999,1164.317,8.07,-332,-3146,-3441,,-710,-4310.898,-4194.0470000000005,-4330.785000000001,58.17,63.5,65.02,60.45,false,false,1.73,0,ETF短中期同步減碼；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；外資持股5/10日下降，且外資5日賣超
116,3036,文曄,TWSE,電子通路業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 219.63，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,60.1,100,191,188,188.09,114.03,2.01,83.24,116.9,5.32,13.51,2.14,4.09,23,127,403,102,-4758,-25470,308,169.682,-908.914,-460.14199999999994,-13865.503,37,-29.456999999999994,-8391.069,-30968.680999999997,3,2,-5611558,-273.76599999999996,-589.3629999999999,27.72,-721,-4317,3480,,23.94,-605.691,8520.29,17270.067000000003,35.17,46.1,46.58,45.14,false,true,-6.54,-3.29,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
117,4904,遠傳,TWSE,通信網路業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 101.09，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,60,100,107,107.5,15.9,10.14,17.63,45.96,92.82,1.03,26.9,3.99,3.59,37,536,899,-3978,-7608,33766,585,5022.909,24887.928,40285.597,37388.387,144.325,-5344.789,-13785.844,24695.065000000002,3,2,-566547634,2423.944,6279.9619999999995,18.79,4477,27585,48097,,4086.53,27808.773,47791.47899999999,6631.149999999994,59.4,82.46,77.64,92.09,false,false,3.77,3.88,ETF短中期同步減碼；20日累積後5日轉為調節；20日趨勢尚未上彎
118,8016,矽創,TWSE,半導體業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 291.43，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,59.8,100,285,277,26.61,28.95,11.53,34.06,215.56,4.6,17.18,2.81,4.2,13,7,-36,-79,55,239,14,-55.912,70.877,-81.01599999999996,4789.626,7,-78.963,8.941000000000003,120.94100000000003,2,2,-21596380,-27.865000000000002,-68.212,43.91,29,252,5,,-44.725,177.705,-21.745000000000005,4842.942,42.97,33.85,31.01,39.53,false,false,-5.46,-4.84,中期趨勢仍向下；20日累積後5日轉為調節；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
119,2851,中再保,TWSE,金融保險業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 35.56，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,59.7,100,34.55,34.28,6.04,148.43,,60.25,,2.3,6.64,1.17,6.4,2,0,0,0,12,1279,0,-105.133,313.807,-86.33699999999999,3161.476,0,0,12,1279,0,0,0,-16.372999999999998,102.411,9.02,-112,351,-204,,-116,330.18,-200.74799999999982,1906.2700000000002,37.19,11.93,15.24,5.32,false,false,-4.66,-3.22,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
120,2727,王品,TWSE,觀光餐旅,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 233.92，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,59.6,100,230.5,229,16.59,12.08,8.25,76.35,99.96,5.04,13.76,4.95,7.04,2,0,0,0,1,-133,0,510.106,595.123,578.059,-809.642,0,1,2,-161,1,0,229000,-67.547,-254.985,29.89,555,743,1155,,569.014,661.6700000000001,831.0440000000001,-437.24799999999993,47.8,71.38,49.43,115.28,false,false,0,4.06,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
121,4915,致伸,TWSE,電子零組件業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 70.18，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,59.5,100,65.6,64.3,27.58,12.84,4.34,58.7,137.38,1.3,12.22,1.39,7.1,11,1064,812,540,-1665,5228,-504,-269.224,280.95700000000005,231.16399999999987,2903.7349999999997,1064,540.251,-1558.274,5336.726000000001,1,2,34792164,0.41699999999999804,-0.8210000000000042,26.96,-1519,-801,2046,,-1343.919,-259.7110000000001,1790.259,-2754.623,40.37,40.77,34.55,53.22,true,true,-1.96,-1.06,中期趨勢仍向下；主動ETF 5日轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
122,6005,群益證,TWSE,金融保險業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 35.17，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,59.5,100,34,33.58,101.2,127.6,,86.55,110.74,1.34,9.41,1.52,5.07,7,4,33,-9724,-25014,-48076,0,-7064.145,-7018.501000000001,-15987.607,-45212.913,6,-9705.669,-25007.506,-48074.506,3,2,-327081045,0,0,19.14,-8808,687,7079,,-7070.145,2687.1679999999997,9019.898999999998,2861.592999999997,42.22,54.27,49.07,64.68,false,false,-3.33,-0.44,中期趨勢仍向下；ETF短中期同步減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
123,3045,台灣大,TWSE,通信網路業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 113.48，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,59.3,100,114,114.25,6.57,3.74,11.92,57.77,54.69,1.37,23.12,3.79,4.16,36,817,1254,-1271,-9307,23160,23,6783.103,28646.628,63699.051999999996,78430.84599999999,480.259,-2351.584,-14453.570000000002,15233.296999999999,3,2,-268080576,694.692,2723.588,16.09,5942,30604,71515,,5641.691,30303.52,75429.034,59211.259000000005,52.45,84.58,77.79,98.16,false,false,0.72,1.33,ETF短中期同步減碼；20日累積後5日轉為調節；20日趨勢尚未上彎
124,2834,臺企銀,TWSE,金融保險業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 17.30，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,59.2,100,18.1,18.02,-7.72,4.14,,94.16,,0.35,13.82,1.18,5.52,12,57,72,14,-211,-254,0,-7017.971,4512.983,36238.449,4275.929,62,85.553,-173.65200000000002,-213.65200000000004,3,2,1548509,71.30399999999997,303.102,18.16,-42920,-15028,19105,,-7105.806,4356.126,36108.999,7157.664000000004,58.12,81.55,79.55,85.56,false,false,0.95,0,
125,6197,佳必琪,TWSE,電子零組件業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 300.47，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,59.1,100,295.5,285.25,45.21,25.04,22.63,46.8,214.11,3.21,28.29,7.76,2.39,2,0,0,1,39,47,1,4.833,-122.04800000000002,-115.60200000000003,-815.0909999999999,0,2,40,-16,2,0,580000,-26.824999999999996,-144.092,6.41,198,181,273,,41.382,-97.22300000000001,-11.509999999999991,-665.415,39.2,32.26,33.74,29.31,false,true,-7.63,-6.19,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
126,1714,和桐,TWSE,化學工業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 14.72，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,58.8,100,13.65,13.48,73.41,58.4,6.87,29.31,345.88,0.23,21.33,1.05,1.32,1,0,118,1073,2225,2225,0,2024.787,3728.9300000000003,5502.283999999999,-57373.981,0,1073,2225,2225,4,0,14646450,94.534,-151.68200000000002,18.88,1861,3816,3730,,2040.686,2561.3959999999997,3428.9660000000003,-58052.664000000004,36.08,9.09,12.81,1.65,false,true,-13.55,-13.06,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
127,2323,中環,TWSE,光電業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 10.85，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,58.6,100,10.1,9.93,38.84,16.06,6.21,33.28,277.29,-0.41,4.55,0.58,2.02,1,0,0,0,11,11,0,-3976.057,-6754.178,-13370.046999999999,-9899.666999999998,0,0,11,11,0,0,0,-319.654,-1635.605,10.31,-4254,-5902,-12463,,-3852.932,-6434.524,-11745.442,-8765.692,40.29,22.55,26.86,13.93,false,true,-5.18,-4.72,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
128,2316,楠梓電,TWSE,電子零組件業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 167.46，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,58.5,100,145,139.75,27.83,30.96,-7.14,31.42,226.6,3.53,9.23,1.88,1.4,2,10,38,198,503,516,19,354.464,-1681.198,-2084.462,-3217.8779999999997,10,198,503,516,5,0,28215000,-64.81700000000001,-137.577,35.86,484,230,-29,,396.78,-1814.381,-2449.885,-3476.8340000000003,34.16,15.49,18.66,9.16,false,true,-15.24,-10.22,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；單季稅前獲利對營業外貢獻依賴偏高
129,1476,儒鴻,TWSE,紡織纖維,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 338.36，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,58.1,100,339,338.75,14.42,3.22,22.81,25.39,252.31,6.69,16.4,3.38,4.42,13,0,42,-583,-1582,-1439,0,96.218,373.749,1312.0939999999998,3849.777,0,-580.133,-1581.0240000000001,-1434.815,2,2,-196665087,-32.368,-68.892,30.19,263,917,2809,,105.175,986.25,2962.0099999999998,5387.094999999999,53.02,53.91,53.26,55.19,true,false,1,0.44,ETF短中期同步減碼
130,2330,台積電,TWSE,半導體業,暫不承接,停止加碼／開始減碼,"已有部位先停止加碼。反彈若仍未站回 2,371.38，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。",58.1,100,2275,2277.5,67.87,35.61,58.1,31.5,248.83,22.08,30.65,10.04,0.96,66,2180,4355,5622,22353,36352,-2839,-9251.641,-27272.380999999998,-63235.85399999999,-98243.215,284.295,2019.8,5462.6669999999995,16025.735999999999,4,1,4605144000,5818.52,14934.560000000001,69.21,-14681,-35618,-84021,,-14659.332,-35110.701,-83633.081,-133973.29,40.14,22.02,32.87,0.32,false,true,-4.06,-5.21,中期趨勢仍向下；主動ETF 5日轉為減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
131,8464,億豐,TWSE,居家生活,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 364.59，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,58.1,100,378.5,380.25,11.73,1.69,28.11,34.78,246.69,5.62,17.07,4.05,4.24,11,0,3,-5,-1,1402,-6,-18.113,-249.36599999999999,24.752000000000038,710.158,0,7.433000000000001,10.276999999999997,1413.277,2,2,2802241,-8.661999999999999,-9.688999999999998,40.51,-5,-295,-24,,-17.409,-248.137,24.16399999999996,-700.899,64.18,80.32,68.4,104.16,false,false,3.81,4.27,ETF短中期同步減碼；20日累積後5日轉為調節；主動ETF 5日轉為減碼；外資持股5/10日下降，且外資5日賣超
132,8926,台汽電,TWSE,油電燃氣業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 67.50，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,58,100,62.1,61.45,1719.48,712.57,8.45,63.98,169.34,2.11,15.17,2.59,3.42,5,-2,468,464,260,2268,0,-221.845,-2855.744,-6363.819000000001,-17301.670000000002,-1,471.437,263.505,2269.505,1,3,29181950,-12.474000000000002,-49.759,8.35,119,-2038,-6484,,-231.702,-3314.7070000000003,-6577.5650000000005,-19668.267,33.81,7.73,9.45,4.31,false,true,-8,-4.02,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
133,2408,南亞科,TWSE,半導體業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 381.30，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,57.3,100,372.5,361.5,621.34,643.12,61.34,19.89,561.77,8.41,35.14,6.31,0.34,34,424,-1327,1385,6253,13374,1983,-6605.172,-13208.751,-39682.51,-83469.034,-1519.791,-2095.1879999999996,4201.457,-4789.696,2,3,-822361290,-637.812,2237.596,12.42,-1462,1375,-25263,,-5574.121,-10475.751,-46121.563,-82675.46900000001,44.05,21.91,30.43,4.85,true,true,-10.04,-16.39,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
134,4938,和碩,TWSE,電腦及週邊設備業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 84.33，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,57.3,100,84.8,83.55,15.89,-3.93,1.16,60.1,131.03,0.58,19.13,1.1,4.82,26,227,11,-4043,-11583,-25274,5,241.562,25736.844,31708.614000000005,42528.708000000006,42,-4548.638,-15079.301,-30496.301,2,3,-378446682,278.51199999999994,2830.8490000000006,30.46,-2156,25589,34817,,-7.805,30006.97,43957.066,67869.209,51.1,52.17,55.13,46.24,false,true,0.55,0.47,ETF短中期同步減碼；投信5/10日持續且具金額意義的賣超；當下除權息調整價未守20日EMA
135,2356,英業達,TWSE,電腦及週邊設備業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 62.97，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,57.1,100,61.4,59.25,61.62,36.83,1.8,80.71,109.27,0.68,22.36,2.87,3.4,23,313,470,-6940,-22802,23955,0,2192.024,12572.909,27483.492,15736.503999999997,59,-11726.214,-31475.612,12876.124,3,2,-689501383,-561.349,-2748.933,17.2,14319,42982,81647,,2465.435,24860.471999999998,61708.037,1702.5869999999995,46.24,50.73,45.78,60.62,false,false,-2.49,-0.49,中期趨勢仍向下；ETF短中期同步減碼；20日累積後5日轉為調節；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
136,6691,洋基工程,TWSE,其他電子業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 707.74，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,56.7,100,656,642,115.19,84.29,15.74,73.14,132.4,7.19,23.9,13.06,3.41,11,0,13,109,298,3184,0,-472.47,-885.015,-1387.064,-2928.294,0,110,299,3228,4,0,70950000,-30.869,-11.743000000000006,12.92,-422,-938,-1695,,-461.05,-964.146,-1674.3210000000001,-6094.04,39.42,19.3,28.37,1.17,false,true,-7.31,-9.64,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
137,2421,建準,TWSE,電子零組件業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 141.72，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,56.5,100,129.5,127.5,18.65,18.27,15.71,41.69,205.96,2.36,15.45,3.2,4.14,7,0,0,-2,7,587,0,138.121,124.74899999999998,-1591.2990000000002,-1338.2130000000002,0,0,8,588,1,1,0,-32.67100000000001,-195.58800000000002,28.55,201,343,-791,,158.196,157.42,-1403.7110000000002,-1463.098,41.22,49.45,43.79,60.76,false,false,-3.98,-1.89,中期趨勢仍向下；20日累積後5日轉為調節；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
138,4961,天鈺,TWSE,半導體業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 164.65，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,56.5,100,154.5,152.75,24.76,1.53,6.54,14.25,647.07,1.86,18.23,1.03,5.08,4,0,0,-3,167,982,0,-129.914,-51.81,-162.14299999999997,1171.563,0,-3,114,928,0,1,-456000,-35.597,-38.486000000000004,20.62,-108,216,25,,-97,-13.213000000000022,-237.65700000000004,233.337,39.5,39.56,41.57,35.55,false,true,-5.14,-6.08,中期趨勢仍向下；20日累積後5日轉為調節；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
139,6782,視陽,TWSE,生技醫療業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 196.17，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,56.5,100,178,178.25,45.95,23.39,28.11,32.69,126.45,3.82,12.01,2.66,4.72,1,0,0,0,0,0,0,-119.252,-486.627,-717.6099999999999,-46.96899999999994,0,0,100,100,0,0,0,-34.822,-10.663000000000004,7.58,-94,-582,-719,,-114.024,-451.805,-806.9470000000002,-220.26000000000022,30.58,7.47,11.2,0.01,false,false,-7.73,-8.48,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
140,8021,尖點,TWSE,其他電子業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 449.56，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,56.5,100,346.5,316.5,90.11,66.6,20.12,35.15,258.65,1.17,100.72,9.47,0.56,11,0,1088,1252,1593,1756,1092,2.101,345.457,-153.083,1097.743,0,1436,1878.893,1979.893,2,1,504754000,-163.577,-564.149,19.93,235,29,-476,,-4.899,-926.9659999999999,-1467.8269999999998,-538.4359999999997,33.67,7.28,11.25,-0.64,false,false,-21.24,-17.2,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
141,2105,正新,TWSE,橡膠工業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 31.84，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,56.4,100,30.9,30.83,15.01,4.92,9.93,41.86,262.14,0.57,18.95,1.17,5.86,13,241,235,-4313,-12689,-7271,17,-142.763,-4485.741,16628.668,70353.137,4,-4955.277,-17147.874,-14175.874,3,2,-152127004,240.388,625.7910000000002,9.39,-1529,940,31660,,-364.804,229.14800000000037,33150.751,80800.21599999999,41.17,8.5,17.06,-8.62,false,false,-2.64,-1.12,ETF短中期同步減碼；當下除權息調整價未守20日EMA
142,2867,三商壽,TWSE,金融保險業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 8.54，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,56.3,100,9.4,9.43,187.2,335.29,,95.07,,-0.03,66.79,0.71,,1,0,0,0,0,0,0,2810,19584.901,71224.501,109413.501,0,0,0,0,0,0,0,-517.52,4269.48,21.73,3056,19570,66531,,3056,20102.421,66955.021,100445.021,69.9,65.35,67.29,61.46,false,false,4.08,1.29,
143,2889,國票金,TWSE,金融保險業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 15.35，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,56.2,100,15.6,15.53,100.04,130.05,,88.34,,0.25,20.26,1.22,3.78,2,5,7,-1,-100,-100,0,-482.555,-118.55999999999949,4323.283,25753.56,5,-1,-100,1906,2,1,-15600,89.445,216.445,9.41,250,570,1704,,-561,-207.0050000000001,4206.838,23381.926,55.01,34.8,42.38,19.63,false,false,0.25,-0.64,ETF短中期同步減碼；當下除權息調整價未守20日EMA
144,6196,帆宣,TWSE,其他電子業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 498.71，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,56.2,100,471.5,450.25,120.99,39.48,8.25,69.23,128.63,5.08,30.22,5.98,1.36,13,1,1,11,91,-840,9,233.654,319.442,768.757,1806.426,1,77,156,-779.436,5,0,36536500,-62.965999999999994,-47.93499999999999,17.63,254,281,646,,249.142,305.408,660.692,2654.8360000000002,36.04,13.56,25.58,-10.5,false,false,-11,-13.96,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
145,2458,義隆,TWSE,半導體業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 163.17，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,55.9,100,156,152.5,7.13,4.54,24.15,41.37,173.47,2.46,17.02,4.57,4.58,18,3,13,580,763,10839,3,-116.615,805.758,1090.645,5981.641,3,596.804,953.1579999999999,12079.158,5,0,92206218,-54.67400000000001,-151.25900000000001,22.91,63,965,780,,-87.284,263.628,288.746,-5789.559,39.21,18.86,24.98,6.62,false,true,-7.79,-10.6,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
146,7749,意騰-KY,TWSE,半導體業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 424.29，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,55.9,100,333,329,64.48,64.12,32,10.43,897.15,3.56,26.73,3.93,2.7,1,0,0,0,0,5,0,-36.327,-50.467999999999996,-145.826,-278.33799999999997,0,0,0,-55,0,0,0,-8.536999999999999,-10.746,22.59,-14,1,-234,,-32.227,-41.931000000000004,-135.08,-210.157,25.58,11.81,15.83,3.77,false,true,-13.7,-8.14,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
147,6139,亞翔,TWSE,其他電子業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 818.40，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,55.8,100,730,703,49.7,69.88,17.21,65.29,145.77,9.45,19.54,7.57,3.27,21,31,245,679,1393,4792,191,-304.136,-4199.629,-6439.051,-13080.644,50.8,696.8,1187.8,4927.8,4,1,490547200,-9.518999999999998,-218.303,24.98,-475,-4661,-7052,,-230.349,-4886.91,-7408.547999999999,-17296.918999999998,39.51,21.13,30.98,1.44,false,true,-10.8,-13.51,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
148,2360,致茂,TWSE,其他電子業,暫不承接,停止加碼／開始減碼,"已有部位先停止加碼。反彈若仍未站回 2,060.19，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。",55.7,100,1945,1877.5,73.02,90.6,40.45,47.77,158.31,9.12,61.18,29.63,1.01,45,94,93,286,1058,1041,140,89.462,-236.40500000000003,-1219.282,-631.4709999999999,435.068,1866.9279999999999,3793.23,1800.6860000000001,5,0,3621840320,96.60900000000001,205.487,58.9,-436,-2265,-5153,,-447.697,-2199.9420000000005,-5217.999,-2772.6620000000003,44.78,55.82,61,45.48,false,true,-3.92,-8.47,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
149,3029,零壹,TWSE,資訊服務業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 102.39，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,55.7,100,102.5,101.75,13.58,9.41,5.61,57.92,157.45,1.77,14.93,3.34,5.42,3,0,0,-10,-8,-163,0,-30.963,-164.48399999999998,1636.821,4477.813,0,-10.801,-7.92,-162.92000000000002,0,1,-1096301,-7.127000000000001,4.576999999999999,5.01,-4,-682,256,,-27.026,-146.55599999999998,1640.1640000000002,4644.026,49.33,32.27,45.12,6.59,false,false,-0.44,-1.44,ETF短中期同步減碼；當下除權息調整價未守20日EMA
150,4967,十銓,TWSE,半導體業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 246.44，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,55.7,85,210,205.5,35,67.74,32.12,67.6,163.3,27,5.37,2.51,4.76,2,0,0,0,26,866,0,-4.736,-372.086,95.79099999999993,-1008.0540000000001,0,0,26,866,0,0,0,-12.464999999999993,-145.74,6.48,17,-242,472,,29.682,-359.621,215.53099999999998,-1121.3020000000001,33.12,49.33,46.88,54.24,false,false,-7.93,-3.89,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
151,2478,大毅,TWSE,電子零組件業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 149.66，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,55.3,100,115.5,111.75,35.76,15.27,13.1,29.06,276.11,1.14,31.27,2.28,1.72,3,0,21,156,359,607,4,626.553,-253.81900000000007,-574.2810000000001,2027.4249999999993,0,156,359,607,3,0,18096000,13.164000000000001,-5.865999999999996,20.63,486,339,-48,,618.927,-422.98299999999995,-927.4149999999998,1565.5660000000007,32.93,7.73,10.98,1.22,false,false,-24.33,-23,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
152,2441,超豐,TWSE,半導體業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 125.57，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,55.2,100,107,101.75,33.15,21.76,19.56,13.88,325.2,1.4,23.45,2.47,2.74,8,1,1,719,2919,5377,0,85.24,-1755.8280000000002,-3107.694000000001,1249.320999999999,1,719,2919,5377,3,0,78730500,-761.1120000000001,-816.6600000000001,10.95,1183,-1509,-4445,,717.787,-1713.716,-5210.034,-3409.618999999999,34.93,12.46,19.63,-1.87,false,false,-14.79,-16.08,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
