排名,代號,名稱,市場,產業,新部位建議,既有部位狀態,持有判斷模式,今天動作,下一次確認,既有部位說明,主要原因,短期時機分數,中期研究分數,長期初篩分數,長期方法覆蓋率%,資料健康度,資料健康狀態,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
167,4958,臻鼎-KY,TWSE,電子零組件業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 484.08，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超；投信5/10日持續且具金額意義地賣超,49.6,49.7,48.1,85,100,可用,470,,41.05,19.89,7.03,39.71,160.6,3.55,55.62,3.38,0.73,41,14,549,533,469,2057,-69,-4881.98,-21856.268,-24249.515,-55036.86300000001,-3164.181,-3845.5779999999995,-3477.1839999999997,-3184.843,1,4,-1807421660,-304.27099999999996,53.950000000000045,52.4,-1385,-14204,-32895,,-2053.179,-17706.419,-20826.281000000003,-51023.693,46.16,22.11,33.87,-1.42,false,true,-2.69,-3.98,主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA
168,2313,華通,TWSE,電子零組件業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 225.54，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,投信5/10日持續且具金額意義地賣超,53.4,49.3,42.9,85,98.3,可用,222,,6.87,12.68,9.84,51.87,165.85,2.5,35.75,5.45,1.26,20,-25,193,230,351,1930,-30,-9707.375,-15815.079,-25604.451,-43846.473,-1032.43,-607.0039999999999,-11131.974,-13535.085000000001,2,3,-134754888,209.765,-1396.2169999999999,18.67,-6378,-9659,-7512,,-8496.526,-15417.84,-13075.26,-29714.634000000002,48.15,33.63,27.44,46.02,true,false,-1.72,0.45,主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱；當下除權息調整價未守20日EMA
169,6643,M31,TPEX,半導體業,等待確認,正常持有,strong,強勢續抱；不追高,今日收盤確認是否守住20日EMA,價格仍在20／60日EMA之上且短線強勢；法人未同步轉弱。若收盤跌破20日EMA約 430.31 且法人續弱，再轉為保護持有。,價格強勢站上20／60日EMA；法人未同步轉弱,59.4,48.3,42.5,85,100,可用,478,,73.08,4.06,-10.18,10.91,573.46,-1.24,503.16,10.72,0.25,1,0,0,0,15,15,0,22.494,-48.506,138.494,-88.506,0,0,15,15,0,0,0,21.205,85.205,14.97,,,,,-16.711,-70.711,37.289,-174.711,64.19,72.92,54.99,108.8,true,false,11.08,13.67,外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱
170,2328,廣宇,TWSE,電子零組件業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 46.68 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,62.2,45.3,35.5,85,100,完整,47.75,,19.67,-7.84,0,31.57,236.18,-0.24,111.05,1.69,1.88,2,0,0,0,0,1,0,1171.839,1242.442,1794.6770000000001,5553.348,0,0,0,0,0,0,0,259.48,205.87100000000004,9.53,571,716,4136,,1029.36,982.9619999999998,1588.8059999999996,5432.663999999999,59.46,57.6,40.33,92.12,true,false,3.49,5.18,估值高，現有成長幅度尚未支撐目前估值
171,3532,台勝科,TWSE,半導體業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 373.43，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,61.8,44.7,22.9,85,100,完整,440,,29.28,19.14,-0.14,52.63,270.98,-0.05,338.46,7.02,0.23,8,-1,-3,93,65,241,0,-639.95,-351.693,760.019,-435.2569999999994,-1,81,2481,6361.608,1,3,35640000,557.507,487.18600000000004,43.81,-539,-1109,-673,,-548.575,-990.2,-2208.167,-7149.568,61.39,61.92,64.41,56.92,false,true,7.63,5.77,ETF 1/3日已轉為減碼；外資持股5/10日下降，且外資5日賣超
172,3715,定穎投控,TWSE,電子零組件業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 128.48，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,45.3,43.7,26.4,85,100,完整,118.5,,83.96,46.5,1.58,75.09,128.44,-1.55,,3.21,0.91,2,0,0,0,0,0,0,-221.175,-1213.886,-2648.9710000000005,-10819.926,0,0,0,-0.982,0,0,0,-143.05,-47.103999999999985,9.39,-379,-1179,-10712,,-218,-1070.836,-2601.867,-10514.965,47.64,11.37,24.21,-14.32,false,false,-1.75,-1.66,外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA
173,3228,金麗科,TPEX,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 163.24 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,57,43.5,34.6,85,100,可用,174,,10.79,12.61,-42.81,14.14,297.68,-1,,18.39,0,1,0,0,0,-10,-10,0,-31.285,-4.285,68.715,75.715,0,0,0,0,0,0,0,-17.673000000000002,-19.673000000000002,7.12,,,,,-23.612,13.388000000000002,88.388,48.388000000000005,60.01,39.93,30.78,58.22,true,false,5.27,5.14,外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱
174,6451,訊芯-KY,TWSE,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 446.00 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,58,42.7,17.5,85,100,完整,434,,49.81,1.77,-0.79,54.01,153.7,-0.72,398.17,5.76,0.05,1,0,0,0,0,1,0,-284.058,713.619,468.2800000000002,-2319.334,0,22,22,21.282,2,0,9548000,-84.291,-224.589,63.63,-239,1068,-2804,,-277.878,775.9100000000001,670.869,-2212.454,50.09,50.4,35.01,81.18,true,false,0.62,3.95,單季稅前獲利對營業外貢獻依賴偏高
175,2409,友達,TWSE,光電業,等待確認,正常持有,strong,強勢續抱；不追高,今日收盤確認是否守住20日EMA,價格仍在20／60日EMA之上且短線強勢；法人未同步轉弱。若收盤跌破20日EMA約 28.81 且法人續弱，再轉為保護持有。,價格強勢站上20／60日EMA；法人未同步轉弱,62.2,42.5,25.8,85,100,可用,33.35,,-5.86,-1.82,-0.3,55.81,116.87,0.03,138.96,1.63,1.2,11,-28,3081,3117,3008,500,0,258278.825,283461.546,253320.44899999996,474370.3589999998,-27.329,3585.982,3477.023,2261.293,2,2,119592500,28206.381999999998,19152.894999999997,16.74,227303,252318,437422,,235893.466,251669.18199999997,230689.53099999996,426799.807,71.38,70.43,61.27,88.75,true,false,15.75,16.2,累計營收負成長且當月改善不足；外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱；短線過熱或乖離過大；估值高，現有成長幅度尚未支撐目前估值；單季稅前獲利對營業外貢獻依賴偏高
176,6706,惠特,TWSE,光電業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 131.57 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,53.4,38.8,23.6,85,100,完整,164,,120.53,-34.99,-84.96,51.49,206.17,-2.85,,3.47,,1,0,0,0,0,0,0,2592.031,193.9159999999997,1724.6869999999997,946.9399999999995,0,0,0,0,0,0,0,169.97199999999998,723.698,7.67,2637,344,877,,2590.922,22.94399999999996,999.9889999999999,244.90599999999992,73.18,79.46,70.42,97.54,false,false,20.75,8.61,短線過熱或乖離過大
177,8215,明基材,TWSE,光電業,等待確認,正常持有,strong,強勢續抱；不追高,今日收盤確認是否守住20日EMA,價格仍在20／60日EMA之上且短線強勢；外資偏弱先觀察，不因分歧減碼。若收盤跌破20日EMA約 25.92 且法人續弱，再轉為保護持有。,價格強勢站上20／60日EMA；外資偏弱，先觀察,48.6,38.2,18.1,85,100,完整,30.05,,4.88,6.13,-3.62,69.5,105.86,-0.96,,2.01,1,1,0,10,-53,187,430,0,360.563,-1364.077,-866.1750000000001,-252.7190000000002,0,-53,187,414,1,1,-1592650,72.84,57.73900000000002,1.51,433,-887,-649,,294.31,-1383.917,-1110.914,-676.277,73.99,75.19,56.9,111.75,false,false,15.95,20.44,20日累積後5日轉為調節；外資持股5/10日下降，且外資5日賣超；短線過熱或乖離過大
178,2338,光罩,TWSE,半導體業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 43.52，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,47.1,35,17.9,85,100,完整,49.05,,-8.95,-4.54,0.07,65.87,86.6,0.61,,2.61,,1,0,0,0,0,0,0,-1109.38,-4498.805,-7260.742,-7644.309,0,0,0,0,0,0,0,-227.82700000000006,40.34499999999994,3.21,-334,-2851,-6815,,-862.735,-4271.978000000001,-7302.087000000001,-7640.135000000001,64.72,66.74,66.85,66.52,false,true,10.56,2.19,累計營收負成長且當月改善不足；外資持股5/10日下降，且外資5日賣超；借券賣出與借券賣出餘額壓力升高；單季稅前獲利對營業外貢獻依賴偏高
179,3363,上詮,TPEX,通信網路業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 659.75 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,55.9,32.5,29.1,85,100,可用,661,,13.2,-10.56,-30.58,11.1,873.99,-1.18,,13.14,0,3,0,89,89,389,389,89,-718.145,-1165.145,-990.145,-1637.145,0,0,-65,-130,0,0,0,7.323,-10.677,22.03,,,,,-725.468,-1171.4679999999998,-913.4679999999998,-1503.4679999999998,48.42,17.46,19.03,14.33,false,false,-2.5,-2.07,外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱；當下除權息調整價未守20日EMA
180,2451,創見,TWSE,半導體業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 283.96，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼；投信5/10日持續且具金額意義地賣超,67.8,83.6,88.6,85,100,可用,286,,275.47,384,73.7,28.68,309.01,46.63,4.98,3.21,4.12,16,-10,-42,-340,-341,-365,0,680.179,838.585,339.994,-12.527000000000044,-9,-432.1,-432.70000000000005,-566.042,0,5,-123580600,50.679,-12.143999999999995,11.68,412,1358,3824,,666.676,1220.0059999999999,783.838,720.6490000000001,50.93,50.32,35.35,80.26,false,false,0.55,4.38,ETF短中期同步減碼；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎
181,2615,萬海,TWSE,航運業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 101.20，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼；投信5/10日持續且具金額意義地賣超,67.6,77.4,79.9,85,100,可用,117,,65.59,19.2,22.16,33.53,299.27,6.84,8.04,1.14,2.56,12,-99,-885,-968,-1269,-844,0,-5029.525,8388.818,-613.8769999999995,52716.588,-94.817,-1006.532,-1306.4430000000002,-1098.972,0,4,-117764244,2286.5840000000003,194.53100000000018,48.43,-4659,7401,91869,,-4708.91,7108.766,498.0349999999994,50768.631,59.27,66.21,62.06,74.5,false,false,3.5,3.54,ETF短中期同步減碼；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超
182,6005,群益證,TWSE,金融保險業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 31.17，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼；投信5/10日持續且具金額意義地賣超,64.4,76.1,74.4,85,100,完整,32.25,,45.35,99.72,,89.2,108.57,3.24,5.99,1.35,5.3,6,-1,-1208,-5437,-5489,-8581,-445,1639.724,-9995.644,-13865.691,-38358.686,4.583,-5340.6140000000005,-5389.6140000000005,-7506.457,2,3,-172234801,0,0,17.04,1751,-3791,27225,,1635.141,-4655.03,-8476.077,-30852.229000000003,57.24,43.38,35.65,58.85,true,false,2.23,0.47,ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；借券賣出與借券賣出餘額壓力升高
183,2395,研華,TWSE,電腦及週邊設備業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 621.55，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼；投信5/10日持續且具金額意義地賣超,77.1,74.3,59.5,85,100,可用,706,,87.52,45.88,19.04,40.5,171.12,9.05,44.71,11.09,1.58,34,40,32,-132,-745,33,38,839.998,3207.903,3565.3499999999995,4543.074,51.916,-134.985,-701.408,-107.64999999999998,1,4,-95299410,92.08699999999999,-41.897000000000006,35.96,719,3319,4249,,720.21,3250.8010000000004,4307.655,4917.029,60.03,67.49,52.74,97.01,false,false,4.25,5.37,ETF短中期同步減碼；20日累積後5日轉為調節；投信5/10日持續且具金額意義的賣超
184,3260,威剛,TPEX,半導體業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 404.19，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,價格跌破60日EMA且20日趨勢向下,57.8,74,71.4,85,100,可用,389,,279.81,218.14,38.98,62.91,181.44,62.46,5.03,3.2,4.37,15,-13,283,370,788,1443,2,826.517,-683.483,-295.4830000000002,-3034.483,-13,-14,155,214,0,2,-5446000,-153.088,416.91200000000003,22.79,,,,,936.605,-516.395,-866.395,-3663.3950000000004,42.38,22.79,27.7,12.96,false,false,-3.2,-2.26,中期趨勢仍向下；外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
185,6691,洋基工程,TWSE,其他電子業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 625.61，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼；投信5/10日持續且具金額意義地賣超,66.4,73.9,55.2,85,100,可用,632,,213.7,112.82,16.22,72.04,135.24,17.46,18.91,10.28,3.48,10,1,-6,-211,-218,-177,0,-312.281,94.73600000000002,-335.471,-984.2280000000001,31,-172,-180,-148.499,2,3,-108704000,34.245999999999995,13.928999999999995,12.51,-353,5014,859,,-319.28,232.49,-169.39999999999998,-840.3439999999999,52.57,60.98,52.92,77.1,true,true,1.52,3.1,ETF短中期同步減碼；投信5/10日持續且具金額意義的賣超；外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱
186,2404,漢唐,TWSE,其他電子業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,"已有部位暫停加碼；若收盤跌破60日EMA約 1,100.41，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",ETF 5/10日同步減碼,72.1,73.8,53.8,85,100,完整,1130,,59.05,71.61,19.79,81.91,117.19,36.23,17.04,11.91,3.54,15,16,-99,-152,-146,109,0,-38.907,1150.041,832.5989999999999,-456.0380000000001,572,544,501,26.515,2,3,614720000,107.93199999999997,34.07299999999998,37.18,-601,478,-1694,,-603.031,498.10900000000004,297.52600000000007,-541.187,58.76,66.72,52.93,94.31,false,false,5.6,11.33,ETF短中期同步減碼；20日累積後5日轉為調節；20日趨勢尚未上彎
187,5289,宜鼎,TPEX,電腦及週邊設備業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,"已有部位暫停加碼；若收盤跌破60日EMA約 1,411.01，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",價格跌破60日EMA且20日趨勢向下,55.5,72.5,77.6,85,100,可用,1295,,576.29,553.15,56.13,48.99,233.33,166.45,7.19,5.36,1.32,10,0,1,1,1,6,0,0.905,-47.095,-664.095,-1529.095,-5,-5,-6,-97,0,1,-6475000,-41.795,-74.795,17.5,,,,,25.7,-0.3000000000000007,-583.3,-1296.3,41.88,27.65,22.86,37.25,true,true,-3.99,0.39,中期趨勢仍向下；外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；ETF加碼金額或跨基金共識尚未同時成立
188,2885,元大金,TWSE,金融保險業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 65.00，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼；投信5/10日持續且具金額意義地賣超,72.9,71.7,59.9,85,100,可用,70.4,,57.94,116.28,,92.04,,2.64,16.49,2.45,3.13,40,-50,-11016,-9672,-6791,-15407,-3642,2465.192,-6029.606,4595.571,26755.163999999997,143.256,-14040.429,-10758.956,-4500.271000000001,2,3,-988446202,1369.954,1067.59,26.99,1813,9371,145505,,2186.498,6640.868999999999,14285.936999999998,31803.413,62.14,67.11,65.93,69.47,true,false,3.08,-0.56,ETF短中期同步減碼；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超；借券賣出與借券賣出餘額壓力升高
189,3022,威強電,TWSE,電腦及週邊設備業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 88.57，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼,63.6,71.5,73.9,85,100,完整,92.8,,84.98,32.41,6.47,32.04,248.51,3.29,12.32,1.44,3.77,2,0,0,-1,-1,0,0,621.372,1742.836,864.4490000000005,1833.4630000000004,0,-1.264,-1.264,-60.264,0,1,-117299,83.977,20.265000000000008,21.86,526,1657,-3611,,551.186,1660.123,845.4480000000003,2147.82,54.68,61.64,41.09,102.75,false,false,3.74,7.66,ETF短中期同步減碼；20日趨勢尚未上彎；單季稅前獲利對營業外貢獻依賴偏高
190,2337,旺宏,TWSE,半導體業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 127.97，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,價格跌破60日EMA且20日趨勢向下,66,70.4,66.1,85,100,可用,120,,218.53,149.14,36.83,35.77,235.89,4.82,28.44,3.84,,11,-5,66,289,-797,-4335,0,-3163.356,6744.591,1510.5910000000003,15117.196999999998,-2,248,-998,-3849.4680000000008,2,3,29760000,428.7289999999999,67.70699999999994,24.69,-4332,9328,28633,,-3069.476,6067.861999999999,2441.883999999999,19113.407999999996,47.32,31.88,29.6,36.45,true,false,-1.04,3.45,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
191,8271,宇瞻,TWSE,半導體業,暫不承接,降低部位,trim,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,已有部位先停止加碼。反彈若仍未站回 214.56，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,價格跌破60日EMA且20日趨勢向下；外資持股5/10日下降且外資5日賣超,48.4,69.7,70.1,85,100,完整,204,,177.1,226.89,34.73,55.84,184.73,35.51,5.07,2.78,2.18,3,0,0,0,-37,-280,0,-191.058,-1489.801,-3104.042,-8637.229999999998,0,-0.6,-37.6,-144.28199999999998,0,1,-122400,11.144999999999996,-34.122,8.91,112,-840,-3836,,-191.99,-1500.346,-3032.32,-8236.988,40.35,21.26,18.03,27.7,false,false,-4.43,0.99,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
192,2441,超豐,TWSE,半導體業,暫不承接,正常持有,strong,強勢續抱；不追高,今日收盤確認是否守住20日EMA,價格仍在20／60日EMA之上且短線強勢；ETF偏弱先觀察，不因分歧減碼。若收盤跌破20日EMA約 117.77 且法人續弱，再轉為保護持有。,價格強勢站上20／60日EMA；ETF偏弱，先觀察,69.9,69,67.1,85,100,完整,127.5,,41.98,26.93,20.06,18.34,230.57,2.98,23.61,2.64,2.36,8,-34,-41,-63,-597,-385,0,650.667,6591.331,3921.724,9303.157,167,243,-291,-995.234,3,2,30982500,333.764,136.639,10.71,-238,5825,1210,,260.099,6014.567,4075.084999999999,9795.243,62.56,75.91,58.94,109.83,false,false,8.26,11.84,ETF短中期同步減碼；ETF 1/3日已轉為減碼
193,6245,立端,TPEX,通信網路業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 81.96，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼,63.2,67.1,63.6,85,100,可用,88.4,,38.36,20.67,8.15,41.82,223.77,1.81,20.18,2.18,4.3,1,0,0,-1,-1,-1,0,810.149,537.149,1821.149,1234.149,0,0,0,0,0,0,0,52.765,110.765,13.1,,,,,759.384,484.384,1711.384,1130.384,63.31,72.28,65.46,85.93,false,false,6.49,3.39,ETF短中期同步減碼；外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱
194,2421,建準,TWSE,電子零組件業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 153.43，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼；投信5/10日持續且具金額意義地賣超,63.7,67,57.8,85,100,完整,166.5,,26.03,21.08,15.56,50.21,164.23,4.78,17.9,4.53,3.15,7,-30,-45,-120,-231,-223,0,-81.668,248.49699999999996,310.9479999999999,-2058.832,-29,-81,-192,-169.087,0,4,-13486500,-2.282999999999987,-422.28200000000004,36.24,-64,311,13948,,-17.295,331.78000000000003,925.23,-1611.018,56.77,44.86,33.68,67.22,true,false,2.71,2.15,ETF短中期同步減碼；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超
195,2368,金像電,TWSE,電子零組件業,暫不承接,降低部位,trim,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,"已有部位先停止加碼。反彈若仍未站回 1,055.24，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。",價格跌破60日EMA且20日趨勢向下；外資持股5/10日下降且外資5日賣超,65,66.7,55.4,85,100,可用,1045,,76.39,71.25,26.62,56.53,165.77,16.17,37.51,12.82,0.94,38,6,1202,958,750,-777,759,-1344.09,-5085.181,-6323.13,-12054.097999999998,-134.046,189.4360000000001,-1058.433,3039.9260000000004,2,3,197960620,612.4169999999999,83.37099999999995,24.54,-1853,-6033,-20205,,-1587.862,-5887.034,-5348.067999999999,-15314.416999999998,50.96,28.66,22.09,41.8,true,false,1.04,2.45,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；借券賣出與借券賣出餘額壓力升高
196,9958,世紀鋼,TWSE,鋼鐵工業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 100.34，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,價格跌破60日EMA且20日趨勢向下,54.9,66.3,58,85,100,完整,91.9,,91.07,41.49,21.68,56.42,122.11,4.08,13.05,1.93,4.9,3,0,0,0,0,0,0,-588.865,1580.156,1984.4359999999997,-2140.476,0,-52.522999999999996,-58.522999999999996,-64.959,0,3,-4826864,32.666000000000004,-348.34299999999996,8.66,-754,1806,-4004,,-587.716,1599.013,2390.3019999999997,-1711.641,43.65,72.66,66.56,84.87,false,false,-1.3,0.88,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
197,6214,精誠,TWSE,資訊服務業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 166.37，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼,63.7,66.1,53.6,85,100,完整,191.5,,61.91,39.65,4.26,57.26,154,6.15,17.88,2.83,3.13,9,0,0,-15,-49,325,0,-67.941,1927.4209999999998,2280.9569999999994,3041.178,1,45.157,-215.027,13.460000000000015,3,0,8647565,-44.348,-145.60899999999998,17.35,-87,1900,7188,,-65.782,1926.612,2641.5930000000003,2901.723,71.7,76.97,77.57,75.75,true,true,3.64,2.13,ETF短中期同步減碼；20日累積後5日轉為調節
