排名,代號,名稱,市場,產業,新部位建議,既有部位狀態,持有判斷模式,今天動作,下一次確認,既有部位說明,主要原因,短期時機分數,中期研究分數,長期初篩分數,長期方法覆蓋率%,資料健康度,資料健康狀態,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
329,4585,達明,TWSE,其他電子業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 304.30，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,價格跌破60日EMA且20日趨勢向下,56.2,52.5,56,85,100,完整,297.5,298,23.82,13.09,6.71,10.35,340.31,1.83,107.01,4.45,0.34,1,0,0,0,0,-1,0,132.834,177.52499999999998,297.091,25.832000000000008,0,0,0,-2.374,0,0,0,-1.068000000000002,5.402999999999997,0.68,165,236,311,,133.289,178.593,291.688,38.26699999999998,48.68,28.07,24.28,35.64,true,false,-0.13,1.36,中期趨勢仍向下；20日趨勢尚未上彎；估值高且成長不足以支撐；單季稅前獲利對營業外貢獻依賴偏高
330,8110,華東,TWSE,半導體業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 46.77，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,價格跌破60日EMA且20日趨勢向下,45.5,52.5,68.1,85,100,完整,43.85,42,18.51,14.06,2.74,18.15,273.44,2.59,8.05,1.17,3.4,2,0,0,0,2,3,0,47.725,124.18500000000003,1623.7779999999998,6049.81,0,0,2,3.359,0,0,0,-77.095,-87.233,2.1,251,-204,944,,45.772,201.28000000000003,1709.011,6163.382,44.74,24.93,34.72,5.36,false,false,-2.07,-3.94,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；單季稅前獲利對營業外貢獻依賴偏高
331,6138,茂達,TPEX,半導體業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 300.57，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,價格跌破60日EMA且20日趨勢向下,49.9,52.4,57.4,85,100,可用,288,288,9.03,11.92,19.7,36.78,238.48,7.64,19.37,5.7,3.8,5,0,0,1,0,-118,0,-145.123,-145.123,-145.123,-145.123,0,0,0,0,0,0,0,3.385,3.385,13.01,,,,,-148.508,-148.508,-148.508,-148.508,47.27,38.2,44.67,25.28,false,true,-0.87,-1.37,中期趨勢仍向下；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
332,6279,胡連,TPEX,電子零組件業,暫不承接,降低部位,trim,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,已有部位先停止加碼。反彈若仍未站回 123.34，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,價格跌破60日EMA且20日趨勢向下；ETF 5/10日同步減碼,34.1,52.4,67.6,85,100,可用,114,114.5,38.2,12.36,11.54,42.65,146.91,4.4,10,1.5,4.82,1,0,-5,-8,-12,-19,0,-737.114,-737.114,-737.114,-737.114,0,0,0,0,0,0,0,-27.114,-27.114,8.84,,,,,-710,-710,-710,-710,30.11,18.29,31.53,-8.2,false,false,-7.57,-9.16,中期趨勢仍向下；ETF短中期同步減碼；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
333,8114,振樺電,TWSE,電腦及週邊設備業,暫不承接,降低部位,trim,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,已有部位先停止加碼。反彈若仍未站回 203.21，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,價格跌破60日EMA且20日趨勢向下；ETF 5/10日同步減碼；外資持股5/10日下降且外資5日賣超,41.5,52.1,66.4,85,100,完整,189.5,192,41.37,-18.68,18.27,38.04,165.47,7.09,13.51,2.06,6.05,3,-1,-1,-2,-5,-4,0,-345.093,-317.852,-575.4679999999998,-2131.859,-1,-2,-5,16,0,2,-379000,-1.034,0.9100000000000001,13.99,-259,-140,-385,,-346,-314.818,-571.3779999999999,-1911.993,40.96,29.07,36.25,14.7,true,true,-4.51,-1.3,中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
334,2645,長榮航太,TWSE,航運業,暫不承接,降低部位,trim,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,已有部位先停止加碼。反彈若仍未站回 183.41，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,價格跌破60日EMA且20日趨勢向下；ETF 5/10日同步減碼；外資持股5/10日下降且外資5日賣超,47.1,51.7,51.6,85,100,可用,174,174.5,18.48,13.29,20.27,49.28,239.87,4.59,22.19,4.86,2.87,5,-4,-43,-34,-87,-164,0,-172.01,-736.9569999999999,-3948.498,-19044.431,-3,31,155,222.441,1,4,5394000,-46.221000000000004,124.095,6.2,-139,-533,-3430,,-171.34,-721.7359999999999,-4227.592999999999,-19352.599,43.33,21.85,23.42,18.71,false,true,-2.69,0.58,中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
335,9941,裕融,TWSE,其他,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 81.12，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,價格跌破60日EMA且20日趨勢向下,48.4,51.6,47.3,85,100,完整,80.5,80.75,2.26,-1.74,14.77,85.93,98.25,3.86,11.48,1.35,5.69,8,-96,-104,192,1027,1274,-96,-87.461,533.788,653.0379999999999,2161.6089999999995,-99,188.788,1010.66,1256.35,1,3,15197434,-38.953,39.83299999999999,4.76,-269,-672,-1726,,-12,383.953,-397.45500000000004,410.861,43.33,34.04,46.55,9.01,false,false,-2.45,-5.51,累計營收負成長且當月改善不足；中期趨勢仍向下；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；ETF加碼，但外資持股5/10日同步下降；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
336,6282,康舒,TWSE,電子零組件業,暫不承接,降低部位,trim,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,已有部位先停止加碼。反彈若仍未站回 48.57，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,價格跌破60日EMA且20日趨勢向下；ETF 5/10日同步減碼,45.5,51.4,46.2,85,100,完整,44.35,44.6,42.45,27.31,2.16,57.03,160.52,0.37,36.35,1.67,1.8,4,12,-171,-355,-396,-406,-551,554.048,-1037.4970000000003,-2538.841000000001,-14648.722000000002,12,-355,-396,-405.569,3,2,-15744250,-115.41200000000005,-388.7600000000001,12.03,-188,-6341,2511,,468.638,-567.085,-1754.0810000000001,-12772.422,42.68,36.7,37.15,35.81,false,true,-2.23,-1.22,中期趨勢仍向下；ETF短中期同步減碼；主動ETF 5日轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
337,2359,所羅門,TWSE,其他電子業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 142.27，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,49.4,51.2,52.8,85,93,可用,142,144.5,36.32,7.92,-0.42,38.21,223.7,4.55,21.16,3.8,0.7,1,0,0,0,0,0,0,-115.215,-3553.842,-7516.445000000001,-4263.816999999999,0,0,0,0,0,0,0,-90.03400000000002,-178.16100000000003,6.75,-32,-1785,-5703,,-123.856,-3463.808,-7338.284,-3884.1020000000008,46,20.28,20.6,19.66,false,false,-2.86,-1.73,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高；單季稅前獲利對營業外貢獻依賴偏高
338,2329,華泰,TWSE,半導體業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 46.60，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,價格跌破60日EMA且20日趨勢向下,51.9,51.1,48.5,85,100,完整,43.3,44.3,1.84,9.26,5.98,38.44,141.36,0.96,19.33,1.74,2.31,4,0,0,0,2,-5,0,421.476,1223.526,1776.37,645.4049999999997,0,0,2,-5.507999999999999,0,0,0,9.831,-101.28399999999999,9.37,227,436,1252,,420.811,1213.695,1875.654,767.2619999999996,45.86,32.01,36.36,23.32,false,false,-0.78,-0.46,中期趨勢仍向下；20日趨勢尚未上彎
339,6533,晶心科,TWSE,半導體業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 234.80，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,未觸發明確減碼訊號,58.3,50.5,41.8,85,100,完整,257,260.5,22.24,56.03,-34.39,29.28,497.25,-4.62,,3.04,,1,0,0,0,-5,-5,0,-130.616,-231.585,69.32899999999995,-400.14100000000013,0,0,-5,-5,0,0,0,-1.7329999999999999,-2.2349999999999994,9.97,-119,-100,167,,-132,-229.85199999999995,76.56400000000005,-375.0059999999999,58.19,43.77,49.49,32.34,false,false,2.19,1.03,
340,9910,豐泰,TWSE,運動休閒,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 70.33，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,未觸發明確減碼訊號,60.5,50.5,39.5,85,100,完整,69.8,70.8,1,-2.96,4.99,51.08,137.19,1.71,14.19,2.91,5.87,8,191,288,417,473,1144,0,677.275,1732.37,-23.3110000000002,4693.513,187,406.092,462.092,1124.7069999999999,5,0,28345222,77.995,131.77,5.67,-223,432,-1349,,436.422,1248.283,-617.1730000000001,3853.576,53.57,45.09,27.28,80.72,true,false,1.22,3.1,累計營收負成長且當月改善不足；中期趨勢仍向下；20日趨勢尚未上彎
341,3596,智易,TWSE,通信網路業,暫不承接,降低部位,trim,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,已有部位先停止加碼。反彈若仍未站回 172.99，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,價格跌破60日EMA且20日趨勢向下；外資持股5/10日下降且外資5日賣超,43.4,50.3,48.6,85,100,完整,159.5,159.5,7.74,2.77,6.57,69.48,125.16,6.5,12.27,2.14,5.64,4,0,0,0,0,-1,0,-84.592,-2010.4750000000001,-4928.6810000000005,-13574.676,0,0,0,-0.913,0,0,0,26.567,31.241999999999997,27.22,-97,-1961,-4886,,-87,-2037.042,-4959.923,-13562.472000000002,39.62,33.33,27.98,44.02,true,true,-2.29,0.95,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
342,1477,聚陽,TWSE,紡織纖維,暫不承接,降低部位,trim,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,已有部位先停止加碼。反彈若仍未站回 212.37，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,價格跌破60日EMA且20日趨勢向下；ETF 5/10日同步減碼；投信5/10日持續且具金額意義地賣超,44.5,49.1,54.4,85,100,完整,195,193.5,7.86,-1.63,14.44,42.05,180.12,7.65,13.31,3.49,7.69,15,115,-21,-215,-224,431,-391,-293.261,-310.27299999999997,-397.80999999999995,-8407.578,114.815,-237.11399999999998,-378.436,221.03200000000004,2,3,-46237230,2.774,-29.157000000000007,14.69,-385,-130,38,,-408.48,-75.93300000000002,9.782999999999902,-8321.477,36.3,28.44,27.52,30.28,true,false,-3.25,0.26,累計營收負成長且當月改善不足；中期趨勢仍向下；ETF短中期同步減碼；20日累積後5日轉為調節；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
343,2406,國碩,TWSE,光電業,暫不承接,降低部位,trim,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,已有部位先停止加碼。反彈若仍未站回 31.35，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,價格跌破60日EMA且20日趨勢向下；ETF 5/10日同步減碼；外資持股5/10日下降且外資5日賣超,42.4,48.9,45.8,85,100,完整,27.25,27.5,66.13,119.89,4.92,49.59,194.97,0.33,151.39,2.58,,1,0,-8,-8,-14,-26,0,39.826,-574.2399999999999,-1980.625,-9594.394,0,-8,-14,-26,0,1,-218000,-0.560999999999999,-11.415999999999999,7.66,117,-125,-1405,,35.043,-565.6789999999999,-1955.2089999999998,-9388.075,34.53,24.89,31.85,10.97,false,true,-5.53,-2.85,中期趨勢仍向下；ETF短中期同步減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
344,9904,寶成,TWSE,運動休閒,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 24.90，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼；外資持股5/10日下降且外資5日賣超,50.9,48.9,54.1,85,100,完整,24.6,24.7,-0.64,-2.57,2.25,34.13,162.9,2.37,5.21,0.39,5.28,11,341,170,-129,-957,-1325,0,-2407.113,-8922.027,-26952.405999999995,-18230.58899999999,356,420.36799999999994,0.8919999999999391,844.9359999999999,4,1,10341053,1187.2490000000003,905.7790000000003,27.77,-296,-10097,-27030,,-3043.64,-10529.644,-27859.076999999997,-20002.43299999999,49.47,30.13,36.61,17.16,false,false,-0.18,-1.01,累計營收負成長且當月改善不足；ETF短中期同步減碼；外資持股5/10日下降，且外資5日賣超；單季稅前獲利對營業外貢獻依賴偏高
345,2369,菱生,TWSE,半導體業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 33.18，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,價格跌破60日EMA且20日趨勢向下,52.1,48.8,41.9,85,100,完整,30.95,31.85,34.22,36.82,3.21,34.41,239.33,0.29,,2.36,,1,0,0,0,0,0,0,143.209,1234.326,-2624.5689999999995,-530.0509999999997,0,0,0,0,0,0,0,-22.941999999999993,-132.31099999999998,14.86,-71,633,-2074,,103,1257.268,-2492.2580000000003,-284.4610000000001,44.29,28.55,35.94,13.76,false,true,-2.52,-0.96,中期趨勢仍向下；20日趨勢尚未上彎
346,6182,合晶,TPEX,半導體業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 108.34，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼,58.6,48.7,34.4,85,100,可用,111.5,113,18.9,10.52,2.25,33.96,210.31,0.06,484.78,4.1,0,1,0,0,-157,-157,-153,-157,4263.377,4263.377,4263.377,4263.377,100,100,100,100,1,0,11150000,530.184,530.184,19.14,,,,,3633.193,3633.193,3633.193,3633.193,50.48,44.3,39.62,53.67,true,true,1.3,5.69,ETF短中期同步減碼；主動ETF 5日轉為減碼；外資持股趨勢資料不足或期間有非市場異動；估值高且成長不足以支撐
347,1216,統一,TWSE,食品工業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 75.87，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼；投信5/10日持續且具金額意義地賣超,53,48.4,34.9,85,100,可用,75.2,75.6,8.85,4.09,5.86,72.24,86.59,2.56,18.16,3.13,3.99,30,-284,-1962,-4269,-7314,-14020,0,-927.97,7085.665999999999,21367.081,86433.03499999999,15,-1525.721,-3899.51,-7341.805,1,4,-114734219,-741.919,-1654.8719999999998,34.12,-343,9895,30214,,-945.238,9353.306,26921.463000000003,96727.39199999998,43.01,21.54,33.77,-2.92,false,false,-1.4,-1.31,ETF短中期同步減碼；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超；當下除權息調整價未守20日EMA
348,2484,希華,TWSE,電子零組件業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 69.90，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼,51.5,48.1,55.6,85,100,完整,70.3,75,7.1,-1.19,10.26,19.25,453.99,0.86,50.58,2.73,1,1,0,-3,-3,-6,-12,0,194.063,-796.181,-5027.980000000001,-652.8830000000005,0,-3,-6,-12,0,1,-210900,4.331000000000003,51.690000000000005,5.8,313,1146,1119,,183.892,-797.5120000000002,-5073.670000000002,-737.5130000000012,45.57,20.32,34.04,-7.13,false,false,-4.06,-5,累計營收負成長且當月改善不足；ETF短中期同步減碼；借券賣出與借券賣出餘額壓力升高
349,3704,合勤控,TWSE,通信網路業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 43.12，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,44.4,47.9,48.8,85,100,完整,39.7,43.5,-11.75,10.29,5.46,57.31,152.64,1.55,11.89,1.34,1.01,1,0,0,0,0,0,0,-636.9,-2464.7129999999997,-4815.803,-18431.081,0,0,0,0,0,0,0,26.377000000000002,40.799,11.64,-236,-1325,-3344,,-645,-2491.09,-4856.602,-18398.049000000003,39.23,16.71,24.04,2.03,false,true,-5.6,-4.68,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；借券賣出與借券賣出餘額壓力升高
350,1722,台肥,TWSE,化學工業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 45.99，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,價格跌破60日EMA且20日趨勢向下,49.9,47.4,49.8,85,100,完整,44.6,44.55,9.75,6.83,4.8,36.33,228.72,0.43,53.1,0.83,4.48,4,-1,-4,-4,2,-70,0,-115.693,3101.879,2900.148,-1072.5209999999995,-6,-15,-8,-89.963,1,3,-669000,-246.522,-264.09599999999995,8.22,59,2433,2411,,-132,3363.401,3172.2440000000006,-1015.1549999999995,38.53,26.41,23,33.22,true,false,-1.22,0.11,中期趨勢仍向下；ETF 1/3日已轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
351,6409,旭隼,TWSE,其他電子業,暫不承接,降低部位,trim,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,"已有部位先停止加碼。反彈若仍未站回 1,004.67，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。",價格跌破60日EMA且20日趨勢向下；外資持股5/10日下降且外資5日賣超,48.4,47.4,43.1,85,100,完整,977,979,25.81,-4.29,18.11,58.77,134.82,12.58,37.85,10.84,3.76,12,1,8,42,80,134,0,47.271,-169.04999999999998,-170.755,122.94800000000001,10.459,67.81500000000001,106.763,284.07300000000004,5,0,66255255,-4.498999999999999,-0.37699999999999934,52.42,24,-211,-207,,24.755,-232.36600000000004,-277.1410000000001,-149.91500000000002,45.28,20.58,27.16,7.4,false,false,-2.75,-5.6,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
352,2883,凱基金,TWSE,金融保險業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 30.53，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼,57.4,47.3,49.3,85,92,可用,36.95,36.95,,,,89.78,,1.64,12.92,1.46,2.71,25,6068,1291,-931,-2819,91930,-1458,3856.979,33908.144,130839.2,197258.24099999992,7322.068,8966.786,2857.4840000000013,99836.82800000001,5,0,331322743,864.867,-1454.7080000000003,27.12,-3673,21843,123449,,-3641.62,24076.491,129436.424,101813.74,80.02,92.27,88.95,98.92,false,false,10.9,9.16,ETF短中期同步減碼；20日累積後5日轉為調節；主動ETF 5日轉為減碼；短線過熱或乖離過大；借券賣出與借券賣出餘額壓力升高
353,2458,義隆,TWSE,半導體業,暫不承接,降低部位,trim,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,已有部位先停止加碼。反彈若仍未站回 150.08，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,價格跌破60日EMA且20日趨勢向下；ETF 5/10日同步減碼,39.3,46.6,64.4,85,100,完整,131,131.5,-13.21,2.03,22.95,31.65,227.9,5.53,12.17,3.35,5.4,17,-80,-61,-5,-186,1027,0,56.965,-477.37600000000003,-2728.201,-8698.051,-102,-28.959999999999994,-210.149,498.9180000000001,3,2,-3793760,-188.62099999999998,-278.635,19.27,405,86,-173,,163.952,-259.795,-2239.417,-9172.850999999999,31.23,23.17,20.92,27.67,true,false,-6.72,-3.32,中期趨勢仍向下；ETF短中期同步減碼；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
354,3583,辛耘,TWSE,半導體業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 739.70，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼；外資持股5/10日下降且外資5日賣超,46.1,45.6,34.8,85,100,完整,722,726,6.58,6.76,14.84,64.8,115.15,9.16,44.29,5.94,0.8,4,-35,-48,-48,-48,-970,-48,124.894,-676.079,-888.1719999999998,-1001.1970000000001,-58,-77,-77,-1104.99,0,2,-55594000,70.271,78.06700000000002,21.75,173,-531,-768,,159.066,-669.3499999999999,-889.239,150.74499999999992,48.63,39.89,49.5,20.66,false,true,-0.84,-0.28,ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA
355,6831,邁科,TWSE,電腦及週邊設備業,暫不承接,降低部位,trim,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,已有部位先停止加碼。反彈若仍未站回 633.20，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,價格跌破60日EMA且20日趨勢向下；外資持股5/10日下降且外資5日賣超；投信5/10日持續且具金額意義地賣超,47.9,45.2,40.4,85,100,完整,568,590,31.25,20.93,8.86,49.58,153.31,1.66,102.53,13.97,0.53,4,0,0,0,51,-332,0,-426.64,-673.795,-1073.2359999999999,-1482.709,-129,-573,-921,-1593,0,4,-325464000,4.298,314.985,14.53,-298,-69,-504,,-300.788,-105.09300000000002,-467.221,-164.38199999999998,42.41,51.61,55.89,43.05,false,true,-6.24,-8.09,中期趨勢仍向下；投信5/10日持續且具金額意義的賣超；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
356,2201,裕隆,TWSE,汽車工業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 28.64，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼；外資持股5/10日下降且外資5日賣超,49.9,45,33.6,85,100,完整,30.8,30.9,-3.92,-3.66,9.68,74.19,99.35,0.5,34.61,0.51,1.82,3,30,-327,-709,-693,-657,-834,-1022.079,-10070.548999999999,-8504.746999999998,-2152.051999999997,26,-718,-701,-673.812,3,2,-22114400,-605.749,-423.76200000000006,4.72,221,-5129,-4621,,-1068.434,-8746.800000000001,-7379.985000000001,-1254.825000000001,62.55,75.83,74.5,78.5,false,false,3.87,3.53,累計營收負成長且當月改善不足；ETF短中期同步減碼；主動ETF 5日轉為減碼；外資持股5/10日下降，且外資5日賣超
357,4123,晟德,TPEX,生技醫療業,暫不承接,降低部位,trim,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,已有部位先停止加碼。反彈若仍未站回 34.39，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,價格跌破60日EMA且20日趨勢向下；ETF 5/10日同步減碼,31.1,44.9,58,85,100,可用,29.55,29.5,15.28,18.09,51.98,28.42,184.68,-11.24,22.22,1.3,7.6,1,0,-309,-618,-618,-583,-618,-669.476,-669.476,-669.476,-669.476,0,0,0,0,0,0,0,-34.476,-34.476,11.22,,,,,-635,-635,-635,-635,20.42,5.4,9.35,-2.52,false,false,-8.02,-5.44,中期趨勢仍向下；ETF短中期同步減碼；主動ETF 5日轉為減碼；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
358,9921,巨大,TWSE,運動休閒,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 91.05，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,未觸發明確減碼訊號,51.5,44.7,37.1,85,100,完整,97.3,100.5,12.75,-7.36,2.77,48.95,184.22,1.11,62.77,1.11,1.87,2,0,0,0,0,-2,0,-182.748,-270.408,730.9540000000001,11085.346000000001,-1,-2,-2,114.276,0,2,-194600,-133.822,-336.837,32.1,-77,88,2483,,-175.205,-134.586,1069.791,11002.643,47.99,13.32,26.34,-12.72,false,false,-2.63,-4.61,
