排名,代號,名稱,市場,產業,新部位建議,既有部位狀態,持有判斷模式,今天動作,下一次確認,既有部位說明,主要原因,短期時機分數,中期研究分數,長期初篩分數,長期方法覆蓋率%,資料健康度,資料健康狀態,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
182,6691,洋基工程,TWSE,其他電子業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 626.57，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼,69.7,74.9,54.7,85,100,可用,646,,213.7,112.82,16.22,72.04,135.24,17.46,19.32,10.51,3.41,10,0,1,-6,-210,-178,0,10.246,158.156,-202.50900000000001,-800.509,0,24,-171,-124,1,2,15504000,31.355,25.035,12.55,41,156,4847,,8.931,102.80100000000004,-56.543999999999926,-697.5439999999999,56.61,72.31,61.75,93.44,false,false,3.22,4.53,ETF短中期同步減碼；外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱
183,2344,華邦電,TWSE,半導體業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 169.27，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼；投信5/10日持續且具金額意義地賣超,65.5,74.7,66.1,85,100,可用,172.5,,289.43,177.39,42.34,40.78,159.78,7.65,19.02,4.7,0.29,36,98,200,-503,-1469,-17267,-98,6946.172,10408.136000000002,-70444.336,-61889.33600000001,-3272,-19881.679,-35666.976,-52604.976,0,5,-3429589627,3065.1800000000003,2652.2179999999994,19,8289,33544,-37412,,10124.159,27224.63500000001,-37429.577999999994,-5626.577999999994,49.47,51.65,43.64,67.67,false,false,-0.5,2.07,ETF短中期同步減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
184,2615,萬海,TWSE,航運業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 102.09，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼；投信5/10日持續且具金額意義地賣超,61.8,74.1,80.2,85,100,可用,113.5,,65.59,19.2,22.16,33.53,299.27,6.84,7.8,1.1,2.64,12,-145,-311,-1097,-1462,-1072,-120,-2553.325,2248.656,-1185.0539999999983,-6695.053999999998,-141,-1090.1860000000001,-1497.9640000000002,-1119.9640000000002,0,4,-123736111,1150.7670000000003,242.38400000000001,48.39,-2079,3125,2276,,-2112.565,2188.075,70.52599999999984,-5483.474,53.46,50.81,58.34,35.77,false,true,0.1,-1.3,ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎
185,2360,致茂,TWSE,其他電子業,暫不承接,正常持有,strong,強勢續抱；不追高,今日收盤確認是否守住20日EMA,"價格仍在20／60日EMA之上且短線強勢；ETF／投信偏弱先觀察，不因分歧減碼。若收盤跌破20日EMA約 2,192.99 且法人續弱，再轉為保護持有。",價格強勢站上20／60日EMA；ETF／投信偏弱，先觀察,69.5,73.3,60.8,85,100,可用,2325,,156.3,108.41,39.54,47.08,167.28,21.27,59.31,29.85,0.84,49,-222,-536,-449,-494,-474,-548,61.781,371.034,-137.91700000000003,1971.083,-276,-552.6879999999999,-469.72599999999983,450.2740000000001,1,4,-1284999600,187.009,218.264,59.23,255,773,94,,251.314,736.713,113.54499999999996,1282.545,58.38,55.53,48.28,70.03,true,false,6.02,11.24,ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超
186,5289,宜鼎,TPEX,電腦及週邊設備業,暫不承接,降低部位,trim,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,"已有部位先停止加碼。反彈若仍未站回 1,403.86，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。",價格跌破60日EMA且20日趨勢向下；ETF 5/10日同步減碼,51.9,72.1,77.5,85,100,可用,1305,,576.29,553.15,56.13,48.99,233.33,166.45,7.25,5.4,1.31,10,-52,-55,-54,-54,-71,-55,-428.965,-428.965,-428.965,-3306.965,-52,-52,-52,-221,0,1,-67860000,28.528,28.528,17.35,,,,,-405.493,-405.493,-405.493,-2916.493,43.27,39.98,31.46,57.02,false,false,-2.61,0.77,中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
187,2395,研華,TWSE,電腦及週邊設備業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 626.74，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼；投信5/10日持續且具金額意義地賣超,71.5,71.8,59.6,85,100,可用,701,,87.52,45.88,19.04,40.5,171.12,9.05,44.4,11.01,1.59,35,-326,-402,-410,-508,-996,-401,340.399,2825.328,5018.238,5120.238,-325,-421.97,-493.97,-408.97,1,4,-295800970,67.886,26.60600000000001,36.1,661,3293,5856,,661.295,3179.4120000000003,5485.602,5622.602,58.4,70.99,62.78,87.4,false,false,2.83,0.86,ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超
188,3260,威剛,TPEX,半導體業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 402.85，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,價格跌破60日EMA且20日趨勢向下,50.6,70.6,71.5,85,100,可用,383,,279.81,218.14,38.98,62.91,181.44,62.46,4.95,3.15,4.44,15,-9,-76,220,730,913,-19,-436.799,-436.799,-436.799,-4101.799,-6.5,-6.5,-6.5,247.5,0,1,-2489500,-46.277,-46.277,23.46,,,,,-384.022,-384.022,-384.022,-5020.022,39.69,11.55,19.78,-4.89,false,false,-3.9,-4.13,中期趨勢仍向下；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；ETF加碼金額或跨基金共識尚未同時成立
189,2404,漢唐,TWSE,其他電子業,暫不承接,正常持有,strong,強勢續抱；不追高,今日收盤確認是否守住20日EMA,"價格仍在20／60日EMA之上且短線強勢；ETF偏弱先觀察，不因分歧減碼。若收盤跌破20日EMA約 1,093.25 且法人續弱，再轉為保護持有。",價格強勢站上20／60日EMA；ETF偏弱，先觀察,66.2,70.1,52.2,85,100,完整,1250,,59.05,71.61,19.79,81.91,117.19,36.23,18.85,13.18,3.2,15,-258,-242,-357,-454,-159,-249,1984.5,3098.527,3144.9120000000007,1394.9120000000007,353,1120,956,1192,4,1,1400000000,287.348,235.388,37.99,1481,1738,1943,,1498.076,1691.179,1953.5240000000001,-47.47599999999966,71,80.96,66.39,110.11,false,false,14.34,20.77,ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；短線過熱或乖離過大
190,6274,台燿,TPEX,電子零組件業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,"已有部位暫停加碼；若收盤跌破60日EMA約 1,410.21，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",ETF 5/10日同步減碼,68.8,69.1,55.5,85,100,可用,1460,,132.48,97.01,21.29,48.55,205.37,12.4,74.15,18.09,0.51,23,181,470,-1079,-1562,-2904,-1126,670.289,670.289,670.289,-6195.711,169,169,169,-10357,1,0,246740000,18.902,18.902,31.68,,,,,482.387,482.387,482.387,4202.387000000001,53.82,68.62,59.35,87.18,false,false,3.47,3.18,ETF短中期同步減碼；主動ETF 5日轉為減碼；外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱；20日趨勢尚未上彎
191,9958,世紀鋼,TWSE,鋼鐵工業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 99.77，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,價格跌破60日EMA且20日趨勢向下,60.7,69.1,58.6,85,100,可用,91.9,,91.07,41.49,21.68,56.42,122.11,4.08,13.05,1.93,4.9,3,175,175,175,175,175,175,347.001,1422.239,2210.8440000000005,597.8440000000005,175,169.477,116.477,113.477,1,1,15574936,13.853000000000002,-15.151999999999994,8.88,309,1737,4192,,166.001,1238.909,2109.5190000000002,607.5190000000002,44.24,65.06,65.8,63.59,false,true,-0.99,3.03,中期趨勢仍向下；外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；ETF加碼金額或跨基金共識尚未同時成立
192,8271,宇瞻,TWSE,半導體業,暫不承接,降低部位,trim,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,已有部位先停止加碼。反彈若仍未站回 213.69，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,價格跌破60日EMA且20日趨勢向下；外資持股5/10日下降且外資5日賣超,48.2,68.9,70.1,85,100,完整,200.5,,177.1,226.89,34.73,55.84,184.73,35.51,4.99,2.73,2.22,3,0,0,0,0,-280,0,-229.137,-1949.805,-2885.795,-3541.795,0,0,-0.6,-280.6,0,0,0,-46.34,-29.011,8.89,-209,-997,-1718,,-228.997,-1903.4650000000001,-2856.184,-3117.184,37.95,17.32,18.17,15.61,false,true,-5.06,-4.52,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
193,6196,帆宣,TWSE,其他電子業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 507.54，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼,70,68.1,43.8,85,100,完整,549,,83.89,51.72,8.65,72.75,122.81,13.26,24.86,6.77,1.17,11,0,-61,-61,-23,-326,-60,353.812,602.209,1514.165,2921.165,0,-61,-25.450000000000003,-357.45,1,2,-33489000,109.375,146.057,19.87,278,564,1457,,281.631,553.8340000000001,1393.558,3145.558,61.48,73.28,68.63,82.59,false,false,5.39,5.37,ETF短中期同步減碼；主動ETF 5日轉為減碼
194,2885,元大金,TWSE,金融保險業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 65.33，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼；投信5/10日持續且具金額意義地賣超,66.2,68,59.5,85,100,可用,69.6,,57.94,116.28,,92.04,,2.64,16.3,2.42,3.16,40,302,-196,-11162,-6407,-15504,-4683,-4717.385,5611.738,-531.2989999999993,49419.701,-56,-14649.688,-10987.755000000001,-14728.755000000001,1,4,-1019618285,1545.137,1688.551,26.98,-4104,19214,10932,,-4960.944,18716.288999999997,8767.904999999995,64812.905,57.45,58.4,63.79,47.62,true,true,1.43,0.29,ETF短中期同步減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱；借券賣出與借券賣出餘額壓力升高
195,5274,信驊,TPEX,半導體業,暫不承接,正常持有,strong,強勢續抱；不追高,今日收盤確認是否守住20日EMA,"價格仍在20／60日EMA之上且短線強勢；ETF偏弱先觀察，不因分歧減碼。若收盤跌破20日EMA約 18,378.15 且法人續弱，再轉為保護持有。",價格強勢站上20／60日EMA；ETF偏弱，先觀察,64.5,67.5,54.1,85,100,可用,20280,,118.42,74.49,53.36,45.44,201.99,78.28,135.28,98.39,0.4,32,-22,-23,-16,-28,-200,-18,-7.972,-7.972,-7.972,245.02800000000002,-55.5,-55.5,-55.5,84.5,0,1,-1125540000,-1.416,-1.416,53.33,,,,,48.944,48.944,48.944,151.94400000000002,65.99,71.41,65.75,82.71,false,false,10.35,11.12,ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱
196,8464,億豐,TWSE,居家生活,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 368.45，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼,65.5,67.5,66.2,85,100,完整,374.5,,17.76,5.52,27.66,25.49,384.65,10.37,16.36,3.81,4.27,11,-1,0,-154,-190,26,0,122.34,305.435,643.963,840.963,0,-136.752,-124.10900000000001,74.89099999999999,1,2,-51213624,24.875999999999998,37.412,40.87,121,417,759,,121.353,417.311,730.6599999999999,733.6599999999999,51.89,47.71,49.24,44.64,false,false,0.5,0.13,ETF短中期同步減碼；20日累積後5日轉為調節
197,2337,旺宏,TWSE,半導體業,暫不承接,降低部位,trim,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,已有部位先停止加碼。反彈若仍未站回 127.36，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,價格跌破60日EMA且20日趨勢向下；ETF 5/10日同步減碼；投信5/10日持續且具金額意義地賣超,57.5,67.1,66.6,85,100,可用,119,,218.53,149.14,36.83,35.77,235.89,4.82,28.2,3.8,,10,-644,-605,-534,-1328,-4913,-637,3493.393,3949.684999999999,-6483.196,-1450.196,-737,-624,-1624,-6013,2,3,-74256000,1089.0130000000001,797.2320000000002,24.63,3325,2118,-5728,,3729.894,3484.6720000000005,-5656.428000000001,3822.572,46.5,37.16,32.64,46.19,false,false,-1.46,0,中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
198,1795,美時,TWSE,生技醫療業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 185.41，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,價格跌破60日EMA且20日趨勢向下,58.9,66.9,57.3,85,100,完整,177.5,,81.68,69.19,24.59,77.62,146.44,4.65,12.54,1.94,1.52,2,0,0,0,0,-44,0,100.875,319.14,-317.247,-2096.2470000000003,1,2,10,-37,2,0,355000,0.6840000000000002,-42.690999999999995,49.81,182,666,943,,96,316.45599999999996,-284.556,-1889.556,42.51,60.38,54.09,72.96,false,false,-1.48,-0.28,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
199,2441,超豐,TWSE,半導體業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 118.94，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼；投信5/10日持續且具金額意義地賣超,63.4,66.5,67.3,85,100,完整,125,,41.98,26.93,20.06,18.34,230.57,2.98,23.15,2.59,2.41,8,-892,-1672,-1679,-1860,-3199,-1530,-1077.13,7822.017,8822.821,4920.821,-891,-1397,-1473,-2812,1,4,-174625000,292.72999999999996,199.10499999999996,11.33,-55,8255,9501,,-75.12,8926.287,10096.715999999999,7945.7159999999985,58.53,75.31,68.57,88.78,false,false,4.82,7.3,ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超
200,2006,東和鋼鐵,TWSE,鋼鐵工業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 79.12，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼,66.9,65.6,59.2,85,100,完整,85.8,,15.12,2.35,12.1,35.77,165.62,4.07,11.39,1.83,5.01,11,628,627,-383,-1129,343,628,119.703,4145.661,4331.584,4773.584,630,-379.257,-1111.982,360.01800000000003,2,2,-32540251,30.898000000000003,106.598,28.22,-510,4510,5380,,-496.171,4494.02,5336.968,4343.968,61.18,61.87,58.6,68.41,false,false,3.35,5.8,ETF短中期同步減碼；20日累積後5日轉為調節
201,3264,欣銓,TPEX,半導體業,暫不承接,正常持有,strong,強勢續抱；不追高,今日收盤確認是否守住20日EMA,價格仍在20／60日EMA之上且短線強勢；ETF偏弱先觀察，不因分歧減碼。若收盤跌破20日EMA約 240.58 且法人續弱，再轉為保護持有。,價格強勢站上20／60日EMA；ETF偏弱，先觀察,59.2,65.3,51.6,85,100,可用,252,,46.57,33.89,29.05,52.52,88.08,4.39,32.9,6.09,1.67,17,-566,-1360,-397,-721,-1329,-352,-7928.178,-7928.178,-7928.178,-3561.178,-6963,-6963,-6963,-8489,0,1,-1754676000,-182.434,-182.434,40.71,,,,,-782.744,-782.744,-782.744,4466.255999999999,56.26,65.96,62.89,72.09,false,false,4.75,13,ETF短中期同步減碼；ETF 1/3日已轉為減碼；外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱；高波動且5日漲幅過大
202,3665,貿聯-KY,TWSE,其他電子業,暫不承接,正常持有,strong,強勢續抱；不追高,今日收盤確認是否守住20日EMA,"價格仍在20／60日EMA之上且短線強勢；ETF偏弱先觀察，不因分歧減碼。若收盤跌破20日EMA約 2,123.07 且法人續弱，再轉為保護持有。",價格強勢站上20／60日EMA；ETF偏弱，先觀察,66.7,65,54.8,85,100,可用,2340,,53.99,40.01,16.12,46.24,213.69,26.94,42.97,9.21,0.65,40,-24,-289,-305,-298,-503,-292,70.316,641.4490000000001,-392.6009999999999,-3912.6009999999997,148,662.457,585.43,1151.4299999999998,4,1,1550149380,84.031,46.73899999999999,49.62,58,152,-1036,,-108.046,-105.03900000000002,-1024.77,-5034.77,60.9,83.45,68.06,114.23,false,false,10.22,17.29,ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；高波動且5日漲幅過大
203,2421,建準,TWSE,電子零組件業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 154.17，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼；投信5/10日持續且具金額意義地賣超,60.8,64.8,58.2,85,100,完整,163,,26.03,21.08,15.56,50.21,164.23,4.78,17.53,4.43,3.21,7,-44,-74,-89,-196,-267,0,-156.53,1002.4399999999999,752.7769999999998,15475.777,-43,-87,-156,-33,0,3,-14181000,40.80599999999999,-322.05199999999996,36.48,52,984,1158,,43.145,1048.634,1230.829,15568.829,52.55,49.27,43.38,61.07,false,false,0.24,1.56,ETF短中期同步減碼；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超
204,6139,亞翔,TWSE,其他電子業,暫不承接,降低部位,trim,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,已有部位先停止加碼。反彈若仍未站回 759.72，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,價格跌破60日EMA且20日趨勢向下；ETF 5/10日同步減碼；投信5/10日持續且具金額意義地賣超,54.7,64.6,53.3,85,100,完整,736,,41.69,63.37,18.19,75.95,125.12,25.91,14.83,8.38,3.13,17,-175,-178,-570,-732,-721,-165,-288.767,-1365.118,-2258.455,-5803.455,-516.5,-911.5,-1281,-2134,1,4,-670864000,14.896000000000008,-302.911,22.08,32,-52,713,,105.138,-468.51399999999995,-674.544,-3106.544,48.69,45.67,34.46,68.09,false,false,0.28,4.1,中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎
205,2383,台光電,TWSE,電子零組件業,暫不承接,降低部位,trim,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,"已有部位先停止加碼。反彈若仍未站回 5,203.54，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。",價格跌破60日EMA且20日趨勢向下；投信5/10日持續且具金額意義地賣超,64.1,64.5,48.9,85,100,可用,5020,,129.85,95.18,24.72,63.23,135.5,42.46,78.5,30.84,0.5,53,1,-22,-2,32,-95,119,-187.627,-1151.701,-1670.938,-3277.938,-30,-2779.086,-3190.0350000000003,-4322.035,0,5,-13951011720,523.115,394.69200000000006,43.76,-191,1145,1127,,-187.855,1104.27,1124.405,656.405,43.99,31.17,23.3,46.9,true,false,-3.28,-1.28,中期趨勢仍向下；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
206,6664,群翊,TPEX,電子零組件業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 354.63，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,價格跌破60日EMA且20日趨勢向下,59.6,64.5,61.5,85,100,可用,346,,32.28,18.74,34.02,56.53,188.59,7.29,20.81,5.05,2.93,2,2,2,2,5,9,0,9.835,9.835,9.835,346.83500000000004,2,2,2,43,1,0,692000,-1.563,-1.563,10.15,,,,,9.398,9.398,9.398,317.398,49.5,51.58,34.74,85.25,false,false,0.24,2.98,中期趨勢仍向下；外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱；20日趨勢尚未上彎
207,8112,至上,TWSE,電子通路業,暫不承接,降低部位,trim,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,已有部位先停止加碼。反彈若仍未站回 87.78，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,價格跌破60日EMA且20日趨勢向下；外資持股5/10日下降且外資5日賣超,54.5,64.5,55.1,85,100,完整,82.6,,154.83,177.42,3.16,85.96,127.95,9.45,6.25,2.03,4.6,7,494,494,494,493,2751,0,-757.716,-8614.705,-17359.059,-46427.059,495,496,609.7950000000001,2867.795,2,0,40969600,-34.523,-441.538,13.75,-676,-7202,-14736,,-1199.572,-9076.182,-17527.316,-48625.316,35.04,8.94,8.46,9.89,true,true,-3.77,0.12,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
208,2610,華航,TWSE,航運業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 20.56，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,價格跌破60日EMA且20日趨勢向下,65.9,64,49.1,85,100,完整,20.45,,27.22,18.65,7.53,73.06,66.84,1.08,9.47,1.26,3.96,18,5289,11524,14692,16130,22060,0,20352.987,36183.740000000005,21995.217,20381.217000000004,5498,14909.765,16325.765,22229.765,5,0,304904694,1228.351,991.7330000000001,15.44,14612,20759,5194,,14583.315,20045.624000000003,4677.7190000000055,-1535.2809999999954,50.21,65.83,50.91,95.65,false,false,0.38,2.51,中期趨勢仍向下；20日趨勢尚未上彎
209,6446,藥華藥,TWSE,生技醫療業,暫不承接,降低部位,trim,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,"已有部位先停止加碼。反彈若仍未站回 1,260.65，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。",價格跌破60日EMA且20日趨勢向下；外資持股5/10日下降且外資5日賣超,56.7,64,68.9,85,100,可用,1175,,105.43,81.24,43.77,16.54,527.8,11.35,57.54,11.92,0.22,22,-4,-50,8508,8430,8268,-5,-452.107,-2462.578,-2467.721,-6453.721,16,8525.617,8445.878999999999,7585.878999999999,4,1,10017599975,134.434,116.62100000000001,22.14,-528,-11719,-10496,,-533.077,-11122.629,-11030.221,-14129.221,39.4,15.34,11.81,22.41,true,false,-6.79,-2.49,中期趨勢仍向下；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
210,6669,緯穎,TWSE,電腦及週邊設備業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,"已有部位暫停加碼；若收盤跌破60日EMA約 2,077.39，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",ETF 5/10日同步減碼；投信5/10日持續且具金額意義地賣超,57.8,63.9,56.5,85,100,可用,2105,,50.36,42.8,6.79,75.35,132.12,156.38,6.75,2.87,7.8,46,-363,-1068,-1690,-1240,-1242,-1850,-404.488,-2610.7360000000003,-7268.069,-18571.069,-699.3,-3917.591,-3502.2019999999998,-6404.201999999999,0,5,-8246529055,112.44600000000001,-94.18499999999993,22.27,417,1360,-3176,,308.526,1194.4090000000003,-3671.6820000000007,-11068.682,42.19,11.89,14.65,6.38,false,false,-5.5,-2.77,ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
