排名,代號,名稱,市場,產業,新部位建議,既有部位狀態,持有判斷模式,今天動作,下一次確認,既有部位說明,主要原因,短期時機分數,中期研究分數,長期初篩分數,長期方法覆蓋率%,資料健康度,資料健康狀態,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
137,8932,智通*,TPEX,數位雲端,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 89.14 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,55.7,56.5,58.4,85,100,可用,89.7,89.7,10.67,11.86,44.53,37.52,250.98,1.13,43.03,13.1,1.45,1,0,0,0,0,-5,0,-901.334,-901.334,-901.334,-901.334,0,0,0,0,0,0,0,-157.864,-157.864,26.05,,,,,-743.47,-743.47,-743.47,-743.47,48.8,40.17,49.82,20.85,false,true,-1.4,1.84,外資持股趨勢資料不足或期間有非市場異動；當下除權息調整價未守20日EMA
138,3014,聯陽,TWSE,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 134.46 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,49.7,56.3,66.7,85,100,可用,130.5,130.5,8.76,-0.58,28.48,33.51,218.05,5.88,13.23,2.96,6.49,11,-28,-14,-20,160,-9,0,68.107,-7.971000000000046,247.6769999999999,-2867.6760000000004,-28.338,-19.128,160.728,-8.301999999999964,1,3,-2505768,-33.525,-21.037,19.51,2,109,144,,96.365,44.68200000000003,107.98600000000005,-2839.0600000000004,46.73,53.87,52.56,56.49,true,false,-0.6,-1.14,累計營收負成長且當月改善不足；ETF 1/3日已轉為減碼；當下除權息調整價未守20日EMA
139,8131,福懋科,TWSE,半導體業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 65.52，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,48.3,56,65.8,85,100,完整,60.5,60.5,28.83,38.9,15.72,21.17,277.62,1.93,18.14,1.8,1.6,3,0,0,0,3,-4,0,-77.564,-74.67999999999995,-303.2629999999999,-2206.2450000000003,0,0,3,-3.5999999999999996,0,0,0,-12.736,-44.727000000000004,3.96,-419,-321,-303,,-72.031,-61.94399999999996,-261.53599999999994,-1929.9419999999998,42.08,47.44,52.19,37.95,false,true,-4.1,-4.42,外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA
140,1609,大亞,TWSE,電器電纜,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 37.08 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,51.9,55.6,48,85,100,完整,37,37,11.53,17.91,12.94,68.3,151.61,2.24,13.84,1.58,1.87,2,0,0,0,0,-10,0,1048.706,-1805.6610000000003,-1093.5470000000005,3618.094999999999,0,1,1,-13.458,1,0,37500,-33.153999999999996,-44.742999999999995,13.09,1013,-1050,345,,1088.224,-1773.507,-1049.8039999999999,3845.642,48.38,33.67,46.12,8.78,false,true,-0.66,-1.99,當下除權息調整價未守20日EMA
141,6239,力成,TWSE,半導體業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 280.61，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超；投信5/10日持續且具金額意義地賣超,52.9,55.6,49.3,85,100,可用,275,275,29.37,31.93,14.16,44.87,169.04,5.5,27.52,3.59,1.62,24,-63,93,-43,746,-438,163,-2627.837,-9472.805,-6853.146,-21711.981999999996,-53,-260.804,-182.60799999999998,-1821.8050000000003,1,3,-72503512,-604.4569999999999,513.4200000000001,31.67,-2039,-8006,-6418,,-2137.724,-8607.544,-7183.958,-19706.715000000004,48.91,50.97,54.35,44.21,false,true,-0.45,-0.72,投信5/10日持續且具金額意義的賣超；外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA
142,2489,瑞軒,TWSE,光電業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 37.14 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,61.7,55.6,48.2,85,93,可用,40.9,40.9,32.24,15.51,0.78,42.95,188.56,0.44,30.4,1.95,2.84,3,0,0,-10,248,246,0,-6842.524,5412.598000000002,-909.6289999999991,917.6240000000007,0,-10.5,245,240,0,1,-443625,2901.2959999999994,4520.668,6.07,-6307,3262,-781,,-6108.798,2521.8019999999997,-5675.2970000000005,-3679.4389999999994,62.15,73.82,77.54,66.37,false,true,9,2.12,20日累積後5日轉為調節；單季稅前獲利對營業外貢獻依賴偏高
143,2379,瑞昱,TWSE,半導體業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 715.05，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,56.9,55.5,44.4,85,100,可用,707,707,32.54,13.31,10.89,65.75,118.89,15.86,26.98,7.61,3.36,49,574,1442,1407,1864,1972,143,-268.636,-36.297000000000054,-195.0640000000003,-70.63500000000019,580.977,1566.4950000000001,2015.594,2426.1949999999997,4,1,1165472280,175.053,36.28500000000001,44,-498,-3446,-4468,,-787.082,-1777.8449999999998,-2246.9429999999998,-2765.842,44,42.01,52.38,21.27,false,true,-3.11,-3.15,外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA
144,6449,鈺邦,TWSE,電子零組件業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 253.70 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,45,55.5,57.4,85,100,可用,216.5,216.5,34.78,24.24,17.33,39.73,114.61,4.42,25.06,2.95,1.87,1,0,0,0,0,0,0,-399.862,-1375.733,-2332.9440000000004,-3163.66,0,0,0,0,0,0,0,3.7499999999999982,2.833999999999998,3.89,-307,-1031,-1969,,-391.355,-1379.483,-2335.778,-3156.308,42.17,49.99,52.81,44.36,false,true,-5.98,-7.08,外資持股趨勢資料不足或期間有非市場異動；當下除權息調整價未守20日EMA
145,6789,采鈺,TWSE,半導體業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 465.22，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,66,55.3,50.6,85,100,完整,465.5,465.5,24.63,11.27,21.04,18.54,367.01,2.95,92.27,8.34,0.62,8,-28,50,47,49,50,0,-489.616,-676.635,-43.15599999999996,-543.4259999999999,-28,47,49,47.657,1,2,22724500,64.35300000000001,124.606,4.35,-462,-1119,-657,,-428.326,-787.9879999999999,-216.76199999999997,-633.564,52.98,70.1,68.87,72.56,false,false,2.34,0.65,外資持股5/10日下降，且外資5日賣超；估值高且成長不足以支撐
146,1101,台泥,TWSE,水泥工業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 24.26，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,64.2,55.2,41.1,85,100,完整,24.45,24.45,1.54,1.54,7.25,49.78,179.65,0.38,,0.8,3.23,5,433,329,303,300,190,0,-24205.29,-13661.26,-10718.893000000004,6455.586999999996,438,116.41500000000002,113.41500000000002,-46.994999999999976,2,3,2887092,595.264,814.129,13.61,-132944,-142125,-133685,,-24368.396,-14372.938999999998,-11646.436999999994,5779.263000000006,50.95,32.57,36.41,24.9,true,true,0.02,1.45,外資持股5/10日下降，且外資5日賣超
147,1503,士電,TWSE,電機機械,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 206.34 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,56.5,55.1,49.6,85,100,完整,201,201,15.1,10.84,14.79,38.12,135.8,5.04,28.37,2.77,2.43,8,-2,5,7,-5,-62,0,-548.744,-26.226000000000113,1264.5269999999998,2412.2039999999997,-2,7,-5.147,-66.39800000000001,3,1,1442000,233.322,172.952,30.51,-645,-751,458,,-541.692,-266.5480000000001,1096.722,2377.929,48.11,46.42,52.62,34,true,true,-0.81,-5.41,當下除權息調整價未守20日EMA
148,3131,弘塑,TPEX,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 2,690.62 且法人籌碼轉弱，先減碼三分之一。",未觸發明確減碼訊號,55.9,54.9,42.7,85,100,可用,2365,2365,42.41,20.07,17.3,79.25,130.43,27.27,42.58,21.88,1.92,13,9,31,21,21,-193,11,-7.534,-7.534,-7.534,-7.534,15,15,15,15,1,0,36075000,-15.731,-15.731,34.01,,,,,-6.803,-6.803,-6.803,-6.803,42.96,47.78,48.06,47.22,false,true,-3.89,-5.02,外資持股趨勢資料不足或期間有非市場異動；當下除權息調整價未守20日EMA
149,4938,和碩,TWSE,電腦及週邊設備業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 87.07，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,62.1,54.9,42.1,85,100,可用,90.4,90.4,11.56,-1.99,1.36,62.17,126.76,2.26,15.46,1.19,4.37,26,1513,2641,2283,3758,16874,-369,-633.313,128.55999999999977,-3982.1860000000006,23377.676,1549,3061.865,4502.873,18898.614,4,1,280773021,-192.119,-312.033,31.55,-3821,-5185,-11708,,-2114.575,-2741.1859999999997,-8173.025999999999,8497.104000000001,54.11,62.05,53.36,79.43,false,false,0.93,1.12,主動ETF 5日轉為減碼；外資持股5/10日下降，且外資5日賣超
150,6290,良維,TPEX,電子零組件業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 248.35 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,52.4,54.9,58.5,85,100,可用,245.5,245.5,14.36,8.07,17.85,40.09,258.6,4.5,27.32,5.52,2.41,1,0,0,0,0,-2,0,-552.461,-552.461,-552.461,-552.461,0,0,0,0,0,0,0,-48.314,-48.314,18.88,,,,,-504.147,-504.147,-504.147,-504.147,53.95,74.69,79.49,65.08,false,true,3.22,-2,外資持股趨勢資料不足或期間有非市場異動
151,9941,裕融,TWSE,其他,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 81.12 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,56.3,54.7,46.6,85,100,完整,80.9,80.9,2.26,-1.74,14.77,85.93,98.25,3.86,11.78,1.38,5.54,8,0,594,917,1388,1687,625,1387.448,1222.777,1927.7129999999997,4162.49,0,904.329,1373.201,1665.891,4,0,74697575,-17.930000000000017,320.312,4.8,530,-980,-588,,1369.039,336.37799999999993,234.19999999999993,1925.005,44.3,45.34,58.77,18.48,false,true,-2.39,-5.26,累計營收負成長且當月改善不足；ETF加碼，但外資持股5/10日同步下降；當下除權息調整價未守20日EMA
152,6548,長科*,TPEX,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 72.47 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,55.8,54.5,47.8,85,100,可用,71.3,71.3,35.44,25.93,14.32,49.37,200.5,1.22,33.29,5.27,1.83,5,-10,394,394,394,550,214,-8.513,-8.513,-8.513,-8.513,-10,-10,-10,-10,0,1,-739000,6.326,6.326,5.58,,,,,-4.839,-4.839,-4.839,-4.839,46.99,53.86,53.61,54.35,false,false,-1.64,-4.93,外資持股趨勢資料不足或期間有非市場異動；當下除權息調整價未守20日EMA
153,4958,臻鼎-KY,TWSE,電子零組件業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 482.94 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,64.5,54.3,46.7,85,100,可用,464,464,31.82,16.5,7.03,39.71,160.6,3.55,60,3.64,0.67,41,189,1975,1501,1464,-5988,560,-7479.392,13302.821,9836.117999999999,-27109.252000000004,758.861,7533.423,4502.964999999999,3030.838999999999,4,1,3819445461,675.9999999999999,271.52999999999986,54.72,-8028,5321,5443,,-7550.438,5093.398,5061.623000000001,-29601.218,46.67,57.24,58.07,55.6,false,true,-3.28,-2.73,當下除權息調整價未守20日EMA
154,8110,華東,TWSE,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 47.09 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,48.6,53.7,68.1,85,100,完整,43.25,43.25,18.51,14.06,2.74,18.15,273.44,2.59,8.2,1.19,3.33,2,0,0,0,3,3,0,249.472,1306.9070000000002,3065.7709999999997,6332.724,0,0,3,3.359,0,0,0,-32.238,-36.543,2.1,-333,1128,2244,,263.797,1339.145,3099.314,6347.588,41.92,31.4,46.37,1.45,false,true,-3.92,-6.28,當下除權息調整價未守20日EMA；單季稅前獲利對營業外貢獻依賴偏高
155,3673,TPK-KY,TWSE,光電業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 66.53 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,52,53.6,54,85,100,完整,64.7,64.7,16.67,15.13,-1.41,48,197.98,3.33,14.63,0.67,2.69,1,0,0,0,0,0,0,-164.21,243.88599999999997,-416.8660000000001,28.10099999999983,0,0,0,0,0,0,0,-117.455,413.526,38.37,-374,-175,-619,,-69.415,361.34099999999995,-830.392,-77.33300000000008,48.79,63.77,73.37,44.55,false,true,-0.61,-4.15,當下除權息調整價未守20日EMA；單季稅前獲利對營業外貢獻依賴偏高
156,3714,富采,TWSE,光電業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 59.36 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,64.5,53.6,52.8,85,100,完整,61.5,61.5,24.92,5.07,-5.92,18.44,355.3,1.49,,1.05,1.45,2,0,0,0,4,-5,0,555.82,5186.626,5165.719000000001,7515.196000000002,0,0,4,-4.635999999999999,0,0,0,230.83999999999997,330.80999999999995,13.55,-35,2914,3794,,573.365,4955.786,4830.909000000001,6996.581,56.29,64.9,70.6,53.51,false,true,3.3,-3.15,單季稅前獲利對營業外貢獻依賴偏高
157,2402,毅嘉,TWSE,電子零組件業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 58.73，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,54.6,53.5,44.2,85,100,完整,57.3,57.3,24.02,17.28,4.36,56.6,161.09,0.46,35.51,2.51,3.37,1,0,0,0,0,-61,0,-2127.339,-570.7919999999999,-347.66299999999995,166.91500000000005,0,0,0,-61,0,0,0,163.805,246.06900000000002,5.42,-1618,-599,-132,,-1952.775,-734.5970000000002,-593.7320000000002,81.46699999999981,51.05,65.16,71.61,52.28,false,true,0.91,1.06,外資持股5/10日下降，且外資5日賣超
158,3048,益登,TWSE,電子通路業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 55.99，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,43,53,47.5,85,100,完整,52.4,52.4,54.6,34.3,2.25,81.14,133.57,3.15,11.46,1.98,1.85,1,0,0,0,0,0,0,-260.216,-1909.9779999999998,-2472.31,-2714.2740000000003,0,0,0,0,0,0,0,-56.363,-307.55899999999997,5.48,-321,-1871,-2709,,-254.257,-1853.6149999999998,-2164.7509999999997,-2561.2980000000002,38.68,11.53,21.08,-7.58,false,false,-5.32,-6.76,外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA
159,3583,辛耘,TWSE,半導體業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 741.89，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,59.8,52.9,34.1,85,100,完整,742,742,6.58,6.76,14.84,64.8,115.15,9.16,46.44,6.23,0.76,4,0,0,0,0,-832,0,-106.695,-532.029,-178.397,-249.95499999999998,0,0,0,-1106.99,0,0,0,-0.19699999999999207,-17.894999999999982,22.62,-37,-554,-218,,-86.573,-531.832,-160.50199999999998,910.1389999999999,51.7,57.36,57.04,58.01,false,false,1.55,-2.37,外資持股5/10日下降，且外資5日賣超
160,2478,大毅,TWSE,電子零組件業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 133.75，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,40,52.4,66.6,85,100,完整,114.5,114.5,47.49,19.84,15.93,29.93,259.07,2.91,24.9,2.37,1.65,3,-33,-57,-95,3699,4403,-93,2.553,-1831.52,-3175.6189999999997,-10291.527999999998,-33,-95,3699,4403,0,3,-11495000,-5.853999999999999,-83.30099999999999,11.29,144,-1202,-4764,,65.553,-1730.6660000000002,-6791.318,-14781.454999999998,39.67,32.57,41.52,14.65,false,true,-8.29,-8.4,20日累積後5日轉為調節；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信20日買超後近5日轉賣；外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA
161,3026,禾伸堂,TWSE,電子零組件業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 641.40，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,52.2,52.4,51.1,85,100,可用,638,638,37.05,18.63,14.38,40.55,193.98,6.73,66.93,11.01,0.85,11,-1,466,462,169,358,0,-212.035,-1683.196,-2843.7490000000003,-11314.693000000001,-1,1336.25,354.85,3217.85,2,3,916667500,-12.451000000000036,-95.57900000000004,13.48,-244,-2251,-1462,,-135.909,-3006.995,-3103.0199999999995,-14198.260999999999,47.14,48.57,56.29,33.11,false,true,-4.38,-5.48,外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
162,8046,南電,TWSE,電子零組件業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,"已有部位暫停加碼；若收盤跌破60日EMA約 1,095.73，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",外資持股5/10日下降且外資5日賣超,51.3,52.2,58.5,85,100,可用,1080,1080,50.24,39.38,17.18,24.03,338.73,5.53,141.01,15.74,0.17,35,-40,815,1144,1099,2071,780,-668.936,-2202.6749999999997,-2962.2719999999995,-8880.803999999998,-651.118,-706.2359999999999,835.5480000000002,5562.37,2,3,-847483200,-109.761,-24.711,11.27,23,-1135,-4073,,6.589,-1386.6779999999999,-3773.1089999999995,-13384.205999999998,43.5,36.95,46.63,17.6,false,true,-8.25,-16.6,投信20日買超後近5日轉賣；外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
163,2597,潤弘,TWSE,建材營造,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 167.38 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,61,52.1,33.6,85,100,完整,168,168,3.13,13.32,13.16,68.77,112.85,5.08,14.58,7.1,5.69,5,-1,50,50,50,47,0,212.755,627.023,1021.33,1515.092,-1,50,50,47.357,1,1,8500000,1.435,7.7379999999999995,2.26,238,234,455,,204.579,575.588,963.592,1607.378,49.68,39.74,57.46,4.3,false,true,-0.33,-2.04,當下除權息調整價未守20日EMA
164,4749,新應材,TPEX,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 826.98 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,53.1,52.1,58.1,85,100,可用,759,759,22.53,18.07,25.14,28.91,445.09,6.94,61.06,7.06,1.02,6,-5,10,8,8,3,0,-52.977,-52.977,-52.977,-52.977,-5,-5,-5,-5,0,1,-3935000,-1.763,-1.763,12.6,,,,,-46.214,-46.214,-46.214,-46.214,44.22,57.65,58.73,55.49,false,true,-2.51,-3.8,外資持股趨勢資料不足或期間有非市場異動；當下除權息調整價未守20日EMA
165,2492,華新科,TWSE,電子零組件業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 311.37，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,投信5/10日持續且具金額意義地賣超,52.3,52,55.2,85,100,完整,271.5,271.5,41.95,18.66,9.02,34.44,157.66,4.93,32.92,2.14,0.85,8,-7,23,10,5,-57,0,-1237.441,1141.295,-21169.073,-58524.958,-7,-222,-245,2437.776,1,3,-65046000,-70.57000000000016,-162.53800000000012,11.68,-1879,1726,-21158,,-743.464,1433.865,-20761.535,-57328.659999999996,44.35,54.15,57.11,48.24,false,true,-5.69,-4.74,投信5/10日持續且具金額意義的賣超；當下除權息調整價未守20日EMA
166,7795,長廣,TWSE,電子零組件業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 484.13，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,50.3,52,56.4,85,100,完整,489,489,61.01,9.7,15.64,29.24,432.72,0.88,227.88,14.29,0.42,1,0,0,0,0,0,0,125.335,-94.64799999999997,-162.55699999999996,-1403.2559999999999,0,0,0,-1.053,0,0,0,86.87,69,6.48,130,-93,-170,,111.351,-181.51800000000003,-231.55700000000002,-1606.277,46.48,18.61,32.38,-8.94,false,false,-5.82,-10.28,外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA
167,5425,台半,TPEX,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 92.36 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,54.9,51.8,44.5,85,100,可用,91.2,91.2,24.09,5.52,8.99,50.58,181.79,1.52,33.64,2.96,2.19,1,-23,-39,4196,5167,6445,4196,-781.629,-781.629,-781.629,-781.629,-23,-23,-23,-23,0,1,-2127500,-86.629,-86.629,17,,,,,-672,-672,-672,-672,49.49,46.79,52.71,34.97,false,true,-0.13,-4.2,ETF 1/3日已轉為減碼；外資持股趨勢資料不足或期間有非市場異動；當下除權息調整價未守20日EMA
168,2312,金寶,TWSE,其他電子業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 32.24 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,56.5,51.6,36.5,85,100,完整,31.8,31.8,49.23,1.22,2.82,73.25,123.94,0.7,27.86,2.06,1.81,4,1,1,1,16,26,0,519.771,9198.348000000002,5930.718,19444.679,1,1,16,25.731,1,0,33150,796.897,25.551000000000045,9.23,-1078,4817,607,,747.445,8400.451,5889.1669999999995,19878.545,47.49,55.72,52.72,61.72,false,false,-1.2,0.32,當下除權息調整價未守20日EMA
169,3016,嘉晶,TWSE,半導體業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 103.39，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,50.4,51.4,49.8,85,100,完整,98.3,98.3,51.43,31.32,14.09,31.1,295.64,1,83.33,5.57,0.5,2,0,0,0,2,2,0,-921.679,-2052.1389999999997,-518.3259999999996,-2224.2569999999996,0,0,2,2.681,0,0,0,64.383,110.90899999999999,4.01,-642,-1989,-266,,-786.117,-2116.522,-631.2349999999999,-2657.1679999999997,46.18,45.86,47.64,42.29,false,true,-2.68,-1.6,外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA
170,6138,茂達,TPEX,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 301.60 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,47.3,51.2,57.3,85,100,可用,280,280,9.03,11.92,19.7,36.78,238.48,7.64,19.37,5.7,3.8,5,-4,1,1,-131,-278,0,-30.155,-30.155,-30.155,-30.155,-4,-4,-4,-4,0,1,-1152000,0.256,0.256,13.17,,,,,-26.411,-26.411,-26.411,-26.411,43.27,44.86,49.75,35.07,false,true,-3.87,-5.25,外資持股趨勢資料不足或期間有非市場異動；當下除權息調整價未守20日EMA
