排名,代號,名稱,市場,產業,新部位建議,既有部位狀態,今天動作,下一次確認,既有部位說明,短期時機分數,中期研究分數,長期初篩分數,長期方法覆蓋率%,資料健康度,資料健康狀態,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
104,6548,長科*,TPEX,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 72.63 且法人籌碼轉弱，先減碼三分之一。,60.6,60,47.6,85,100,可用,75.3,76.5,35.44,25.93,14.32,49.37,200.5,1.22,33.92,5.37,1.79,5,0,0,-5,1542,7433,0,515.297,515.297,515.297,515.297,0,0,0,0,0,0,0,29.797,29.797,5.23,,,,,485.5,485.5,485.5,485.5,52.51,76.83,72.65,85.2,false,false,3.14,1.21,20日累積後5日轉為調節；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎
105,2324,仁寶,TWSE,電腦及週邊設備業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 35.52 且法人籌碼轉弱，先減碼三分之一。,63.2,60,41.4,85,87.9,可用,39.9,40.4,38.26,18.82,1.31,67.75,130.7,0.45,30,1.33,2.76,12,-126,-592,-966,1980,3118,0,54989.098,49783.346,101565.038,148401.167,60.921,-26.125999999999998,1718.3480000000002,-2175.714000000001,1,4,-1042427,2784.4579999999996,3713.2439999999997,38.08,51024,45587,112048,,51024.49,47025.013999999996,96133.446,142718.457,65.34,79.61,72.46,93.93,false,false,9.14,7.98,20日累積後5日轉為調節；ETF 1/3日已轉為減碼；外資持股趨勢資料不足或期間有非市場異動
106,3105,穩懋,TPEX,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 399.27 且法人籌碼轉弱，先減碼三分之一。,67.1,59.9,49.3,85,100,可用,400,409.25,31.18,33.42,11.91,30.31,161.86,3.56,47,3.87,0.5,12,654,710,834,906,-1,695,6274.599,6274.599,6274.599,6274.599,825.374,825.374,825.374,825.374,1,0,330149600,290.644,290.644,26.94,,,,,5158.581,5158.581,5158.581,5158.581,55.69,83.46,73.96,102.48,false,false,10.04,6.38,外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；短線過熱或乖離過大
107,2464,盟立,TWSE,其他電子業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 151.20 且法人籌碼轉弱，先減碼三分之一。,70.1,59.6,36.7,85,100,完整,196.5,194.75,62.1,25.64,4.36,55.35,126.78,0.66,517.11,7.46,0.25,3,0,1,63,407,407,62,5572.866,12804.34,16208.382,19054.996,0,62.539,556.539,836.539,2,0,12288914,280.195,734.753,14.66,5361,11701,15869,,5419.065,12461.606,14917.09,18068.025000000005,68.42,86.45,80.09,99.16,false,false,20.56,15.59,短線過熱或乖離過大；高波動且5日漲幅過大；融資增幅與短線漲幅同步偏高
108,2801,彰銀,TWSE,金融保險業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 22.73，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,60.3,59.2,56.1,85,91,可用,23.7,23.73,7.11,13.38,,93.51,,0.44,14.81,1.23,4.43,20,28,-1125,-2526,11946,65011,0,-1471.942,-21556.277000000002,-83001.17399999998,-66949.91199999998,28,-2411.6949999999997,4802.838,57991.981,1,4,-57157171,167.54700000000003,-6705.071,16.56,-3815,-10735,-112064,,-1606.942,-19312.129,-81098.941,-123904.26399999998,53.52,21.4,28.05,8.11,false,false,0.52,0.21,20日累積後5日轉為調節；投信20日買超後近5日轉賣；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎
109,2731,雄獅,TWSE,觀光餐旅,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 150.80，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,48.8,58.9,56,85,100,完整,145.5,144.75,13.41,10.33,4.43,65.83,134.89,7.27,8.95,3.04,8.8,2,0,-1,-1,2,8,0,48.906,-298.426,-499.8499999999999,-485.2919999999999,0,-51,-48.71,-42.535000000000004,0,1,-7420500,6.233,-28.153999999999996,8.99,107,-47,-130,,53.36,-253.659,-422.9859999999999,-427.68199999999985,45.24,44.78,51.95,30.44,false,false,-0.31,-0.34,20日累積後5日轉為調節；外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA
110,4904,遠傳,TWSE,通信網路業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 101.54 且法人籌碼轉弱，先減碼三分之一。,60.3,58.8,54,85,91,可用,101,100.25,14.87,10.79,17.63,45.96,92.82,1.03,25.63,3.8,3.77,35,2378,2259,3586,5871,-2552,1394,1725.328,4634.515,21029.102000000003,68578.50300000001,2526.929,4442.095,4428.265,-9869.525,5,0,448651595,9.920000000000002,206.40499999999997,19.44,-827,-1044,45505,,-794.275,182.49999999999991,16394.432,72203.461,45.58,21.48,27.18,10.09,false,false,-1.43,0,當下除權息調整價未守20日EMA
111,2493,揚博,TWSE,電子零組件業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 212.50，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,59.2,58.4,48.9,85,91,可用,243,238.5,25.93,11.87,17.97,51.53,160.67,1.26,57.45,10.61,1.65,2,-3,-3,-5,6,320,0,-380.868,-1088.492,-4284.649,731.9329999999993,-3,39,50,364,2,2,9477000,144.702,187.943,7.14,-58,-949,-3036,,-390.85,-1272.194,-4522.592,229.41500000000053,55.67,84.55,70.82,112.01,false,false,9.4,18.25,20日累積後5日轉為調節；ETF 1/3日已轉為減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；高波動且5日漲幅過大；融資增幅與短線漲幅同步偏高；借券賣出與借券賣出餘額壓力升高
112,2312,金寶,TWSE,其他電子業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 32.29 且法人籌碼轉弱，先減碼三分之一。,66,58.3,36.6,85,91,可用,33.5,34.03,49.23,1.22,2.47,70.62,122.81,0.35,32.21,2.25,1.79,4,0,-6,20,48,167,0,4801.129,10058.873000000001,22367.989,24090.962,0,19.731,47.731,166.731,1,1,660989,632.0090000000001,1746.799,8.96,4225,7669,19283,,4552.86,9407.133,20573.459,24828.105999999996,54.52,75.84,69.11,89.29,false,false,4.13,4.69,20日趨勢尚未上彎
113,3661,世芯-KY,TWSE,半導體業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,"已有部位暫停加碼；若收盤跌破60日EMA約 3,828.54，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",61.2,58.3,60.1,85,91,可用,4055,4125,181.78,-13.78,32.66,27.06,344.81,17.55,59.43,7.66,0.84,24,-12,-11,-21,23,159,-8,323.37,864.9060000000001,727.25,-827.919,-7,-330.021,-310.021,-379.01399999999995,2,3,-1338235155,117.131,255.417,50.99,257,1001,-652,,327.67,1077.796,781.8539999999999,-613.812,60.08,86.39,77.48,104.22,false,false,11.51,12.33,20日累積後5日轉為調節；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；短線過熱或乖離過大；高波動且5日漲幅過大
114,5388,中磊,TWSE,通信網路業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 85.17，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,49.3,58.1,50,85,100,完整,82.4,80.8,51.3,56.86,3.13,72.17,130.23,2.59,18.43,1.52,3.03,3,0,0,2,-4,-6,0,-13726.934,-12320.403999999999,-6759.638999999997,-2851.2889999999984,0,2.233,-3.132,-5.802,2,0,183999,199.74900000000005,167.75400000000002,21.51,-13054,-11802,-2923,,-13695.721,-12522.386,-6924.261,-2494.161000000002,43.46,53.23,63.32,33.04,false,true,-5.64,-10.04,外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA
115,2884,玉山金,TWSE,金融保險業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 35.31 且法人籌碼轉弱，先減碼三分之一。,62,57.8,51.1,85,91,可用,36.75,36.67,4.75,21.58,,93.91,,0.62,16.7,2.09,3.81,30,-90,-376,-685,11088,44291,0,-5459.996,-24903.613000000005,12544.942999999992,169942.27499999997,363.395,2945.6530000000002,3962.3329999999996,10690.99,5,0,108252748,-987.8779999999999,-1278.1799999999998,31.84,-4907,-24310,28921,,-5878.345,-26861.388000000003,9860.789999999997,137421.924,52.17,40.21,57.47,5.68,false,false,-0.35,-3.54,20日累積後5日轉為調節；ETF 1/3日已轉為減碼；當下除權息調整價未守20日EMA
116,1717,長興,TWSE,化學工業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 69.39 且法人籌碼轉弱，先減碼三分之一。,67,57.2,40.7,85,100,可用,78.6,79.25,23.86,10.48,7.03,51.77,173.89,1.09,41.37,2.96,1.27,5,200,993,1436,2504,2518,1442,18025.639,28052.456999999995,34847.967999999986,18554.225999999988,200.07,1436.493,3867.435,4807.581,5,0,112908350,1924.9320000000002,2607.978,12.98,17523,26408,27316,,16328.784,24691.032,28372.554999999997,13736.199000000004,67.51,91.91,83.08,109.56,false,false,17.27,18.2,外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；短線過熱或乖離過大
117,2610,華航,TWSE,航運業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 21.04 且法人籌碼轉弱，先減碼三分之一。,52.1,57,49.3,85,100,完整,20.25,20.13,25.34,17.43,7.53,73.06,66.84,1.08,9.38,1.24,4,18,29,257,7158,6738,31981,6797,-4997.508,-99720.109,-30573.406000000006,62320.380999999994,29,7157.743,6808.781,19646.038999999997,4,1,144944296,-2949.705,-2092.2030000000004,15.81,-4623,-103754,20534,,-4977.318,-103928.147,-35289.984,45566.57200000001,38.83,29.01,49.3,-11.56,false,true,-5.59,-10.4,當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高；官方重大訊息出現高風險關鍵字，須查原文
118,3211,順達,TPEX,電腦及週邊設備業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 380.44 且法人籌碼轉弱，先減碼三分之一。,60.9,56.5,44.7,85,100,可用,412,410.25,20.88,21.66,9.45,52.5,143.34,3.4,55.53,7.1,2.78,9,69,69,68,71,904,69,-136.256,-136.256,-136.256,-136.256,1807,1807,1807,1807,1,0,744484000,-131.991,-131.991,19.84,,,,,-1811.265,-1811.265,-1811.265,-1811.265,58.54,82.96,65.72,117.44,false,false,12.65,26.96,外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；短線過熱或乖離過大；高波動且5日漲幅過大
119,3529,力旺,TPEX,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 2,808.10 且法人籌碼轉弱，先減碼三分之一。",54.5,56.3,50.6,85,100,可用,2660,2670,23.77,19.72,60.64,43.12,194.99,15.75,89.23,56.96,0.77,18,-3,-7,-9,162,294,-7,-13.541,-13.541,-13.541,-13.541,-2.997,-2.997,-2.997,-2.997,0,1,-7972020,-3.325,-3.325,66.52,,,,,-7.219,-7.219,-7.219,-7.219,51.45,66.84,70.64,59.25,false,true,2.71,1.14,20日累積後5日轉為調節；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；外資持股趨勢資料不足或期間有非市場異動；估值高且成長不足以支撐
120,4938,和碩,TWSE,電腦及週邊設備業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 84.72 且法人籌碼轉弱，先減碼三分之一。,67.3,56.3,43.3,85,100,可用,91.4,99.95,11.56,-1.99,1.36,62.17,126.76,2.26,15.41,1.18,4.39,26,-66,3350,4114,5595,-6411,0,8768.716,11645.881000000001,27452.33,56969.756,43,4661.741,5440.011,-9516.289999999999,5,0,426083127,-186.56100000000004,375.609,31.28,7850,4395,38624,,8259.658,7170.701,21636.71,62978.432,61.93,84.18,74.82,102.9,false,false,5.53,2.12,短線過熱或乖離過大
121,2388,威盛,TWSE,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 72.90 且法人籌碼轉弱，先減碼三分之一。,60.4,56.2,40.7,85,90.8,可用,77.5,78.45,43.29,35.69,-24.02,38.87,195.46,0.08,430.56,1.97,0.06,4,0,-20,-90,17,-781,0,-1758.976,-1532.1560000000002,9988.389000000001,9323.750000000002,0,-90.062,9.937999999999988,-788.062,0,2,-6979805,-676.0490000000001,39.23499999999987,17.41,-1493,-1805,7874,,-1661.147,-766.0449999999998,9939.215999999999,10927.458999999995,53.43,68.15,71.59,61.25,false,true,2.41,-6.63,單季稅前獲利對營業外貢獻依賴偏高
122,5314,世紀*,TPEX,其他,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 62.39 且法人籌碼轉弱，先減碼三分之一。,58.7,56.1,28.7,85,85,可用,62.5,62.5,149.63,159.94,,,,,12.14,9.59,2.82,1,0,0,-3,8,4,0,732.41,732.41,732.41,732.41,0,0,0,0,0,0,0,182.351,182.351,6.73,,,,,550.059,550.059,550.059,550.059,56.12,90.97,79.8,113.33,false,false,6.18,10.04,20日累積後5日轉為調節；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；高波動且5日漲幅過大；2日內除權息，等待價格重置
123,1477,聚陽,TWSE,紡織纖維,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 223.95，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,58,55.4,55.9,85,100,完整,219,216.25,7.86,-1.63,14.44,42.05,180.12,7.65,14.95,3.92,6.85,17,84,135,182,530,778,68,-928.17,-3517.424,-4193.743,-4731.992000000001,84,182.10399999999998,535.076,817.428,5,0,39880776,-6.977000000000001,-137.703,16.85,-1038,-4521,-5102,,-1017.393,-3692.5509999999995,-4591.116,-5490.302,47.49,56,64.36,39.27,false,true,-0.73,-2.67,累計營收負成長且當月改善不足；外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA
124,1605,華新,TWSE,電器電纜,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 34.79 且法人籌碼轉弱，先減碼三分之一。,60.3,54.7,48.8,85,100,可用,40,40.88,10.08,0.98,1.4,38.79,147.45,2.85,12.23,0.88,1.25,7,-6,-19,-19,17,58,0,44268.856,84302.08300000001,127270.422,95481.131,-6.207,-19.006999999999998,53.694,130.659,0,3,-760280,601.225,2037.9220000000003,17.36,44225,82371,98787,,44292.104,83719.865,125178.80600000001,96025.18100000001,67.67,88.72,80.35,105.45,false,false,15.05,14.78,20日累積後5日轉為調節；ETF 1/3日已轉為減碼；短線過熱或乖離過大；單季稅前獲利對營業外貢獻依賴偏高
125,2425,承啟,TWSE,電腦及週邊設備業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 41.46，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,49,54.5,45.2,85,71,可用,41.9,41.7,143.6,120.82,0.01,54.57,183.46,0.62,,1.61,0.24,1,-1,-1,-6,1,207,0,-1287.8,-5988.3769999999995,-5221.722999999999,-7044.6709999999985,-1,-6,1,207,0,2,-251400,5.5809999999999995,-100.135,3.99,-981,-5226,-6888,,-1294.8,-5987.958,-5122.587999999999,-7223.211999999999,44.3,44.27,62.44,7.93,false,true,-8.57,-14.66,ETF 1/3日已轉為減碼；外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA；單季稅前獲利對營業外貢獻依賴偏高
126,6831,邁科,TWSE,電腦及週邊設備業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 656.50，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,64.7,54.4,40.7,85,91,可用,678,697.5,31.25,20.93,6.55,47.68,164.08,0.66,137.8,17.1,0.44,5,0,12,17,608,612,17,96.308,-263.786,-388.52000000000004,-1571.2380000000003,101,118,452,-299,3,0,80004000,20.156000000000006,-29.031999999999993,14.68,-27,-321,-857,,-36.953,-401.942,-811.4880000000002,-1292.8940000000002,53.13,74.8,65.05,94.31,false,false,6.9,13.57,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；高波動且5日漲幅過大
127,7795,長廣,TWSE,電子零組件業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 441.88，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,51.7,54.2,56.7,85,100,完整,506,556,61.01,9.7,15.64,29.24,432.72,0.88,223.89,14.04,0.42,1,0,0,0,0,0,0,-44.008,-1867.237,-2607.795,-3266.7,0,-0.053,0.947,2.947,0,1,-26818,15.992000000000004,34.918000000000006,6.03,-52,-1814,-2608,,-61,-1883.176,-2643.66,-3307.6079999999997,60.37,85.7,71.73,113.66,false,false,14.67,18.78,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；短線過熱或乖離過大；高波動且5日漲幅過大
128,2454,聯發科,TWSE,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 3,708.63 且法人籌碼轉弱，先減碼三分之一。",65.3,54,37.8,85,100,可用,4015,4162.5,12.16,0.84,15.19,45.06,123.94,30.44,66.31,15.11,1.33,70,-57,3,-1,1811,2787,40,4.425,938.4409999999996,1585.0879999999997,-1594.1950000000002,-122.592,-577.908,1428.202,777.783,0,5,-2320300620,61.06500000000001,235.305,55.36,162,1760,-3223,,148.529,1455.284,-78.41900000000032,-3161.5120000000006,55.85,82.27,77.53,91.73,false,false,4.93,0.37,20日累積後5日轉為調節；投信20日買超後近5日轉賣
129,2412,中華電,TWSE,通信網路業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 138.54 且法人籌碼轉弱，先減碼三分之一。,47.6,53.5,60.1,85,100,可用,136,135.25,3.68,7.23,21.73,30.99,122.39,2.68,26.72,2.88,3.82,36,-1984,-1981,-1275,911,6167,-1072,-3185.699,-5982.468,8350.218,112269.039,-1975.046,-1083.921,-858.3220000000001,680.2839999999997,3,2,-147413256,-131.986,-322.707,17.23,-381,-11313,57672,,-1239.653,-4766.561000000001,9531.247,106412.56600000002,39.29,11.95,20.47,-5.1,false,false,-1.34,-0.73,20日累積後5日轉為調節；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；當下除權息調整價未守20日EMA
130,2354,鴻準,TWSE,其他電子業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 57.32 且法人籌碼轉弱，先減碼三分之一。,61,53,50.6,85,100,完整,63,62.75,37.46,-11.25,1.29,36.29,219.89,1.1,26.69,0.78,2.38,6,0,0,-6,15,76,0,5805.428,25194.557,32994.014,31222.103000000003,0,-5.835,35.165,108.16499999999999,1,2,-367605,1014.322,1205.101,12.75,2750,23135,32009,,5606.208,24186.069999999996,31753.747999999996,30436.928999999996,67.45,79.74,76.98,85.26,false,false,7.97,13.51,20日累積後5日轉為調節；融資增幅與短線漲幅同步偏高；單季稅前獲利對營業外貢獻依賴偏高
131,2377,微星,TWSE,電腦及週邊設備業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 138.09 且法人籌碼轉弱，先減碼三分之一。,66.1,52.6,47.1,85,100,完整,169,168.75,-0.02,-6.48,6.74,54.86,182.8,7.59,14.66,2.46,2.49,21,-150,-223,121,-323,3508,369,8782.009,17253.729,31059.081,41860.731999999996,-113,306.476,-373.101,2459.274,2,3,51794444,1275.1149999999998,2969.624999999999,18.16,7922,12257,18193,,7854.332,15672.138,28462.557,35816.96199999999,71.8,86.05,75.44,107.27,false,false,13.09,11.92,累計營收負成長且當月改善不足；ETF 1/3日已轉為減碼；短線過熱或乖離過大；融資增幅與短線漲幅同步偏高
132,9910,豐泰,TWSE,運動休閒,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 71.55 且法人籌碼轉弱，先減碼三分之一。,60.9,52,42.5,85,100,完整,71,70.65,1,-2.96,4.99,51.08,137.19,1.71,14.43,2.96,5.77,8,34,139,248,311,-2946,0,455.334,2832.358,2700.92,2386.06,34,248.239,311.02700000000004,-2945.7209999999995,5,0,17624969,17.423,-80.915,5.56,547,2538,3490,,422.046,2566.696,2470.8079999999995,5393.87,55.92,67.76,57.07,89.14,false,false,2.29,5.34,累計營收負成長且當月改善不足
133,2201,裕隆,TWSE,汽車工業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 27.83 且法人籌碼轉弱，先減碼三分之一。,67.1,51.7,33.4,85,91,可用,28.35,28.88,-3.92,-3.66,9.01,74.03,100.51,0.35,33.35,0.47,1.98,4,45,32,32,822,294,45,1666.323,2367.378,2741.7790000000005,5539.577,45,32.188,840.188,331.188,1,1,912530,39.72800000000001,-11.54699999999999,5.03,1406,1604,1722,,1589.462,2295.462,1913.1380000000001,5131.694,56.55,53.42,42.12,76.02,false,false,2.2,3.66,累計營收負成長且當月改善不足；20日趨勢尚未上彎
134,3045,台灣大,TWSE,通信網路業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 112.82 且法人籌碼轉弱，先減碼三分之一。,48.8,51,46.9,85,100,可用,109.5,108.25,7.14,4.2,12.15,61.22,52.55,2.86,20.7,3.97,4.33,36,-40,-302,-454,786,-7896,-1,708.619,-2213.8619999999996,5743.281000000001,72781.682,91.317,292.405,-37.8650000000001,-13495.108,4,1,32018347,190.952,314.135,16.35,381,-2440,36161,,598.224,-2697.219,5467.011,82130.726,36.78,15.12,22.45,0.45,false,false,-1.95,-0.9,ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；當下除權息調整價未守20日EMA；官方重大訊息出現高風險關鍵字，須查原文
135,6715,嘉基,TWSE,電子零組件業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 392.08 且法人籌碼轉弱，先減碼三分之一。,51.9,50.9,57.1,85,91,可用,396.5,422,23.35,2.68,15.89,19.28,332.23,1.02,187.91,7.28,0.49,1,0,0,0,0,-53,0,106.78,-26.071000000000005,-155.87100000000004,-927.4950000000001,0,-478,-680,-814,0,2,-189527000,5.670000000000001,-38.603,2.63,110,504,936,,106,446.259,562.7320000000001,-121.5269999999999,53.34,74.54,57.2,109.23,false,false,7.11,6.73,20日趨勢尚未上彎；短線過熱或乖離過大；估值高且成長不足以支撐
136,2002,中鋼,TWSE,鋼鐵工業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 19.02 且法人籌碼轉弱，先減碼三分之一。,67.4,50.4,24.6,85,100,可用,19.75,19.67,21.85,2.63,1.81,51.15,126.1,-0.03,,1,0.76,8,-14,-47,-47,52,15,0,17669.413,143186.03600000002,153880.59000000003,351686.77300000004,-14,-46.663,227.601,224.70100000000002,0,2,-921594,3281.264,1040.399,15.15,11929,131631,226333,,18378.28,139951.435,152612.59000000003,343697.0420000001,69.81,78.35,65.56,103.92,false,false,3.3,4.5,20日累積後5日轉為調節；ETF 1/3日已轉為減碼
137,2484,希華,TWSE,電子零組件業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 66.65 且法人籌碼轉弱，先減碼三分之一。,55.9,50.3,56,85,85,完整,73.9,76.15,7.1,-1.19,10.26,19.25,453.99,0.86,53.17,2.87,0.95,1,-3,-3,-12,2,416,0,1642.441,1334.7640000000001,-1140.856,-5687.489000000001,-3,-12,2,416,0,2,-886800,-9.229000000000001,32.474999999999994,5.14,1641,1353,129,,1631.451,1355.993,-1175.3310000000006,-6128.576000000001,53,73.77,65.38,90.54,false,false,3.29,4.82,累計營收負成長且當月改善不足；ETF 1/3日已轉為減碼；20日趨勢尚未上彎
138,5483,中美晶,TPEX,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 180.33 且法人籌碼轉弱，先減碼三分之一。,64.1,50.3,27.8,85,85,可用,185,191.75,27.72,5.36,,,,,26.28,2.3,1.89,13,150,172,201,396,5064,150,4356.744,4356.744,4356.744,4356.744,300.254,300.254,300.254,300.254,1,0,55546990,260.987,260.987,26.88,,,,,3795.503,3795.503,3795.503,3795.503,49.11,51.59,39.42,75.94,false,false,-0.12,3.93,外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎
