排名,代號,名稱,市場,產業,新部位建議,既有部位建議,既有部位說明,分數,信心度,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
132,6782,視陽,TWSE,生技醫療業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 195.54，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,57.3,100,177,,45.95,23.39,28.11,32.69,126.45,3.82,11.94,2.65,4.75,1,0,0,0,0,0,0,36.304,-431.94899999999996,-665.531,-38.664999999999964,0,0,100,100,0,0,0,-29.313,-9.288000000000002,7.7,76,-461,-679,,35.802,-402.636,-756.2430000000002,-213.4580000000002,29.86,11.39,11.26,11.64,true,false,-7.52,-6.1,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
133,8926,台汽電,TWSE,油電燃氣業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 67.38，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,57.2,100,60.8,,1719.48,712.57,8.45,63.98,169.34,2.11,14.9,2.55,3.49,5,3,1,469,60,727,0,148.22,-1327.69,-4063.0290000000005,-14788.45,9,482.437,70.505,734.505,2,2,29332170,20.162999999999997,-10.968000000000004,8.38,254,-1395,-9982,,130.357,-1830.2900000000002,-4122.566000000001,-15611.91,31.45,12.67,11.09,15.83,true,true,-9.77,-6.03,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
134,2330,台積電,TWSE,半導體業,暫不承接,停止加碼／開始減碼,"已有部位先停止加碼。反彈若仍未站回 2,364.24，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。",56.9,100,2200,,67.87,35.61,58.1,31.5,248.83,22.08,29.58,9.68,1,66,8890,11653,12649,30149,42379,-2024,-4665.24,-28902.03,-64333.223,-102045.455,1652.413,2110.1279999999997,7711.511,17768.148999999998,4,1,4642281600,11770.858999999999,19371.961,69.16,-14292,-45538,-130313,,-11210.895,-42783.017,-91416.695,-143758.185,35.18,21.83,32.8,-0.12,false,true,-6.95,-8.33,中期趨勢仍向下；主動ETF 5日轉為減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
135,2867,三商壽,TWSE,金融保險業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 8.54，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,56.9,100,9.37,,187.2,335.29,,95.07,,-0.03,66.93,0.71,,1,0,0,0,0,0,0,6424.688,27642.688000000002,71331.289,116526.189,0,0,0,0,0,0,0,2814,5048.48,21.8,4137,24172,132755,,4105.688,24828.688000000002,66282.80900000001,106497.709,69.19,64.05,66.85,58.43,false,false,3.79,0.97,
136,7749,意騰-KY,TWSE,半導體業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 420.59，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,56.4,100,311.5,,64.48,64.12,32,10.43,897.15,3.56,25,3.68,2.89,1,0,0,0,0,5,0,98.809,53.966,-48.62199999999999,-129.529,0,0,0,0,0,0,0,-12.193999999999999,-15.244,22.94,161,166,-4,,104.107,66.15999999999998,-33.378000000000014,-113.05000000000001,22.03,12.67,14.78,8.44,false,true,-17.76,-15.35,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
137,8016,矽創,TWSE,半導體業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 290.75，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,56.2,100,264.5,,26.61,28.95,11.53,34.06,215.56,4.6,16.61,2.72,4.35,13,34,46,-2,100,455,44,219.838,133.04999999999998,777.38,4401.464,34,-2,53.941,336.94100000000003,3,1,-529000,-46.471,-71.829,43.87,-45,6,697,,194.199,181.521,795.268,4343.141,35.21,24.72,27.97,18.24,false,true,-11.69,-11.69,中期趨勢仍向下；20日累積後5日轉為調節；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
138,2609,陽明,TWSE,航運業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 51.33，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,55.9,100,50.1,,20.18,0.49,1.94,28.34,441.4,0.41,16.27,0.53,3.99,12,1,-5,-1,-112,367,0,4634.086,12807.454000000002,35036.460999999996,18679.697999999997,1.887,16.349999999999998,-295.82000000000005,166.34399999999994,3,2,819135,-255.672,-532.7,20.12,8107,19327,70400,,4679.453,13046.776,35864.981,19472.635000000002,46.64,58.18,63.03,48.48,false,true,-1.28,-2.53,中期趨勢仍向下；ETF短中期同步減碼；20日累積後5日轉為調節；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；單季稅前獲利對營業外貢獻依賴偏高
139,9802,鈺齊-KY,TWSE,運動休閒,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 76.12，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,55.8,100,72.7,,15.45,0.37,5.13,38.72,126.86,0.89,12.82,1.08,7.02,1,0,0,0,-245,-245,0,39.5,432.05899999999997,854.384,2405.199,2,6,-240,-240,3,0,436200,16.741999999999997,21.387999999999998,41.9,-22,520,1367,,38.5,409.317,1072.996,2581.911,44.12,38.59,39.35,37.09,false,false,-1.7,-1.62,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
140,2204,中華,TWSE,汽車工業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 55.07，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,55.7,100,51.7,,6.71,10.1,4.62,24.95,116.52,1.18,9.54,0.78,6.96,5,0,-12,1,-276,1324,33,236.729,-202.039,-2367.499,714.8009999999999,4,11.774000000000001,-104.637,1491.363,2,2,608716,19.974,141.827,17.54,396,396,-2465,,237.11,-233.787,-2404.6889999999994,-1439.3889999999997,29.09,8.82,12.67,1.12,false,false,-5.29,-6.85,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
141,2356,英業達,TWSE,電腦及週邊設備業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 62.86，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,55.7,100,60.3,,61.62,36.83,1.8,80.71,109.27,0.68,22.93,2.95,3.32,23,1204,1677,-2448,-22491,20391,0,8187.216,17089.351,37813.992,15874.720000000001,751.426,-2703.925,-30404.306,8946.55,4,1,-163046677,-416.08500000000004,-867.2150000000001,17.4,7382,34110,63500,,7498.082,20209.361,69085.513,6903.669000000009,43.95,46.2,44.27,50.06,false,false,-4.07,-2.27,中期趨勢仍向下；ETF短中期同步減碼；20日累積後5日轉為調節；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
142,1714,和桐,TWSE,化學工業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 14.71，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,55.6,100,13.2,,73.41,58.4,6.87,29.31,345.88,0.23,20.63,1.02,1.36,1,0,41,600,2225,2225,0,4728.022,10800.197999999999,14583.865999999996,-53858.959,0,600,2225,2225,3,0,7920000,-1.9329999999999927,-170.395,19.34,4580,10820,-2078,,4815.136,10202.131000000001,12529.261,-54507.528,34.28,11.78,13.71,7.94,false,true,-16.18,-15.92,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
143,2731,雄獅,TWSE,觀光餐旅,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 152.67，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,55.6,100,145,,-0.46,9.79,5.1,59.31,150.1,4.17,8.48,2.53,8.83,2,0,0,1,6,247,0,259.547,120.251,14.558000000000016,-553.033,0,1.189,6.175,248.175,1,0,172405,26.461999999999996,13.078999999999999,9.31,276,165,-248,,258.6,92.60000000000002,-4.6959999999999855,-791.66,42.72,52.25,48.41,59.94,false,false,-0.94,0,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
144,2633,台灣高鐵,TWSE,航運業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 26.12，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,55.3,100,26.05,,2.77,4.03,43.23,80.58,117.4,0.37,21.53,1.96,4.41,10,411,493,2043,2623,13708,1,2697.764,6260.213,9573.749999999998,11587.002999999997,430,2083,2651,13729,3,1,54262150,302.978,254.234,6.07,2389,107,7629,,2159.764,3874.235,6668.5160000000005,-2323.826000000001,49.21,52.42,52.71,51.86,false,true,-0.14,0.39,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
145,3017,奇鋐,TWSE,電腦及週邊設備業,暫不承接,暫停加碼／跌破減碼,"已有部位暫停加碼；若收盤跌破60日EMA約 2,367.48，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",55.2,100,2095,,66.11,85.46,24.51,70.84,120.56,20.17,34.42,18.21,1,42,151,332,341,955,2071,131,-169.189,1611.712,-14.342999999999847,1655.2760000000003,-137.941,1180.059,2535.741,4085.7459999999996,4,1,2472223605,168.60999999999999,369.06100000000004,52.32,-72,311,-2947,,-76.055,263.0430000000001,-2919.1449999999995,-2543.2739999999994,39.65,46.51,54.91,29.69,false,true,-9.63,-7.51,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
146,2323,中環,TWSE,光電業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 10.83，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,55.1,100,9.51,,38.84,16.06,6.21,33.28,277.29,-0.41,4.36,0.55,2.1,1,22,22,22,133,33,0,-6540.502,-14863.082000000002,-22741.97,-21232.169,22,22,133,33,1,0,209220,-905.35,-2158.3,9.82,-5324,-11344,-24272,,-5933.806,-13979.732,-20716.67,-18925.498,33.12,20.44,26.16,9.01,false,true,-10.25,-10.28,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
147,3617,碩天,TWSE,其他電子業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 210.08，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,55.1,100,204.5,,25.6,8.89,16.26,37.35,279.17,4.13,14.48,2.11,4.86,3,0,0,0,-2,11,0,-9.989,170.194,484.91700000000003,336.105,0,0,-2.114,11.886,0,0,0,-12.445999999999998,-46.334999999999994,8.5,-193,-81,-220,,0.332,182.64,533.366,273.17499999999995,41.72,35.08,34.19,36.87,false,false,-4.65,-1.92,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
148,6196,帆宣,TWSE,其他電子業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 497.91，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,55.1,100,447,,120.99,39.48,8.25,69.23,128.63,5.08,28.47,5.64,1.44,13,66,67,67,164,-794,0,349.312,552.586,652.633,1609.738,69,136,232,-730.436,5,0,60792000,-72.22,-219.006,17.89,554,711,2269,,326.899,488.806,639.6389999999999,2526.7349999999997,32.5,17.57,26.92,-1.13,false,false,-15.25,-18.43,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
149,8021,尖點,TWSE,其他電子業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 448.57，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,55,100,316.5,,90.11,66.6,20.12,35.15,258.65,1.17,90.69,8.53,0.62,11,0,6,1252,1595,1756,1092,536.437,594.002,131.62699999999995,1424.1799999999998,9,1445,1874.893,1988.893,3,1,457342500,-94.69,-615.876,20.3,544,62,468,,546.437,-756.308,-1127.3899999999999,-168.9989999999999,31.01,6.02,10.82,-3.6,false,false,-27.59,-24.37,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
150,2441,超豐,TWSE,半導體業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 124.77，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,54.8,100,98.6,,33.15,21.76,19.56,13.88,325.2,1.4,21.11,2.22,3.04,8,6,7,422,2963,5384,0,-1772.106,-3332.936,-6094.548000000001,-1826.7849999999999,6,422,2963,5384,3,0,41609200,-867.436,-1198.3590000000002,10.74,-1240,-2235,-8780,,-1652.789,-2887.5,-7859.188999999999,-5925.407999999999,31.19,11.35,19.26,-4.46,false,false,-20.97,-22.67,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
151,6770,力積電,TWSE,半導體業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 68.29，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,54.8,100,50.4,,68.75,37.81,104.82,44.07,311.73,3.36,28.47,2.21,,10,31,110,108,1615,819,0,1240.189,-93646.488,-211866.48799999998,-260502.713,-39,-7556,2214,-1736,1,4,-380822400,-7178.543,-10504.673000000003,12.2,-902,-65872,-186827,,3428.994,-78911.945,-203575.815,-248026.00300000003,29.45,7.76,15.97,-8.66,false,false,-23.76,-25.77,中期趨勢仍向下；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
152,1608,華榮,TWSE,電器電纜,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 33.06，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,54.7,100,27.55,,13.35,15.81,12.15,35.31,187.04,0.37,5,1.2,7.26,3,0,0,6,-1,983,0,608.247,-1090.989,-6360.729,-8328.464,5,21.256,11.515,991.515,4,0,585603,-1.727999999999997,-401.039,2.15,972,875,-5545,,597.946,-1110.5169999999998,-5971.205,-8955.445,23.29,7.6,8.82,5.17,false,false,-12.46,-9.52,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
153,7769,鴻勁,TWSE,半導體業,暫不承接,暫停加碼／跌破減碼,"已有部位暫停加碼；若收盤跌破60日EMA約 6,313.65，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",54.7,100,5175,,106.54,91.6,49.98,22.17,439.84,25.7,64.57,14.84,1.26,30,29,59,52,184,350,4,-41.631,-4.222000000000008,-113.93800000000002,-97.42399999999998,-135.99,-136.39,6.977000000000007,588.022,2,3,-705818250,22.817999999999998,31.773,19.3,98,84,-342,,84.518,109.35000000000001,-152.688,-748.889,32.11,19.22,32.44,-7.24,false,false,-17.59,-19.2,中期趨勢仍向下；投信20日買超後近5日轉賣；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；2日內除權息，等待價格重置
154,1402,遠東新,TWSE,紡織纖維,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 27.43，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,54.6,100,27.25,,12.06,5.35,7.99,52.4,105.62,0.61,16.93,0.62,4.59,15,1,2532,5703,8963,35890,1,2667.331,36432.03,82007.72399999999,95695.20599999998,30.255,5764.378,9006.751999999999,35920.161,4,1,157079300,-1757.5279999999998,-1082.261,15.18,3623,33388,70127,,2860.472,32425.18,74083.23300000001,60840.826,46.01,47.35,51.78,38.49,false,true,-0.99,0.18,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
155,2363,矽統,TWSE,半導體業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 60.51，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,54.6,100,45.5,,74.8,99.91,7.2,9.18,298.04,0.17,26.76,1.15,1.32,2,10,24,24,40,70,0,-1104.071,-4861.636,-13603.999,-13692.597000000002,10,24,40,70,2,0,1092000,-507.664,-807.5749999999999,6.91,-330,207,-7652,,-978.947,-4377.972,-12836.424,-12413.690999999999,26.79,12.43,18.4,0.51,false,false,-22.34,-22.88,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
156,6139,亞翔,TWSE,其他電子業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 812.79，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,54.6,100,671,,49.7,69.88,17.21,65.29,145.77,9.45,18.62,7.22,3.43,21,28,139,490,1428,4291,195,119.253,-4222.422,-6323.1759999999995,-10874.391,-171,308.8,1007.8,4131.8,3,2,207204800,-125.88400000000004,-363.821,25.16,424,-4186,-9686,,399.054,-4405.338,-6967.154999999999,-14302.864999999998,33.51,20.52,30.77,0.01,false,true,-17.44,-20.5,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
157,6691,洋基工程,TWSE,其他電子業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 705.17，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,54.5,100,629,,115.19,84.29,15.74,73.14,132.4,7.19,23.3,12.74,3.5,11,0,5,62,302,2828,0,-126.627,-979.784,-1745.842,-2724.9210000000003,1,64,304,2873,4,0,40256000,-36.367999999999995,-44.932,12.87,-71,-933,-2730,,-117.473,-1007.4160000000002,-2004.91,-5576.513,34.65,21.15,28.99,5.47,false,true,-10.8,-13.36,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
158,2753,八方雲集,TWSE,觀光餐旅,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 180.16，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,54.4,100,176,,10.85,7.26,12.55,52.65,148.58,3.56,13.07,3.3,6.82,3,0,-2,-4,-5,248,0,37.654,369.18999999999994,611.3039999999999,393.11699999999985,0,-4.479,-4.938,247.062,0,2,-788304,2.0349999999999993,-3.5070000000000006,5.27,52,292,690,,35.517,371.634,619.749,157.09400000000005,42.32,48.02,49.76,44.54,false,true,-1.36,-0.28,中期趨勢仍向下；ETF短中期同步減碼；20日累積後5日轉為調節；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
159,4915,致伸,TWSE,電子零組件業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 70.09，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,54.4,100,63,,27.58,12.84,4.34,58.7,137.38,1.3,11.95,1.36,7.25,11,8,1072,820,-1657,4040,-252,-904.725,-893.051,-307.5370000000001,1926.0099999999998,8,820,-1550.274,4148.726000000001,2,1,51660000,31.740000000000002,12.558,26.56,-1848,-3036,1035,,-924.08,-1744.7910000000002,1230.1789999999999,-2401.7030000000004,29.76,28.09,30.32,23.64,false,true,-5.5,-4.98,中期趨勢仍向下；主動ETF 5日轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
160,4916,事欣科,TWSE,電腦及週邊設備業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 103.61，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,54.4,100,90.2,,80.52,48.63,6.95,28.74,303.3,4.49,16.08,3.05,0.55,1,0,1,1,39,39,0,366.756,-1453.623,-2358.283,-10249.54,0,1,39,39,1,0,90200,-236.66299999999998,-253.323,4.52,410,-1061,-4443,,421.02,-1217.96,-2143.96,-10209.96,37.23,19.69,27.88,3.3,false,false,-12.95,-15.31,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；2日內除權息，等待價格重置；單季稅前獲利對營業外貢獻依賴偏高
161,2305,全友,TWSE,電腦及週邊設備業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 33.00，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,54.2,100,27.45,,142.33,79.62,7.52,21.16,492.74,0.16,101.67,2.37,,1,0,5,54,210,208,0,1421.426,-3531.875,-2246.4599999999996,-5164.3279999999995,0,54,210,208,3,0,1482300,44.127999999999986,47.76599999999999,4.62,1445,-3590,-5317,,1457.827,-3630.003,-2504.226,-5279.221,37,13.85,21.18,-0.81,false,true,-16.83,-18.67,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；單季稅前獲利對營業外貢獻依賴偏高
162,2478,大毅,TWSE,電子零組件業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 149.30，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,54.2,100,104.5,,35.76,15.27,13.1,29.06,276.11,1.14,28.17,2.05,1.91,3,0,6,156,359,607,4,579.442,490.93499999999995,1336.63,2175.867,0,156,359,607,3,0,16302000,-49.314,-38.667,20.48,-219,126,4750,,589.222,384.2489999999998,1016.2969999999999,1721.7880000000005,30.4,6.08,10.43,-2.62,false,false,-31.07,-30.33,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
163,3006,晶豪科,TWSE,半導體業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 212.25，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,54.2,100,172,,328.35,242.62,31.03,35.71,300.12,7.22,20.45,3.75,0.58,4,5,12,-68,-375,-536,0,-1656.46,-7637.282,-9280.073,-1558.7700000000004,8,-62,-371,-1907,3,1,-10664000,-418.015,-637.803,33.38,-1819,-7704,3574,,-1492.77,-7157.266999999999,-8271.269999999999,1415.1630000000014,36.24,23.63,34.38,2.12,false,true,-17.98,-20.92,中期趨勢仍向下；ETF短中期同步減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
164,3515,華擎,TWSE,電腦及週邊設備業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 221.35，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,54.2,100,190.5,,47.6,4.43,7.22,50.15,185.85,4.14,12.02,2.09,5.77,3,0,0,0,-1,26,0,17.645,-168.62199999999999,-324.303,293.18499999999995,0,0,-0.899,25.101,0,0,0,-7.947,-15.792999999999997,7.87,78,-21,692,,31.215,-160.67499999999998,-307.611,381.06600000000003,29.19,30.38,41.07,8.99,false,true,-8.98,-8.85,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
165,8261,富鼎,TWSE,半導體業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 218.62，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,54,100,175.5,,16.09,8.1,25.66,11.26,757.9,1.57,26.31,3.66,2.85,3,0,3,54,231,414,0,1254.219,2672.539,4477.651000000001,6952.787,0,54,231,414,3,0,9477000,-250.135,-357.19300000000004,10.43,1169,3112,6582,,1287.104,2868.6740000000004,4603.844,6893.1759999999995,32.91,5.81,10.93,-4.42,false,false,-28.31,-30.91,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
166,3708,上緯投控,TWSE,綠能環保,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 109.77，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,53.8,100,88.1,,61.7,-2.02,-37.61,20.7,182.77,0.13,2.16,0.46,7.38,2,0,1,0,-28,252,0,-57.064,-631.377,-624.085,-869.2130000000002,0,0,-28,-48,1,1,0,-212.49699999999999,-229.329,7.34,86,-296,-157,,52.6,-418.88,-366.756,-626.7460000000001,29.53,22.98,29.89,9.14,false,true,-13.03,-14.47,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；單季稅前獲利對營業外貢獻依賴偏高
167,8422,可寧衛*,TWSE,綠能環保,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 27.60，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,53.8,100,24.8,,50.34,24.01,34.38,48.24,158.92,0.21,22.96,2.61,4.84,4,0,23,18,84,9832,0,3405.934,1117.097,2420.023,-16550.895,8,42,-736,8213,5,0,1041600,-139.951,-264.02399999999994,4.78,4930,5137,5208,,3357.85,1215.048,3420.047,-24462.703,34.53,25.51,29.28,17.97,false,true,-5.9,-4.62,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
168,3044,健鼎,TWSE,電子零組件業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 452.39，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,53.5,100,339.5,,41.97,30.8,18.34,43.71,185.42,5.61,16.5,3.06,3.74,24,144,209,195,-261,-7020,0,216.537,-2025.7830000000001,-2507.179,-9130.045,56.277,49.87800000000001,-1101.033,-8622.780999999999,4,1,16933581,150.66400000000002,600.727,49.82,79,-2162,-3357,,76.98,-2226.325,-2006.8729999999996,-765.6859999999997,24.28,18.24,22.89,8.94,false,true,-19.24,-18.68,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
169,6005,群益證,TWSE,金融保險業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 35.09，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,53.5,100,32.85,,101.2,127.6,,86.55,110.74,1.34,9.18,1.48,5.21,7,3,36,-4824,-24795,-45072,0,-2423.577,-9134.197000000002,-17010.439000000002,-47249.490000000005,19,-4789.896,-24769.971,-45053.506,4,1,-157348084,0,0,19.03,-2493,-6234,-13326,,-2442.577,-4344.301000000001,7759.531999999997,-2194.984000000002,37.28,44.65,45.86,42.22,false,true,-6.31,-3.81,中期趨勢仍向下；ETF短中期同步減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
