排名,代號,名稱,市場,產業,新部位建議,既有部位狀態,今天動作,下一次確認,既有部位說明,短期時機分數,中期研究分數,長期初篩分數,長期方法覆蓋率%,資料健康度,資料健康狀態,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
85,2633,台灣高鐵,TWSE,航運業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 26.05 且法人籌碼轉弱，先減碼三分之一。,69.6,64.6,45.1,85,100,完整,26.3,26.35,4.27,4.06,40.17,81.85,76.96,0.67,21.56,2.11,4.37,10,212,390,369,6030,5348,0,975.819,2959.0289999999995,-176.6160000000009,148.46899999999954,212,346,6007,11445.970000000001,4,1,9099800,51,102.538,5.98,3270,4727,786,,718.819,2562.0289999999995,-6286.154,-11268.356000000003,59.01,87.61,76.69,109.43,false,false,0.99,1.54,
86,3029,零壹,TWSE,資訊服務業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 105.84 且法人籌碼轉弱，先減碼三分之一。,64.4,64.5,50.9,85,100,完整,109.5,110,59.18,16.2,6.32,63.78,142.48,3.63,15.76,3.49,4.98,3,0,0,0,-7,-5,0,-335.366,640.402,2176.0800000000004,4427.898,0,0,-7,-9.98,0,0,0,59.89099999999999,98.395,7.31,-311,391,4105,,-337.541,580.511,2084.685,4323.886,53.16,59.67,61,57.02,false,true,0.56,-0.45,
87,3030,德律,TWSE,其他電子業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 303.58 且法人籌碼轉弱，先減碼三分之一。,57.2,64.4,69.6,85,100,完整,289.5,288.5,38.19,26.75,38.59,34.3,215.96,7.36,21.4,6.86,2.48,6,0,1,1,-4,-2,0,39.271,-108.201,560.03,-392.2940000000001,0,-1,-16,-13.332,1,1,-282500,-119.202,-192.58299999999997,10.41,49,-136,146,,56.995,12.000999999999998,768.613,-151.224,47.98,28.16,26.61,31.25,true,false,-0.42,1.58,當下除權息調整價未守20日EMA
88,8046,南電,TWSE,電子零組件業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,"已有部位暫停加碼；若收盤跌破60日EMA約 1,071.87，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",71,64.4,58.7,85,100,可用,1185,1180,50.24,39.38,17.18,24.03,338.73,5.53,136.31,15.22,0.17,34,-45,-35,182,1199,1524,261,-163.403,-29.274,-3550.4700000000003,-7722.116999999998,-195,-74.118,4807.024,12922.938999999998,2,3,-85976880,168.421,-697.812,11.83,-676,-544,-17128,,-196.701,-123.57700000000001,-7659.682000000001,-19833.828,53.17,32.61,39.62,18.57,false,false,2.37,0.42,ETF 1/3日已轉為減碼；投信20日買超後近5日轉賣；外資持股5/10日下降，且外資5日賣超
89,1409,新纖,TWSE,紡織纖維,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 23.68，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,62.5,64.3,43.6,85,100,可用,24.85,24.85,56.23,15.35,,76.61,103.39,1.18,11.11,0.82,3.68,3,0,0,0,-5,220,0,347.199,-263.48400000000004,-2374.357,-31657.248,0,-14,-19,94.8,0,1,-342300,962.1619999999999,2597.2529999999997,10.27,533,-3164,-25208,,256.285,-1211.6460000000002,-4952.610000000001,-34619.595,55.1,41.07,46.01,31.18,false,false,2.73,3.11,外資持股5/10日下降，且外資5日賣超；2日內除權息，等待價格重置
90,3443,創意,TWSE,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 4,662.79 且法人籌碼轉弱，先減碼三分之一。",75.1,64,35.4,85,100,可用,6125,6125,158.38,102.55,13.81,63.98,144.84,23.89,142.78,55.43,0.36,43,1,224,434,392,452,427,259.315,1246.1460000000002,2211.3140000000003,2413.2030000000004,0.976,407.21500000000003,860.8250000000002,266.0200000000002,4,1,2268187550,-20.342000000000013,75.10399999999998,27.29,268,1126,1394,,276.828,859.2729999999999,1275.385,2035.3679999999997,67.78,71.53,68.99,76.62,true,false,18.74,15.68,短線過熱或乖離過大；高波動且5日漲幅過大
91,6291,沛亨,TPEX,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 418.22 且法人籌碼轉弱，先減碼三分之一。,62,64,57.4,85,100,可用,402,400,39.45,41.76,24.29,36.66,247.35,6.36,33.12,11.32,1.56,2,0,0,0,0,-110,0,82.701,82.701,82.701,82.701,0,0,0,0,0,0,0,3.701,3.701,5.42,,,,,79,79,79,79,52.94,55.9,47.65,72.39,true,false,4.72,6.91,外資持股趨勢資料不足或期間有非市場異動
92,6525,捷敏-KY,TWSE,半導體業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 140.89，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,59.9,64,61.3,85,100,完整,141.5,141.5,31.99,18.13,21.2,34.8,210.53,3.84,18.92,3.72,3.68,3,0,0,1,-7,-15,0,208.841,-729.783,-1679.703,-754.1939999999996,0,1,185,210,1,0,136000,-160.84500000000003,-18.95200000000003,15.65,254,-200,-360,,261.426,-569.938,-1845.7509999999997,-1081.9359999999997,48.5,27.35,32.6,16.85,false,false,-0.47,-0.7,外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA
93,2353,宏碁,TWSE,電腦及週邊設備業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 31.09 且法人籌碼轉弱，先減碼三分之一。,68.5,63.9,45.5,85,100,完整,31.45,31.4,21.93,23.14,1.64,67.67,121.95,0.96,18.48,1.21,4.19,16,42,110,191,-568,-985,0,-390.855,8855.198,23716.608,48667.919,42.191,126.191,597.1780000000001,-4116.840999999999,4,1,3918231,391.098,3192.4660000000003,13.69,-10620,1555,59673,,-485.07,8337.909,19926.964,47299.20900000001,54.21,37.03,39.08,32.93,false,false,1.8,1.78,單季稅前獲利對營業外貢獻依賴偏高
94,8081,致新,TWSE,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 265.10 且法人籌碼轉弱，先減碼三分之一。,64.4,63.8,67.1,85,100,可用,262.5,262,10.01,0.37,18.9,29.31,258.31,9.13,13.76,2.67,6.32,11,1,76,270,247,201,114,19.947,67.793,-81.96799999999999,1712.308,1,270.1,247.10000000000002,544.714,4,1,68335300,-10.209,-130.756,18.36,58,-123,394,,21,-192.09799999999998,-198.31200000000007,1375.0550000000003,51.55,42.67,37.66,52.69,true,false,1.45,2.14,
95,3045,台灣大,TWSE,通信網路業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 112.88 且法人籌碼轉弱，先減碼三分之一。,76,63.7,44.4,85,100,可用,115.5,115.5,7.14,4.2,12.15,61.22,52.55,2.86,21.83,4.18,4.1,36,424,475,2484,59,1875,350,5709.538,45800.538,48679.108,87260.357,680.21,2682.432,1174.164,-6398.556,5,0,309820896,-1263.062,-1595.93,17.62,5900,42820,128703,,5421.346,44381.168,49100.873999999996,92687.103,63.5,95.97,86.13,115.65,false,false,2.36,1.76,借券賣出與借券賣出餘額壓力升高
96,6271,同欣電,TWSE,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 204.25 且法人籌碼轉弱，先減碼三分之一。,66.7,63.7,62,85,100,完整,206.5,208,22.42,4.47,16.16,24.15,259.54,4.37,22.44,1.53,1.5,3,1,2,1,1,-745,-1,237.54,117.32199999999995,2644.4139999999998,3928.9800000000005,1,1,1,-545.743,2,1,199500,115.368,-19.079,29.77,233,-2,-2243,,248.104,0.9540000000000077,2662.4930000000004,5542.388000000001,55.87,60.26,51.34,78.09,true,false,5.26,6.44,主動ETF 5日轉為減碼；ETF加碼，但外資持股5/10日同步下降
97,5243,乙盛-KY,TWSE,光電業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 93.50 且法人籌碼轉弱，先減碼三分之一。,61,63.7,61.8,85,91,可用,91.3,91.5,48.1,4.89,11,37.79,176.08,1.47,18.3,1.73,2.47,1,0,0,0,0,-1,0,99.405,240.71799999999996,673.738,923.892,0,0,0,2,0,0,0,-55.184000000000005,98.68299999999999,53.6,123,204,840,,117.989,295.90200000000004,575.0550000000001,467.104,53.8,57.85,51.98,69.58,true,false,2.87,3.51,
98,2301,光寶科,TWSE,電腦及週邊設備業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 234.72 且法人籌碼轉弱，先減碼三分之一。,68.6,63.5,46.1,85,100,可用,306,307,37.61,26.99,12.8,59.6,138.63,4.8,34.62,7.01,1.69,31,1015,1031,2211,5641,8873,2472,2063.674,6051.807000000002,29138.815000000002,54212.700000000004,2514.697,5856.684,10230.873,5463.402999999999,5,0,1733578464,445.63600000000014,-127.24199999999988,44.28,-614,-749,72821,,-658.104,-250.5130000000015,19035.184,47514.947,71.4,81.26,72.06,99.67,true,false,16.41,11.88,短線過熱或乖離過大；高波動且5日漲幅過大；融資增幅與短線漲幅同步偏高
99,1326,台化,TWSE,塑膠工業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 58.23，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,70.6,63.4,56.4,85,100,完整,60.3,60.3,34.18,13.89,2.99,23.33,283.06,2.11,24.58,0.65,1.03,8,0,500,1284,1284,3614,1300,3525.942,-14463.565999999999,-8351.546999999999,4273.992999999997,0,1274,1274,1318.002,2,1,73892000,-3333.687,-2957.209,37.18,2599,-15856,-22870,,3115.032,-12403.879,-6668.3380000000025,4929.654999999996,51.74,49.03,43.69,59.7,true,true,1.53,6.35,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；單季稅前獲利對營業外貢獻依賴偏高
100,3265,台星科,TPEX,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 167.77 且法人籌碼轉弱，先減碼三分之一。,66.5,63.4,54.5,85,100,可用,173.5,173.5,6.55,18.37,21.9,41.35,203.97,3.85,23.56,3.62,2.44,2,22,22,2136,3494,3396,2136,-84.271,-84.271,-84.271,-84.271,22,22,22,22,1,0,3696000,-42.791,-42.791,7.66,,,,,-63.48,-63.48,-63.48,-63.48,54.44,41.99,45.81,34.36,false,false,3.6,-3.88,外資持股趨勢資料不足或期間有非市場異動
101,6640,均華,TPEX,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 1,028.30 且法人籌碼轉弱，先減碼三分之一。",54.5,63.2,50.9,85,100,可用,1010,1005,266.01,72.66,19.3,43.77,100.76,9.52,58.51,5.47,1.53,1,0,0,0,0,0,0,-20.619,-20.619,-20.619,-20.619,0,0,0,0,0,0,0,-1.621,-1.621,5,,,,,-18.998,-18.998,-18.998,-18.998,52.35,35.4,40.91,24.39,false,false,2.86,4.55,外資持股趨勢資料不足或期間有非市場異動
102,6214,精誠,TWSE,資訊服務業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 149.18 且法人籌碼轉弱，先減碼三分之一。,66.3,63.1,52.1,85,100,完整,181.5,181,31.82,36.21,4.26,57.26,154,6.15,16.95,2.69,3.31,8,21,23,2208,3525,3520,2205,592.012,4812.305,7018.817000000001,6955.2080000000005,21,2208,3524.591,3737.839,4,0,400752000,-99.422,185.74100000000004,16.07,577,2380,7009,,576.032,2703.727,3308.4849999999997,3026.135999999999,76.93,89.19,88.99,89.6,false,false,9.84,1.68,短線過熱或乖離過大
103,2887,台新新光金,TWSE,金融保險業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 33.50 且法人籌碼轉弱，先減碼三分之一。,71.1,63,51.5,85,88,可用,37.6,37.5,-15.63,163.8,,93.39,,0.82,18.21,1.63,2.96,35,64,-738,26681,106069,140076,-612,3693.536,-11678.293,50778.965,90776.87699999998,58.438,26465.535,112759.804,183021.85900000003,3,2,983194625,-1773.205,-2908.9469999999997,22.98,637,-36661,-97562,,5308.399,-36370.62299999999,-59071.891999999985,-105725.043,60.92,71.95,69.33,77.18,true,false,3.99,3.3,主動ETF 5日轉為減碼；外資持股趨勢資料不足或期間有非市場異動
104,3105,穩懋,TPEX,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 394.55 且法人籌碼轉弱，先減碼三分之一。,70.4,62.9,49.6,85,100,可用,404,405,31.18,33.42,11.91,30.31,161.86,3.56,44.54,3.67,0.53,13,19,28,101,1343,431,0,4227.238,4227.238,4227.238,4227.238,19,19,19,19,1,0,7201000,141.408,141.408,26.55,,,,,4066.83,4066.83,4066.83,4066.83,56.04,54.5,44.56,74.38,true,false,8.19,11.14,外資持股趨勢資料不足或期間有非市場異動；高波動且5日漲幅過大
105,5876,上海商銀,TWSE,金融保險業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 42.79 且法人籌碼轉弱，先減碼三分之一。,60.3,62.8,65.5,85,91,可用,43.2,43.3,19.61,1.29,,88.71,,1.05,13.89,1.02,4.11,18,129,211,583,-691,-2698,-42,851.605,7533.513000000001,5503.92,46244.873999999996,139,494.97,1129.97,3224.5860000000002,4,1,21654938,-100.675,-544.871,54.69,641,8565,122040,,780.104,7139.217999999999,4918.821,39712.558,47.9,68.24,65.23,74.27,false,false,-0.65,-0.69,主動ETF 5日轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
106,6197,佳必琪,TWSE,電子零組件業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 300.30，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,59.6,62.7,59.4,85,100,完整,307.5,307,15.29,23.42,22.77,43.32,210.43,7,25.27,6.5,2.31,2,0,0,0,0,104,0,-48.005,-94.37200000000001,217.93100000000004,-925.692,0,-1,-1,-24.701,0,1,-299000,-21.970000000000002,-48.885999999999996,6.08,-48,-257,-136,,-28.376,-71.40199999999999,267.817,-577.7979999999999,51.28,46.78,38.94,62.44,true,false,1.56,2.16,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎
107,6548,長科*,TPEX,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 72.42 且法人籌碼轉弱，先減碼三分之一。,64.8,62.6,47.3,85,100,可用,74,74.1,35.44,25.93,14.32,49.37,200.5,1.22,31.67,5.01,1.92,5,0,0,0,161,3115,0,-27.788,-27.788,-27.788,-27.788,0,0,0,0,0,0,0,-101.928,-101.928,5.48,,,,,74.14,74.14,74.14,74.14,52.68,40.51,31.53,58.47,true,false,2.53,4.08,外資持股趨勢資料不足或期間有非市場異動
108,6121,新普,TPEX,電腦及週邊設備業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 392.24 且法人籌碼轉弱，先減碼三分之一。,59.3,62.5,65.2,85,100,可用,400.5,399.5,12.34,4.88,11.49,43.1,222.47,15.89,12.02,1.85,5.48,17,-130,-210,-103,122,336,-220,-76.636,-76.636,-76.636,-76.636,-130,-130,-130,-130,0,1,-51740000,0.026,0.026,46.07,,,,,53.338,53.338,53.338,53.338,52.53,25.25,32.09,11.56,false,false,1.19,-0.25,20日累積後5日轉為調節；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；外資持股趨勢資料不足或期間有非市場異動
109,2105,正新,TWSE,橡膠工業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 31.49 且法人籌碼轉弱，先減碼三分之一。,65,62.4,58.7,85,100,完整,31.35,31.4,12.4,5.98,9.96,40.94,274.96,1.05,17.23,1.17,5.74,13,7,58,141,4,865,0,28.04,9213.443,-4056.1229999999996,31191.874,7.362,73.362,1262.69,-4757.614,4,1,2299899,-180.32799999999997,-743.0179999999999,9.29,-184,7717,28399,,46.152,9320.409,-4575.795,36375.979,50.56,64.08,57.17,77.9,false,false,0.26,0.97,
110,3563,牧德,TWSE,光電業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 698.61，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,57.3,62.4,67.3,85,100,完整,684,685,31.84,11.61,38.88,28.21,317.07,9.8,38.5,7.56,2.13,2,0,0,0,210,210,0,-26.72,-364.101,-206.09300000000002,196.82999999999998,0,-14,196,170.232,0,4,-9184000,-42.854,-46.07600000000001,6.82,-35,-236,-137,,-17.848,-307.247,-356.01700000000005,164.00399999999993,51.43,35.47,34.06,38.3,true,false,1.36,1.48,外資持股5/10日下降，且外資5日賣超
111,3661,世芯-KY,TWSE,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 3,843.56 且法人籌碼轉弱，先減碼三分之一。",70.1,62.3,54.4,85,100,可用,3970,3960,181.78,-13.78,25.49,32.68,290.95,37.57,56.69,5.52,0.84,25,42,42,62,-91,-53,44,193.159,-514.4,153.45400000000012,-329.17399999999986,43,60.956999999999994,-803.071,-1361.5380000000002,3,2,235598805,103.58700000000002,41.34000000000002,51.15,73,-990,-1117,,91.633,-678.944,915.185,1001.868,55.84,29.89,31.13,27.4,false,false,5.11,9.37,外資持股趨勢資料不足或期間有非市場異動
112,1504,東元,TWSE,電機機械,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 69.16 且法人籌碼轉弱，先減碼三分之一。,72.2,62.2,54.9,85,100,完整,71.6,71.4,13.81,7.05,9.49,33.82,217.56,1.63,25.65,1.73,2.82,11,-10,-3,2040,3481,3528,2019,-1506.279,2467.514,21208.225000000002,25773.67100000001,-9.939,2024.0610000000001,3465.061,4731.012000000001,3,1,143303519,-169.73200000000003,636.037,7.35,-1893,-2658,17828,,-1501.154,613.1850000000004,17107.127,20402.535,57.73,48.99,62.33,22.31,false,true,2.75,-0.28,ETF 1/3日已轉為減碼
113,2379,瑞昱,TWSE,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 712.57 且法人籌碼轉弱，先減碼三分之一。,66.8,62.2,44.4,85,100,可用,736,734,32.54,13.31,10.89,65.75,118.89,15.86,26.47,7.46,3.42,48,19,6,541,405,2065,-102,435.024,525.5849999999998,-886.9640000000002,-1019.6390000000001,18.954,530.105,608.012,-274.8399999999998,3,2,386976650,-18.973000000000013,-5.064000000000001,44.73,432,-129,-5631,,447.683,14.453000000000088,-1489.9119999999998,-1569.0179999999996,50.8,46.64,40.79,58.35,true,false,0.62,-0.27,主動ETF 5日轉為減碼；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎
114,5434,崇越,TWSE,電子通路業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 504.39 且法人籌碼轉弱，先減碼三分之一。,59.3,62.2,49.2,85,100,可用,535,536,42.61,23.54,7.4,53.86,133.72,14.79,19.5,4.6,2.58,24,-1,-40,-43,42,-207,-38,-82.72,-1028.09,-642.827,825.816,-1,-43.888,434.652,1735.795,2,3,-22865648,-77.319,-83.70799999999998,30.44,-65,-679,569,,-63.66,-906.883,-993.771,-925.4069999999999,54.21,34.86,37.35,29.9,false,false,2.19,0.94,ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信20日買超後近5日轉賣；20日趨勢尚未上彎
115,9941,裕融,TWSE,其他,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 82.30 且法人籌碼轉弱，先減碼三分之一。,71.1,62.2,43.2,85,100,完整,86,85.8,2.26,-1.74,14.77,85.93,98.25,3.86,12.38,1.45,5.28,8,91,263,343,335,727,343,280.565,1563.626,1533.1239999999998,6133.429999999999,92.001,348.001,340.001,725.691,4,0,30206487,335.336,414.97600000000006,5.01,-287,959,67,,152,880.289,778.1469999999999,4657.099999999999,60.79,78.2,75.73,83.14,true,false,1.7,0.94,累計營收負成長且當月改善不足
116,3090,日電貿,TWSE,電子零組件業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 187.12，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,58.1,62.1,64.1,85,100,完整,165.5,165.5,66.62,28.75,12.12,30.9,156.34,4.91,21.99,2.57,2.89,7,21,22,3072,3463,3293,3070,424.671,1760.0939999999996,-4167.330000000001,-12970.172000000002,21,2650,2460,-9965.128,3,1,439900000,-113.04199999999999,-63.838999999999984,8.69,814,-150,-6915,,420.087,-776.8640000000005,-6563.491,-2627.2579999999994,45.28,32.6,42.44,12.9,false,false,-2.32,-6.76,外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA
117,6415,矽力*-KY,TWSE,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 471.64 且法人籌碼轉弱，先減碼三分之一。,69.7,62.1,58.7,85,90.7,可用,468.5,469,58.55,30.14,8.03,16.19,578.28,1.98,60.69,4.6,0.56,12,5,5,13,-447,-995,0,489.248,861.232,637.1049999999998,488.0069999999996,5,10,-2340,-5735.823,2,1,4515000,1.1609999999999996,10.765999999999998,81.72,525,806,6748,,504.084,850.071,2966.339,6240.437,52.48,36.92,35.25,40.26,true,false,2.99,6.48,單季稅前獲利對營業外貢獻依賴偏高
118,2851,中再保,TWSE,金融保險業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 37.36 且法人籌碼轉弱，先減碼三分之一。,55.7,62,67.5,85,100,完整,45.7,46,-33.46,111.05,,59.8,,7.91,4.14,1.33,5.03,2,0,0,0,-1,-21,0,191.064,4.070999999999913,4039.4039999999995,3312.554,0,0,-1,272,0,0,0,-308.8299999999999,22.564000000000078,9.7,-99,420,5250,,57.21,312.90099999999984,4017.8399999999997,3038.921,70.64,73.49,79.71,61.04,false,true,14.06,13.68,短線過熱或乖離過大；融資增幅與短線漲幅同步偏高
119,6147,頎邦,TPEX,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 174.58 且法人籌碼轉弱，先減碼三分之一。,64,62,63.8,85,100,可用,185.5,185.5,39.18,20.94,16.68,13.08,262.19,1.87,40.82,2.15,1.66,8,12,19,69,49,-3128,0,4249.518,4249.518,4249.518,4249.518,-141,-141,-141,-141,0,1,-23829000,320.293,320.293,35.3,,,,,4070.225,4070.225,4070.225,4070.225,58.67,73.31,65.23,89.47,true,false,13.2,14.86,外資持股趨勢資料不足或期間有非市場異動；短線過熱或乖離過大；高波動且5日漲幅過大
120,6669,緯穎,TWSE,電腦及週邊設備業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,"已有部位暫停加碼；若收盤跌破60日EMA約 5,570.01，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",62.5,61.9,43.2,85,100,可用,6810,6785,39.23,41.27,6.79,75.35,132.12,156.38,20.65,8.77,2.55,42,21,54,5,-229,213,-25,57.268,-338.898,-439.202,-361.7729999999999,5.876,-300.988,-493.37199999999996,-961.7270000000003,3,2,-1938362720,131.30399999999997,172.71099999999996,27.78,69,-273,-393,,26.632,-169.21400000000003,-118.54100000000004,397.05199999999996,68.41,65.38,61.14,73.86,true,false,10.77,6.82,外資持股5/10日下降，且外資5日賣超
121,8110,華東,TWSE,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 47.65 且法人籌碼轉弱，先減碼三分之一。,61.1,61.9,68.4,85,100,完整,45.65,45.8,18.51,14.06,2.74,18.15,273.44,2.59,8.38,1.22,3.26,2,2,3,3,3,3,0,-143.536,1396.658,3551.107,179.95500000000015,2,3,3,3.359,2,0,136950,-37.203,-56.432,1.81,-568,1035,2384,,-129.356,1430.861,3604.5389999999998,396.0799999999997,51.08,45.74,44.29,48.65,true,false,1.4,5.06,單季稅前獲利對營業外貢獻依賴偏高
