排名,代號,名稱,市場,產業,新部位建議,既有部位狀態,今天動作,下一次確認,既有部位說明,短期時機分數,中期研究分數,長期初篩分數,長期方法覆蓋率%,資料健康度,資料健康狀態,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
153,3044,健鼎,TWSE,電子零組件業,暫不承接,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 446.02，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,63.9,68.2,61.1,85,100,可用,489,488.25,56.55,34.71,20.58,48.8,162.21,13.02,20.93,4.61,2.6,22,132,-83,-72,-166,507,0,197.936,1992.9560000000004,213.95800000000042,-3001.1509999999994,327.971,1636.421,2868.109,3371.2,4,1,799391659,17.44499999999999,129.46699999999998,49.01,-104,-254,-3356,,-99.164,339.09,-2783.618,-6693.264000000001,64.79,76.46,78.99,71.41,false,true,10.38,0.72,ETF短中期同步減碼；20日累積後5日轉為調節
154,3017,奇鋐,TWSE,電腦及週邊設備業,暫不承接,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,"已有部位暫停加碼；若收盤跌破60日EMA約 2,556.46，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",66.8,67,48.2,85,100,可用,3050,3057.5,57.39,80.34,25.97,68.07,126.07,44.54,40.46,21.59,0.69,45,-393,-603,-455,-200,1135,-432,193.593,4655.1720000000005,9544.134,13323.11,-589.1,343.78200000000015,2403.603,5509.173000000001,2,3,1043378370,-15.193999999999988,249.49799999999996,54.15,799,4108,6388,,828.512,4326.584000000001,6891.033,7353.316999999999,62.67,71.17,78.61,56.31,false,true,9.59,4.81,ETF短中期同步減碼；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；2日內除權息，等待價格重置
155,1708,東鹼,TWSE,化學工業,暫不承接,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 49.30，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,56.6,66.4,61.3,85,100,完整,49.45,49.75,24.66,13.44,16.49,39.42,104.33,1.98,12.13,1.64,3.19,1,-6,-6,-10,-24,261,0,484.407,376.0479999999999,952.5169999999998,-393.03900000000016,-6,-10,-24,261,0,2,-501000,-20.091,25.754,9.96,558,536,756,,485.166,406.1389999999999,950.7629999999999,-524.6699999999998,46.62,51.7,47.46,60.18,true,false,-1.16,0.3,ETF短中期同步減碼；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
156,2382,廣達,TWSE,電腦及週邊設備業,暫不承接,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 332.54，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,66.8,66.2,48.2,85,100,可用,324,327.75,131.32,92.67,3.1,87.6,112.75,12.93,14.25,5.17,4.77,48,191,-1348,240,250,9639,40,375.149,9639.385000000002,-1181.4949999999985,-33362.543,320.332,1657.087,1905.2199999999998,7387.491999999999,4,1,541867449,-626.4639999999998,-1385.129,23.36,880,-7829,221317,,288.816,8608.761999999999,-1701.5860000000007,-38872.081000000006,49.2,74.78,75.47,73.4,false,true,0.53,-0.46,中期趨勢仍向下；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎
157,2618,長榮航,TWSE,航運業,暫不承接,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 40.84，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,63.7,66.1,56.6,85,100,完整,41.5,41.28,21.42,17.08,13.25,62.38,115.28,2.24,8.82,1.62,4.77,28,-1178,-2948,-2039,-3127,-8653,-1219,8618.235,2733.959000000006,44656.15900000001,230447.54700000002,-982.286,330.4830000000001,469.0390000000001,-11176.559,3,2,13847238,-637.8400000000001,-3554.1400000000003,32.14,9008,8724,59801,,10175.743,3041.315999999998,47741.259999999995,242842.15599999996,48,40.03,39.39,41.31,true,false,-1.17,-1.54,ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
158,6279,胡連,TPEX,電子零組件業,暫不承接,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 120.11，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,56,66.1,66.9,85,100,可用,126.5,127.25,38.2,12.36,11.54,42.65,146.91,4.4,11.1,1.66,4.35,1,-5,-5,-6,-8,-20,0,75.381,75.381,75.381,75.381,-5,-5,-5,-5,0,1,-632500,-2.622,-2.622,9.65,,,,,83.003,83.003,83.003,83.003,59.69,69.54,78.85,50.91,false,false,2.24,-3.07,ETF短中期同步減碼；ETF 1/3日已轉為減碼；外資持股趨勢資料不足或期間有非市場異動
159,6277,宏正,TWSE,電腦及週邊設備業,暫不承接,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 76.13，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,59.3,66,68.9,85,100,完整,82.7,83.1,30.91,15.24,15.5,33.78,205.16,2.5,20.29,2.09,4.17,2,-1,-1,-1,-1,0,0,50.532,1834.737,2142.889,3141.722,-1,-1,-1,0,0,1,-84000,34.353,43.083,12.29,52,1587,1826,,46.036,1801.3840000000002,2100.806,3106.989,57.17,67.15,69.43,62.6,false,true,3.23,5.22,ETF短中期同步減碼；ETF 1/3日已轉為減碼
160,3324,雙鴻,TPEX,其他電子業,暫不承接,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 986.71，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,57.3,65.4,56.9,85,100,可用,983,985,116.7,83.28,16.87,59.14,183.92,23.01,22.56,6.86,1.22,3,-1,-2,-2,-3,2,0,167.464,167.464,167.464,167.464,-0.829,-0.829,-0.829,-0.829,0,1,-810762,-72.763,-72.763,30.26,,,,,241.056,241.056,241.056,241.056,50.88,33.19,50.3,-1.03,false,false,0.23,-6.38,ETF短中期同步減碼；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；外資持股趨勢資料不足或期間有非市場異動
161,2059,川湖,TWSE,電子零組件業,暫不承接,降低部位,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,"已有部位先停止加碼。反彈若仍未站回 11,089.99，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。",58.1,65.3,69.9,85,100,可用,14370,14172.5,355.52,136.58,77.05,28.35,356.12,110.96,79.22,40.57,0.35,36,47,-4,-6,-12,162,1,310.143,103.93399999999998,231.61800000000002,750.3299999999999,386.491,305.536,329.976,1048.066,1,4,4390552320,6.580000000000001,32.943999999999996,23.48,-148,-259,-138,,-76.972,-208.182,-131.302,-295.726,84.07,89.24,91.45,84.81,false,true,29.58,19.3,ETF短中期同步減碼；20日累積後5日轉為調節；外資持股5/10日下降，且外資5日賣超；短線過熱或乖離過大；KD高檔死亡交叉，等待動能確認；高波動且5日漲幅過大
162,2812,台中銀,TWSE,金融保險業,暫不承接,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 18.84，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,62.1,65.3,67.5,85,100,完整,18.85,18.88,1.56,19.29,,90.61,,0.87,11.31,1.19,5.58,8,0,-219,-210,-250,7365,0,8011.766,3635.9119999999994,-40545.273,-38082.376,0,-210,-249.616,6325.762,1,2,-3990000,233,-209.56099999999992,8.47,7434,7923,-22523,,8051.766,3612.9119999999994,-40086.096,-44130.16599999999,49.01,60.32,45.45,90.07,false,false,-0.12,1.07,ETF短中期同步減碼；20日累積後5日轉為調節；20日趨勢尚未上彎；借券賣出與借券賣出餘額壓力升高
163,7751,竑騰,TPEX,半導體業,暫不承接,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,"已有部位暫停加碼；若收盤跌破60日EMA約 1,397.24，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",57.5,65.2,53.4,85,99.4,可用,1435,1437.5,50.97,64.94,33.81,48.73,198.28,13.85,59.5,17.49,1.17,2,0,-124,-231,-284,-291,-232,50.849,50.849,50.849,50.849,0,0,0,0,0,0,0,22.585,22.585,7.73,,,,,28.264,28.264,28.264,28.264,55.24,67.81,66.72,70,true,false,5.95,9.13,ETF短中期同步減碼；主動ETF 5日轉為減碼；外資持股趨勢資料不足或期間有非市場異動
164,2031,新光鋼,TWSE,鋼鐵工業,暫不承接,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 40.87，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,56.8,65.1,57.1,85,100,完整,44.2,44.97,37.57,2.27,9.27,59.27,154.73,5.23,6.87,1.19,5.64,2,-9,-9,-13,-15,-49,0,411.425,-750.654,5261.549,5707.312000000002,-9,-13,-15,-49.61,0,2,-576550,66.313,157.909,9.79,406,-1225,4697,,405.126,-803.9670000000001,5118.639999999999,5662.861,59.81,56.49,66.14,37.2,false,false,3.72,-2.54,ETF短中期同步減碼；ETF 1/3日已轉為減碼；單季稅前獲利對營業外貢獻依賴偏高
165,3005,神基,TWSE,電腦及週邊設備業,暫不承接,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 110.56，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,62.5,65.1,64.5,85,100,完整,115.5,117,16.14,8.73,15.34,44.17,195.75,4.27,13.95,2.88,5.78,14,-13,-262,-314,-476,-467,0,-1859.985,2909.0640000000003,3237.701,9419.819999999998,-9,-46.081,-82.54200000000002,-487.955,0,4,-5414517,84.099,-150.334,14.82,-1349,2212,2216,,-1306.3,2871.0460000000003,3470.577,10203.021,54.05,49.24,59.95,27.82,false,true,0.84,0.87,ETF短中期同步減碼；ETF 1/3日已轉為減碼
166,6691,洋基工程,TWSE,其他電子業,暫不承接,降低部位,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,已有部位先停止加碼。反彈若仍未站回 709.92，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,55.7,65.1,53.5,85,100,完整,696,694,177.06,98.1,16.22,72.04,135.24,17.46,21.33,11.6,3.09,10,335,364,362,445,571,-2,-318.159,-546.601,19.196000000000026,-1246.518,335,362,444.501,573.501,2,2,258106000,12.534,32.189,12.18,-684,-1006,-534,,-656.958,-921.135,-457.4939999999999,-1821.1619999999998,46.63,43,61.24,6.54,false,true,-1.96,-5.05,中期趨勢仍向下；主動ETF 5日轉為減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；2日內除權息，等待價格重置
167,4763,材料*-KY,TWSE,化學工業,暫不承接,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 47.83，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,56.4,64.9,78.6,85,91,可用,49.85,49.83,32.05,-24.98,49.58,6.15,1311.55,1.13,9.75,2.31,6.05,7,-2,5,-116,-18,-86,-111,872.432,-1317.4630000000016,9160.785999999998,10502.87,-2,-116.288,-30.423000000000002,-74.52599999999998,1,3,-5860915,-44.08900000000003,335.64399999999995,46.94,125,-7544,2449,,717.224,-1157.0859999999993,8855.565,10763.466,52.02,32.28,46.58,3.67,false,false,0.08,-5.23,ETF短中期同步減碼；主動ETF 5日轉為減碼
168,2834,臺企銀,TWSE,金融保險業,暫不承接,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 16.33，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,57.4,64.8,69.3,85,91,可用,16.45,16.42,18,6.18,,94.16,,0.35,12.6,1.08,6.06,13,0,-462,-448,-635,9352,0,7577.103,-38166.651,-128818.98599999999,-144327.10599999997,0,-429,-500.787,7813.186999999999,1,2,-7078500,316.968,-848.1610000000001,18.22,11095,55079,33128,,7698.103,-38054.619000000006,-127470.038,-151358.77300000002,45.39,30.25,23.33,44.08,true,false,-0.74,-0.3,ETF短中期同步減碼；20日累積後5日轉為調節；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
169,2302,麗正,TWSE,半導體業,暫不承接,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 39.83，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,60,64.6,52.6,85,100,完整,44.8,44.93,81.16,30.47,14.17,34.29,148.18,0.6,42.34,4.1,0.77,1,-2,-2,-4,-9,104,0,507.052,1092.0240000000001,3121.0600000000004,2099.367,-2,-4,-9,104,0,2,-181200,111.94300000000001,112.304,3.03,531,1016,3219,,510.049,984.081,3017.7560000000003,1888.3550000000005,54.93,56.43,61.13,47.01,false,false,4.15,-1.65,ETF短中期同步減碼；20日累積後5日轉為調節；ETF 1/3日已轉為減碼
170,2404,漢唐,TWSE,其他電子業,暫不承接,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,"已有部位暫停加碼；若收盤跌破60日EMA約 1,147.26，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",59.9,64.6,54.1,85,100,完整,1095,1092.5,63.77,73.9,19.79,81.91,117.19,36.23,16.81,11.76,3.59,19,155,149,144,137,-1239,121,-192.269,133.95799999999997,244.20999999999998,-1757.5369999999998,155,-379,-649.485,-2403.563,2,2,-422585000,5.371,-131.483,38.16,-438,359,910,,-285.189,507.587,1025.178,863.1430000000003,42.99,41.97,54.96,15.98,false,false,-3.45,-3.52,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
171,3090,日電貿,TWSE,電子零組件業,暫不承接,降低部位,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,已有部位先停止加碼。反彈若仍未站回 190.77，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,57.8,64.4,65.1,85,100,完整,174,174.75,66.62,28.75,12.12,30.9,156.34,4.91,21.39,2.5,2.97,7,341,394,391,291,479,346,1415.623,-5927.424,-14849.192,-22709.024999999998,341,-190,131.872,-5344.128000000001,1,2,-30685000,49.203,-14.37299999999999,8.74,616,-4143,-12182,,1075.069,-5786.6269999999995,-14966.690999999999,-17299.422,48.15,63.61,67.88,55.07,false,true,1.59,2.05,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；借券賣出與借券賣出餘額壓力升高
172,6770,力積電,TWSE,半導體業,暫不承接,降低部位,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,已有部位先停止加碼。反彈若仍未站回 67.96，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,55.8,64.4,68,85,100,完整,67.3,67.25,70.54,42.68,58.03,34.6,495.94,4.08,23.23,2.55,,10,-361,-725,-638,-600,-168,-549,-38437.126,216576.26,224749.782,96012.11600000002,-361,-391,-352.895,-7784.404,1,3,-27252700,4724.456,6557.460000000001,15.42,-38635,149946,165963,,-35766.505,212242.804,218545.217,102465.09700000001,49.4,46.32,65.72,7.53,false,true,-0.97,-8.68,ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；當下除權息調整價未守20日EMA
173,2476,鉅祥,TWSE,電子零組件業,暫不承接,降低部位,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,已有部位先停止加碼。反彈若仍未站回 121.24，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,57.5,64.3,74,85,100,完整,119,118,54.4,39.61,19.32,27.64,314.36,2.98,19.43,2.87,2.49,3,481,481,481,492,686,481,95.282,-451.0859999999998,357.4290000000003,694.2100000000003,481,481,492,686,1,0,57479500,374.968,647.49,8.89,-294,-1579,-1427,,-386.374,-1307.054,-782.0610000000001,-1093.53,46.61,31.99,48.88,-1.79,false,false,-1.84,-7.03,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
174,2845,遠東銀,TWSE,金融保險業,暫不承接,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 13.08，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,61.4,64.3,63.3,85,91,可用,13.45,13.48,5.43,15.28,,92.01,,0.25,15.28,0.92,4.68,7,0,-95,-87,-128,2421,0,-1065.769,15595.766,8918.463999999998,36017.966,0,-87,-128.142,2420.858,1,2,-1170150,1129,1173,9.76,-6082,9648,6011,,-1240.769,14553.766,7873.605999999998,32960.35800000001,57.41,59.92,45.06,89.65,false,false,1.14,2.67,ETF短中期同步減碼；20日累積後5日轉為調節；20日趨勢尚未上彎
175,1560,中砂,TWSE,電機機械,暫不承接,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 674.68，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,63.6,64.2,55.6,85,100,完整,702,702,26.56,23.56,21.9,36.64,166.07,6.44,60.2,11.68,0.7,8,-421,-235,-235,-241,578,-233,-358.503,1160.2179999999998,980.0929999999998,748.7779999999999,-500,-262.5,-253.471,2918.2889999999998,2,1,-185850000,-183.361,-266.906,37.89,158,1567,1474,,182.457,1606.0790000000002,1500.4700000000003,-1767.5189999999998,51.74,64.69,73.79,46.49,false,true,1.12,-3.57,ETF短中期同步減碼；20日累積後5日轉為調節；ETF 1/3日已轉為減碼
176,2368,金像電,TWSE,電子零組件業,暫不承接,降低部位,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,"已有部位先停止加碼。反彈若仍未站回 1,058.66，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。",56.8,64.2,55.4,85,100,完整,1045,1042.5,77.38,70.29,26.62,56.53,165.77,16.17,38.41,13.13,0.92,37,-272,-833,-631,-3746,-6584,-626,-561.258,-2510.126,-8044.077,-11592.964999999998,1102.978,6552.715,3355.2560000000008,-3550.732999999999,4,1,7011405050,-190.70199999999997,-226.69799999999998,27.03,-1887,-8713,-11099,,-1536.054,-8872.139,-11172.634999999998,-7835.012999999999,55.58,73.17,74.29,70.93,true,true,6.31,4.5,ETF短中期同步減碼；ETF 1/3日已轉為減碼；外資持股5/10日下降，且外資5日賣超
177,3029,零壹,TWSE,資訊服務業,暫不承接,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 104.66，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,61.9,63.9,51.6,85,100,完整,107.5,108.25,59.18,16.2,6.32,63.78,142.48,3.63,15.34,3.39,5.12,3,-5,-5,-7,-10,-15,0,-26.713,1535.6779999999999,1891.0539999999999,4033.838,-5,-7,-10.98,-15.938,0,2,-752500,38.504,46.482000000000006,7.08,-188,609,670,,-19.713,1504.174,1855.5520000000001,4031.0360000000005,52.43,35.26,49.55,6.68,false,true,0.27,-0.92,ETF短中期同步減碼；ETF 1/3日已轉為減碼
178,6788,華景電,TPEX,半導體業,暫不承接,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 377.39，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,50.4,63.6,73.4,85,100,可用,353,352.25,61.53,18.22,34.89,32.23,315.71,9.79,18.25,5.18,4.26,2,0,-1,-1,-1,3,0,38.428,38.428,38.428,38.428,0,0,0,0,0,0,0,-2.083,-2.083,12.11,,,,,40.511,40.511,40.511,40.511,46.67,57.33,68.62,34.74,false,true,-0.89,-2.89,ETF短中期同步減碼；20日累積後5日轉為調節；外資持股趨勢資料不足或期間有非市場異動；當下除權息調整價未守20日EMA
179,2851,中再保,TWSE,金融保險業,暫不承接,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 36.01，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,58.2,63.6,67.9,85,91,可用,39.65,39.92,-33.46,111.05,,60.25,,2.3,7.59,1.34,5.6,2,-1,-1,-1,-21,-21,0,1356.49,4035.3329999999996,4267.784,5378.779,-1,-1,-21,-21,0,1,-39300,331.394,261.93299999999994,9.65,1227,3383,3894,,1250.251,3704.939,4026.8509999999997,5303.033999999999,72.88,89.58,87.62,93.5,false,false,7.18,8.04,ETF短中期同步減碼；ETF 1/3日已轉為減碼
180,2436,偉詮電,TWSE,半導體業,暫不承接,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 65.42，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,52,63.4,67.4,85,100,完整,64.8,65.05,42.93,30.13,11.77,33,261.25,3.02,11.89,2.72,3.03,2,0,0,-10,-35,10,0,-3514.919,120.87000000000035,3936.157000000001,3950.2070000000017,0,-168,-350,-305,0,2,-10869600,-327.50899999999996,-158.43599999999998,12.83,-3613,59,4308,,-3401.892,616.3790000000001,4444.593,4617.764,51.54,50.35,65.81,19.43,false,true,1.25,-4.14,ETF短中期同步減碼；20日累積後5日轉為調節；單季稅前獲利對營業外貢獻依賴偏高
181,3167,大量,TWSE,電機機械,暫不承接,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 699.34，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,58.1,63.3,51.4,85,100,完整,693,693,152.87,131.8,24.48,64.49,143.75,9.26,54,16.05,0.51,3,0,0,0,-66,-345,0,-14.791,-5.606999999999999,-1262.9490000000003,-1823.2140000000004,-168,-168,-240,-3044,0,1,-129360000,97.481,34.58500000000001,10.74,196,62,-1074,,121.908,64.912,-1057.5339999999999,857.113,51.04,65.86,69.42,58.75,true,true,2.68,3.13,中期趨勢仍向下；20日趨勢尚未上彎
182,6531,愛普*,TWSE,半導體業,暫不承接,降低部位,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,已有部位先停止加碼。反彈若仍未站回 863.60，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,55.5,63.3,66.7,85,100,可用,847,844,144.57,102.88,29.44,24.47,373.6,8.33,49.77,11.2,0.81,18,-148,-164,-178,-204,309,-172,17.964,248.80400000000003,-123.19499999999996,907.559,-1753.287,-1764.279,-1691.311,-1798.455,2,3,-1522572777,73.574,130.876,31.42,1840,1266,1318,,1845.46,1939.509,1437.24,2668.4339999999997,49,31.96,48.17,-0.46,false,true,-0.94,-3.53,ETF短中期同步減碼；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；當下除權息調整價未守20日EMA
183,6669,緯穎,TWSE,電腦及週邊設備業,暫不承接,降低部位,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,"已有部位先停止加碼。反彈若仍未站回 5,942.79，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。",65,63.2,43.6,85,100,完整,6285,6312.5,39.23,41.27,6.79,75.35,132.12,156.38,20.52,8.71,2.57,41,-331,-245,-234,-476,242,-217,-183.108,-100.304,-187.7120000000001,2107.44,-355.116,-192.384,-740.8710000000001,2199.653,2,3,-1231257600,41.40699999999999,84.33199999999998,27.92,205,22,470,,175.38,50.67299999999999,468.827,-250.90599999999984,60.02,63.87,70.13,51.35,true,true,5.76,4.32,ETF短中期同步減碼；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超
184,2478,大毅,TWSE,電子零組件業,暫不承接,降低部位,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,已有部位先停止加碼。反彈若仍未站回 138.42，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,61.9,62.7,66,85,100,完整,132,133.25,47.49,19.84,15.93,29.93,259.07,2.91,25.21,2.4,1.63,3,457,457,455,447,363,460,827.079,-3350.039,-9463.822,-11251.886,457,455,447,363,1,1,55737500,4.214000000000006,74.551,13.21,-255,-3971,-9737,,382.844,-3809.253,-9985.373,-11680.621,48.87,56.22,57.07,54.51,false,true,1.81,2.72,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎
